row_type,candidate,architecture,feature_count,sensor_channels,train_rows,validation_rows,threshold_train_zero_fp,validation_auroc,validation_auprc,zero_fp_recall,valid_positive_foot_runs,detected_positive_foot_runs,coverage_fraction,normal_fp_runs,ice_cross_hazard_fp_runs,too_early_firings,invalid_firings,air_firings,touchdown_firings,post_fall_firings,median_pre_onset_risk_margin_ms,parameter_count,state_memory_bytes,history_memory_bytes,memory_bytes,macs,latency_ms,estimated_e84_latency_ms,expected_vela_compatibility,future_sample_count,hazard,run_id,profile_name,role,speed_mps,foot,positive_run,detected,any_firing,first_physical_onset_sample,first_detected_sample,pre_onset_risk_margin_ms,max_score,threshold
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p15_v04,ice,slip_candidate,0.15,left,True,False,False,239,,,0.999997831837298,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p15_v04,ice,slip_candidate,0.15,right,True,False,False,359,,,0.9999967879353783,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p15_v04,sand_solref_interpolation_1of3,sink_candidate,0.15,left,False,False,False,,,,0.014238516243769171,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p15_v04,sand_solref_interpolation_1of3,sink_candidate,0.15,right,False,False,False,,,,0.02904893945778013,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p15_v04,sand_solref_interpolation_2of3,sink_candidate,0.15,left,False,False,False,,,,0.013154139975791677,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p15_v04,sand_solref_interpolation_2of3,sink_candidate,0.15,right,False,False,False,,,,0.016046345395432267,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p15_v04,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.15,left,False,False,False,,,,0.012173493183795335,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p15_v04,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.15,right,False,False,False,,,,0.012038779615202855,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p15_v04,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.15,left,False,False,False,,,,0.01261988671827921,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p15_v04,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.15,right,False,False,False,,,,0.012809870921534497,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p20_v04,marble,hard_negative,0.2,left,False,False,False,,,,0.2818789902594556,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p20_v04,marble,hard_negative,0.2,right,False,False,False,,,,0.22705019758887132,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p20_v04,concrete,hard_negative,0.2,left,False,False,False,,,,0.03843845612494487,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p20_v04,concrete,hard_negative,0.2,right,False,False,False,,,,0.2005795010534284,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p20_v04,sand_walking_support_v1_hardened,hard_negative,0.2,left,False,False,False,,,,0.03623169274034625,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p20_v04,sand_walking_support_v1_hardened,hard_negative,0.2,right,False,False,False,,,,0.0952292409575867,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p20_v04,ice,slip_candidate,0.2,left,True,False,False,229,,,0.9999994637213154,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p20_v04,ice,slip_candidate,0.2,right,True,False,False,359,,,0.9999998759964378,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p20_v04,sand_solref_interpolation_1of3,sink_candidate,0.2,left,False,False,False,,,,0.021377108495675142,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p20_v04,sand_solref_interpolation_1of3,sink_candidate,0.2,right,False,False,False,,,,0.02755633791592827,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p20_v04,sand_solref_interpolation_2of3,sink_candidate,0.2,left,False,False,False,,,,0.012777197575516938,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p20_v04,sand_solref_interpolation_2of3,sink_candidate,0.2,right,False,False,False,,,,0.01327601363131069,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p20_v04,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.2,left,False,False,False,,,,0.013299037669630137,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p20_v04,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.2,right,False,False,False,,,,0.014258724057813464,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p20_v04,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.2,left,False,False,False,,,,0.012651865942306485,0.9999993264957171
profile_speed_foot,C2,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p20_v04,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.2,right,False,False,False,,,,0.015959425997686016,0.9999993264957171
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p10_v03,marble,hard_negative,0.1,left,False,False,False,,,,0.18507699981732445,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p10_v03,marble,hard_negative,0.1,right,False,False,False,,,,0.81394320466685,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p10_v03,concrete,hard_negative,0.1,left,False,False,False,,,,0.04711571389420337,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p10_v03,concrete,hard_negative,0.1,right,False,False,False,,,,0.7981882799713229,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p10_v03,sand_walking_support_v1_hardened,hard_negative,0.1,left,False,False,False,,,,0.07320058433650216,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p10_v03,sand_walking_support_v1_hardened,hard_negative,0.1,right,False,False,False,,,,0.03577456182839398,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p10_v03,ice,slip_candidate,0.1,left,True,False,False,289,,,0.9999799398042523,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p10_v03,ice,slip_candidate,0.1,right,True,False,False,949,,,0.9998846012630244,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p10_v03,sand_solref_interpolation_1of3,sink_candidate,0.1,left,False,False,False,,,,0.02257462269146375,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p10_v03,sand_solref_interpolation_1of3,sink_candidate,0.1,right,False,False,False,,,,0.03214411783270662,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p10_v03,sand_solref_interpolation_2of3,sink_candidate,0.1,left,False,False,False,,,,0.011715985848944217,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p10_v03,sand_solref_interpolation_2of3,sink_candidate,0.1,right,False,False,False,,,,0.021494289654290736,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p10_v03,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.1,left,False,False,False,,,,0.011713634817142743,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p10_v03,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.1,right,False,False,False,,,,0.020300324994103627,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p10_v03,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.1,left,False,False,False,,,,0.011051336348994873,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p10_v03,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.1,right,False,False,False,,,,0.0409749215915834,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p15_v03,marble,hard_negative,0.15,left,False,False,False,,,,0.16695683388518442,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p15_v03,marble,hard_negative,0.15,right,False,False,False,,,,0.8293460085057163,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p15_v03,concrete,hard_negative,0.15,left,False,False,False,,,,0.05094831472107318,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p15_v03,concrete,hard_negative,0.15,right,False,False,False,,,,0.7858101369479897,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p15_v03,sand_walking_support_v1_hardened,hard_negative,0.15,left,False,False,False,,,,0.05643092251111444,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p15_v03,sand_walking_support_v1_hardened,hard_negative,0.15,right,False,False,False,,,,0.0482516800591324,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p15_v03,ice,slip_candidate,0.15,left,True,False,False,279,,,0.9999787969225628,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p15_v03,ice,slip_candidate,0.15,right,True,False,False,2919,,,0.9999025010227095,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p15_v03,sand_solref_interpolation_1of3,sink_candidate,0.15,left,False,False,False,,,,0.026746744286237252,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p15_v03,sand_solref_interpolation_1of3,sink_candidate,0.15,right,False,False,False,,,,0.036095540120097525,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p15_v03,sand_solref_interpolation_2of3,sink_candidate,0.15,left,True,True,True,1779,1749,30,0.9999959405838298,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p15_v03,sand_solref_interpolation_2of3,sink_candidate,0.15,right,True,False,False,1799,,,0.9999999999999893,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p15_v03,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.15,left,True,False,True,1799,,,0.9999999999930544,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p15_v03,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.15,right,True,False,False,1819,,,0.9995999648356002,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p15_v03,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.15,left,True,True,True,1739,1729,10,0.9999999805383476,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p15_v03,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.15,right,True,False,False,1769,,,0.9999993024010102,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p20_v03,marble,hard_negative,0.2,left,False,False,False,,,,0.25356774575113217,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p20_v03,marble,hard_negative,0.2,right,False,False,False,,,,0.8280355114808372,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p20_v03,concrete,hard_negative,0.2,left,False,False,False,,,,0.0509426516343566,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p20_v03,concrete,hard_negative,0.2,right,False,False,False,,,,0.7921290976524671,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p20_v03,sand_walking_support_v1_hardened,hard_negative,0.2,left,False,False,False,,,,0.05594500880339866,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p20_v03,sand_walking_support_v1_hardened,hard_negative,0.2,right,False,False,False,,,,0.06552635290167662,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p20_v03,ice,slip_candidate,0.2,left,True,False,False,239,,,0.9999763736375187,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p20_v03,ice,slip_candidate,0.2,right,True,False,False,939,,,0.9998872257928638,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p20_v03,sand_solref_interpolation_1of3,sink_candidate,0.2,left,False,False,False,,,,0.02298415275262533,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p20_v03,sand_solref_interpolation_1of3,sink_candidate,0.2,right,False,False,False,,,,0.05040546534002277,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p20_v03,sand_solref_interpolation_2of3,sink_candidate,0.2,left,False,False,False,,,,0.0137709506441155,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p20_v03,sand_solref_interpolation_2of3,sink_candidate,0.2,right,False,False,False,,,,0.02319023407380054,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p20_v03,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.2,left,False,False,False,,,,0.009881195897003852,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p20_v03,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.2,right,False,False,False,,,,0.01821755051301456,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p20_v03,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.2,left,False,False,False,,,,0.009958387324734235,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p20_v03,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.2,right,False,False,False,,,,0.027933496861892098,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p10_v04,marble,hard_negative,0.1,left,False,False,False,,,,0.5711463067594688,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p10_v04,marble,hard_negative,0.1,right,False,False,False,,,,0.10418666272879541,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p10_v04,concrete,hard_negative,0.1,left,False,False,False,,,,0.19118481418131555,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p10_v04,concrete,hard_negative,0.1,right,False,False,False,,,,0.042176142708464495,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p10_v04,sand_walking_support_v1_hardened,hard_negative,0.1,left,False,False,False,,,,0.05056948666345541,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p10_v04,sand_walking_support_v1_hardened,hard_negative,0.1,right,False,False,False,,,,0.020292453374701157,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p10_v04,ice,slip_candidate,0.1,left,True,False,False,239,,,0.9999798052025065,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p10_v04,ice,slip_candidate,0.1,right,True,False,False,349,,,0.9999820739589278,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p10_v04,sand_solref_interpolation_1of3,sink_candidate,0.1,left,False,False,False,,,,0.034383592271612515,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p10_v04,sand_solref_interpolation_1of3,sink_candidate,0.1,right,False,False,False,,,,0.013601041524056888,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p10_v04,sand_solref_interpolation_2of3,sink_candidate,0.1,left,True,False,False,2409,,,0.9994261648468205,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p10_v04,sand_solref_interpolation_2of3,sink_candidate,0.1,right,True,False,False,1839,,,0.9999882444851173,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.1,left,False,False,False,,,,0.9988829250529236,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.1,right,True,True,True,1859,2709,-850,0.9999999993956734,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p10_v04,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.1,left,False,False,False,,,,0.43140253902733916,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p10_v04,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.1,right,True,False,False,1859,,,0.9999974044844163,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p15_v04,marble,hard_negative,0.15,left,False,False,False,,,,0.4985935061892208,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p15_v04,marble,hard_negative,0.15,right,False,False,False,,,,0.13795378244148698,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p15_v04,concrete,hard_negative,0.15,left,False,False,False,,,,0.2283718719369652,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p15_v04,concrete,hard_negative,0.15,right,False,False,False,,,,0.055008548290614745,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p15_v04,sand_walking_support_v1_hardened,hard_negative,0.15,left,False,False,False,,,,0.0828712715948628,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p15_v04,sand_walking_support_v1_hardened,hard_negative,0.15,right,False,False,False,,,,0.06482055041759614,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p15_v04,ice,slip_candidate,0.15,left,True,False,False,239,,,0.9999911158851156,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p15_v04,ice,slip_candidate,0.15,right,True,False,False,359,,,0.9999975619111171,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p15_v04,sand_solref_interpolation_1of3,sink_candidate,0.15,left,False,False,False,,,,0.03739911229641572,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p15_v04,sand_solref_interpolation_1of3,sink_candidate,0.15,right,False,False,False,,,,0.027590834416908447,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p15_v04,sand_solref_interpolation_2of3,sink_candidate,0.15,left,False,False,False,,,,0.03377026210000658,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p15_v04,sand_solref_interpolation_2of3,sink_candidate,0.15,right,False,False,False,,,,0.04042523217859213,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p15_v04,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.15,left,False,False,False,,,,0.0315915735150467,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p15_v04,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.15,right,False,False,False,,,,0.05334452591361883,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p15_v04,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.15,left,False,False,False,,,,0.031012609853759105,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p15_v04,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.15,right,False,False,False,,,,0.08603397895282454,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p20_v04,marble,hard_negative,0.2,left,False,False,False,,,,0.7303839863981424,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p20_v04,marble,hard_negative,0.2,right,False,False,False,,,,0.2717875754377952,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p20_v04,concrete,hard_negative,0.2,left,False,False,False,,,,0.39985532280378216,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p20_v04,concrete,hard_negative,0.2,right,False,False,False,,,,0.10382584834833164,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p20_v04,sand_walking_support_v1_hardened,hard_negative,0.2,left,False,False,False,,,,0.20718510916530622,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p20_v04,sand_walking_support_v1_hardened,hard_negative,0.2,right,False,False,False,,,,0.06838536185843498,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p20_v04,ice,slip_candidate,0.2,left,True,False,False,229,,,0.9999954006944809,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p20_v04,ice,slip_candidate,0.2,right,True,False,True,359,,,0.999999031695895,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p20_v04,sand_solref_interpolation_1of3,sink_candidate,0.2,left,False,False,False,,,,0.051871283176177216,0.9999915184798607
