run_id,pair_id,pair_index,role,speed_mps,target_foot,target_phase,severity,material_profile,control_type,variation_index,phase_fraction,command_delay_s,lateral_offset_m,seed,duration_s,patch,pair_fingerprint,initial_policy_observation_sha256,sample_count,first_sample_time_s,last_sample_time_s,sample_spacing_max_error_s,first_fall_sample,first_fall_time_s,fall_occurred,fall_reason,post_fall_excluded_sample_count,left_first_loaded_touchdown_sample,right_first_loaded_touchdown_sample,patch_contact_application_count,finite_fusion20,full_trace_sha256,discarded,replaced,silently_relabelled
control_0p15_left_mid_late_stance_moderate_ice_preregistered_v0,pair_051,51,control,0.15,left,mid_late_stance,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,0,0.07,0.0,-0.004,202608351,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",4cdf14cd662a18c3eb0bc3de6d51a13614e79c8c8b2969cfa3b53f37fa54edd7,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,37,43,4175,True,a1ed35750fa47dd0b9b7f6f5d35481ff283c3dd8ddd61d880d620d421f206dcb,False,False,False
positive_0p15_left_mid_late_stance_moderate_ice_preregistered_v1,pair_052,52,positive,0.15,left,mid_late_stance,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,1,0.41,0.04,0.0,202608352,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",b205cfcdecdc77348cc1096f52653886f1631386e0f471e55896e4e307c0d511,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,5201,True,e82f4a9a81d924d0c3220580e7cefef52b23442c6415962987dbdfaefff1a8be,False,False,False
control_0p15_left_mid_late_stance_moderate_ice_preregistered_v1,pair_052,52,control,0.15,left,mid_late_stance,moderate_ice_preregistered,hard_normal,hard_normal,1,0.41,0.04,0.0,202608352,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",b205cfcdecdc77348cc1096f52653886f1631386e0f471e55896e4e307c0d511,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,5201,True,e82f4a9a81d924d0c3220580e7cefef52b23442c6415962987dbdfaefff1a8be,False,False,False
positive_0p15_left_mid_late_stance_moderate_ice_preregistered_v2,pair_053,53,positive,0.15,left,mid_late_stance,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,2,0.83,0.08,0.004,202608353,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",2a5629da2ecac7edc54fb253cca43eb184bc1d770c6ad65f950f619bd65bd564,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,5518,True,a9a5f6350022e084afe4fe1f62ffb72d22f351efe8ee5ef8926cbc31dd31f074,False,False,False
control_0p15_left_mid_late_stance_moderate_ice_preregistered_v2,pair_053,53,control,0.15,left,mid_late_stance,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,2,0.83,0.08,0.004,202608353,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",2a5629da2ecac7edc54fb253cca43eb184bc1d770c6ad65f950f619bd65bd564,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,5518,True,a9a5f6350022e084afe4fe1f62ffb72d22f351efe8ee5ef8926cbc31dd31f074,False,False,False
positive_0p15_right_early_loading_native_strong_ice_v0,pair_054,54,positive,0.15,right,early_loading,native_strong_ice,native_strong_ice,near_slip_non_event,0,0.07,0.0,-0.004,202608354,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",3622d9060c2fc7032f9892408c938bafe2bdb317164fd5f37032eba3e6725e80,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,37,43,13993,True,58bdd1d34857ae4017e21005362a89ce5b9a4e5e5d259a870650468710c1f277,False,False,False
control_0p15_right_early_loading_native_strong_ice_v0,pair_054,54,control,0.15,right,early_loading,native_strong_ice,near_slip_non_event,near_slip_non_event,0,0.07,0.0,-0.004,202608354,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",3622d9060c2fc7032f9892408c938bafe2bdb317164fd5f37032eba3e6725e80,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,37,43,13993,True,58bdd1d34857ae4017e21005362a89ce5b9a4e5e5d259a870650468710c1f277,False,False,False
positive_0p15_right_early_loading_native_strong_ice_v1,pair_055,55,positive,0.15,right,early_loading,native_strong_ice,native_strong_ice,hard_normal,1,0.41,0.04,0.0,202608355,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",3fe9dce52483105675f35be008fb516aac4c8f0ea622f46b82d7777d528fd9ee,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,7768,True,e3c50fb56a1295c38eec8e45b82b9c2e0ded5d72c1f3b08d6755105f37a8338d,False,False,False
control_0p15_right_early_loading_native_strong_ice_v1,pair_055,55,control,0.15,right,early_loading,native_strong_ice,hard_normal,hard_normal,1,0.41,0.04,0.0,202608355,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",3fe9dce52483105675f35be008fb516aac4c8f0ea622f46b82d7777d528fd9ee,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,7768,True,e3c50fb56a1295c38eec8e45b82b9c2e0ded5d72c1f3b08d6755105f37a8338d,False,False,False
positive_0p15_right_early_loading_native_strong_ice_v2,pair_056,56,positive,0.15,right,early_loading,native_strong_ice,native_strong_ice,near_slip_non_event,2,0.83,0.08,0.004,202608356,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",8ea2ca40c43a70049aca755d79bcb46bb95bb09105951937c7cb015abb9a7db4,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,13486,True,e836868b817e867752f92faa2bbd6fac99ca095e48761baf6415179eca825594,False,False,False
control_0p15_right_early_loading_native_strong_ice_v2,pair_056,56,control,0.15,right,early_loading,native_strong_ice,near_slip_non_event,near_slip_non_event,2,0.83,0.08,0.004,202608356,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",8ea2ca40c43a70049aca755d79bcb46bb95bb09105951937c7cb015abb9a7db4,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,13486,True,e836868b817e867752f92faa2bbd6fac99ca095e48761baf6415179eca825594,False,False,False
positive_0p15_right_early_loading_moderate_ice_preregistered_v0,pair_057,57,positive,0.15,right,early_loading,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,0,0.07,0.0,-0.004,202608357,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",559a5099d2970e3ff263c77fcd693c2ed3749f632f603bbe05f034bbeca1f46c,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,37,43,13993,True,d7cb211879820e8d22ece5a36cf7a9813d8ddb93078960c2be8aa2a95e2398e8,False,False,False
control_0p15_right_early_loading_moderate_ice_preregistered_v0,pair_057,57,control,0.15,right,early_loading,moderate_ice_preregistered,hard_normal,hard_normal,0,0.07,0.0,-0.004,202608357,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",559a5099d2970e3ff263c77fcd693c2ed3749f632f603bbe05f034bbeca1f46c,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,37,43,13993,True,d7cb211879820e8d22ece5a36cf7a9813d8ddb93078960c2be8aa2a95e2398e8,False,False,False
positive_0p15_right_early_loading_moderate_ice_preregistered_v1,pair_058,58,positive,0.15,right,early_loading,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,1,0.41,0.04,0.0,202608358,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",18a027ac477885a087febb82c23ee673bee395d857ed0c38e35520ef51afeed4,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,7595,True,842dde233003735c8b8c095a99cbc53b755d5b5e9e015a9e7a56958b055fc2b7,False,False,False
control_0p15_right_early_loading_moderate_ice_preregistered_v1,pair_058,58,control,0.15,right,early_loading,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,1,0.41,0.04,0.0,202608358,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",18a027ac477885a087febb82c23ee673bee395d857ed0c38e35520ef51afeed4,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,7595,True,842dde233003735c8b8c095a99cbc53b755d5b5e9e015a9e7a56958b055fc2b7,False,False,False
positive_0p15_right_early_loading_moderate_ice_preregistered_v2,pair_059,59,positive,0.15,right,early_loading,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,2,0.83,0.08,0.004,202608359,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",2783e0a38772e7135d7f786d55f09a0cb7c1118112303cf3ae7d3904c21768bb,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,13486,True,3c5c7c29ed8b8746c518f7bdf2ddd1a322382e2d2b884baf039cc0c18175e3eb,False,False,False
control_0p15_right_early_loading_moderate_ice_preregistered_v2,pair_059,59,control,0.15,right,early_loading,moderate_ice_preregistered,hard_normal,hard_normal,2,0.83,0.08,0.004,202608359,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",2783e0a38772e7135d7f786d55f09a0cb7c1118112303cf3ae7d3904c21768bb,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,13486,True,3c5c7c29ed8b8746c518f7bdf2ddd1a322382e2d2b884baf039cc0c18175e3eb,False,False,False
positive_0p15_right_mid_loading_early_stance_native_strong_ice_v0,pair_060,60,positive,0.15,right,mid_loading_early_stance,native_strong_ice,native_strong_ice,hard_normal,0,0.07,0.0,-0.004,202608360,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",9c36c43f4abcb2417049b37ab1e163a9eff41f769b12bae7718d578fee258a1f,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,37,43,11197,True,b999a235ea97f67960380230006d47b9863d06a013ed083c7f47c4c1dd89744e,False,False,False
control_0p15_right_mid_loading_early_stance_native_strong_ice_v0,pair_060,60,control,0.15,right,mid_loading_early_stance,native_strong_ice,hard_normal,hard_normal,0,0.07,0.0,-0.004,202608360,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",9c36c43f4abcb2417049b37ab1e163a9eff41f769b12bae7718d578fee258a1f,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,37,43,11197,True,b999a235ea97f67960380230006d47b9863d06a013ed083c7f47c4c1dd89744e,False,False,False
positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1,pair_061,61,positive,0.15,right,mid_loading_early_stance,native_strong_ice,native_strong_ice,near_slip_non_event,1,0.41,0.04,0.0,202608361,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",50fa79cdeb0912d232957ef0739c7b36cc52600d856ec94d8b1d6141074a70dc,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,5885,True,dcbed47eacd83b7966700a2909369161abaa8dc3159cf243ce28d56da2d11f0c,False,False,False
control_0p15_right_mid_loading_early_stance_native_strong_ice_v1,pair_061,61,control,0.15,right,mid_loading_early_stance,native_strong_ice,near_slip_non_event,near_slip_non_event,1,0.41,0.04,0.0,202608361,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",50fa79cdeb0912d232957ef0739c7b36cc52600d856ec94d8b1d6141074a70dc,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,5885,True,dcbed47eacd83b7966700a2909369161abaa8dc3159cf243ce28d56da2d11f0c,False,False,False
positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,pair_062,62,positive,0.15,right,mid_loading_early_stance,native_strong_ice,native_strong_ice,hard_normal,2,0.83,0.08,0.004,202608362,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",11d364eb85814a5b41fc81047a4769d16c7532379f8ae9605fcc7ac638325a98,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,10329,True,8920df7b206293718f8ffaf0b6519de4623e288f6fc493eb6734a4e90ed84dba,False,False,False
control_0p15_right_mid_loading_early_stance_native_strong_ice_v2,pair_062,62,control,0.15,right,mid_loading_early_stance,native_strong_ice,hard_normal,hard_normal,2,0.83,0.08,0.004,202608362,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",11d364eb85814a5b41fc81047a4769d16c7532379f8ae9605fcc7ac638325a98,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,10329,True,8920df7b206293718f8ffaf0b6519de4623e288f6fc493eb6734a4e90ed84dba,False,False,False
positive_0p15_right_mid_loading_early_stance_moderate_ice_preregistered_v0,pair_063,63,positive,0.15,right,mid_loading_early_stance,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,0,0.07,0.0,-0.004,202608363,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",de0f0004d75b8bee2b700c1507a3b1ff42486727dcb5b6694b752ebad91c66f7,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,37,43,11196,True,e9eabe1f2ada71abc60563cd070160320629553b6271e7869a0cfd3bfc2d9d39,False,False,False
control_0p15_right_mid_loading_early_stance_moderate_ice_preregistered_v0,pair_063,63,control,0.15,right,mid_loading_early_stance,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,0,0.07,0.0,-0.004,202608363,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",de0f0004d75b8bee2b700c1507a3b1ff42486727dcb5b6694b752ebad91c66f7,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,37,43,11196,True,e9eabe1f2ada71abc60563cd070160320629553b6271e7869a0cfd3bfc2d9d39,False,False,False
positive_0p15_right_mid_loading_early_stance_moderate_ice_preregistered_v1,pair_064,64,positive,0.15,right,mid_loading_early_stance,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,1,0.41,0.04,0.0,202608364,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",c9616f01f6c8f40a9dca248ae6ceb50a7740d27baa801b21e72b1b27eef8d7b0,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,6007,True,b7f342b11c6e0b7eb27c29f60ba8ae7d5e08786036731631b1458b5bc0cdfe17,False,False,False
control_0p15_right_mid_loading_early_stance_moderate_ice_preregistered_v1,pair_064,64,control,0.15,right,mid_loading_early_stance,moderate_ice_preregistered,hard_normal,hard_normal,1,0.41,0.04,0.0,202608364,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",c9616f01f6c8f40a9dca248ae6ceb50a7740d27baa801b21e72b1b27eef8d7b0,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,6007,True,b7f342b11c6e0b7eb27c29f60ba8ae7d5e08786036731631b1458b5bc0cdfe17,False,False,False
positive_0p15_right_mid_loading_early_stance_moderate_ice_preregistered_v2,pair_065,65,positive,0.15,right,mid_loading_early_stance,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,2,0.83,0.08,0.004,202608365,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",8da5b8f2c64b4463c02e05fe21724503c5e733c40440bad57893fd9745fa688a,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,10326,True,c57b4f0c80031e848f5fb3ae9142fb4e386693728130a0fd23f44ebe96a7dc82,False,False,False
control_0p15_right_mid_loading_early_stance_moderate_ice_preregistered_v2,pair_065,65,control,0.15,right,mid_loading_early_stance,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,2,0.83,0.08,0.004,202608365,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",8da5b8f2c64b4463c02e05fe21724503c5e733c40440bad57893fd9745fa688a,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,10326,True,c57b4f0c80031e848f5fb3ae9142fb4e386693728130a0fd23f44ebe96a7dc82,False,False,False
positive_0p15_right_mid_late_stance_native_strong_ice_v0,pair_066,66,positive,0.15,right,mid_late_stance,native_strong_ice,native_strong_ice,near_slip_non_event,0,0.07,0.0,-0.004,202608366,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",8a9390859c57c26c2f34973474a3ce589af4b3494079682038c277d972d254bf,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,37,43,6396,True,cacedf10d1eecfd3ff6e88758f41eddb97b391d6a2ea64150ca08b817ecf419a,False,False,False
control_0p15_right_mid_late_stance_native_strong_ice_v0,pair_066,66,control,0.15,right,mid_late_stance,native_strong_ice,near_slip_non_event,near_slip_non_event,0,0.07,0.0,-0.004,202608366,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",8a9390859c57c26c2f34973474a3ce589af4b3494079682038c277d972d254bf,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,37,43,6396,True,cacedf10d1eecfd3ff6e88758f41eddb97b391d6a2ea64150ca08b817ecf419a,False,False,False
positive_0p15_right_mid_late_stance_native_strong_ice_v1,pair_067,67,positive,0.15,right,mid_late_stance,native_strong_ice,native_strong_ice,hard_normal,1,0.41,0.04,0.0,202608367,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",ffe0f539119fce82fe7ed7aaac571508a4aa4747177aa019200aeea315192fac,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,3052,True,47699a0fdc14baf2618394d3cd5032c9646efbee64b017e69b918c1edab0c74a,False,False,False
control_0p15_right_mid_late_stance_native_strong_ice_v1,pair_067,67,control,0.15,right,mid_late_stance,native_strong_ice,hard_normal,hard_normal,1,0.41,0.04,0.0,202608367,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",ffe0f539119fce82fe7ed7aaac571508a4aa4747177aa019200aeea315192fac,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,3052,True,47699a0fdc14baf2618394d3cd5032c9646efbee64b017e69b918c1edab0c74a,False,False,False
positive_0p15_right_mid_late_stance_native_strong_ice_v2,pair_068,68,positive,0.15,right,mid_late_stance,native_strong_ice,native_strong_ice,near_slip_non_event,2,0.83,0.08,0.004,202608368,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",c1bee63d1a737c26827e87f726b0d8cae1a1dccc0f9e33742d99b267261bdde5,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,5183,True,b9b159b912be8d2ced6c8582c7b99d373117c3c8bd434311639cd391f00c9d7b,False,False,False
control_0p15_right_mid_late_stance_native_strong_ice_v2,pair_068,68,control,0.15,right,mid_late_stance,native_strong_ice,near_slip_non_event,near_slip_non_event,2,0.83,0.08,0.004,202608368,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",c1bee63d1a737c26827e87f726b0d8cae1a1dccc0f9e33742d99b267261bdde5,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,5183,True,b9b159b912be8d2ced6c8582c7b99d373117c3c8bd434311639cd391f00c9d7b,False,False,False
positive_0p15_right_mid_late_stance_moderate_ice_preregistered_v0,pair_069,69,positive,0.15,right,mid_late_stance,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,0,0.07,0.0,-0.004,202608369,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",4177dd541f20f06ae2487ee610baaa4b8116e350cb9c2d28440fab93140599b8,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,37,43,6396,True,e4c75fbfdcda83842bb8c0d253ac0979e452c1ca6255dfc93e96bdf1d61f43e0,False,False,False
control_0p15_right_mid_late_stance_moderate_ice_preregistered_v0,pair_069,69,control,0.15,right,mid_late_stance,moderate_ice_preregistered,hard_normal,hard_normal,0,0.07,0.0,-0.004,202608369,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",4177dd541f20f06ae2487ee610baaa4b8116e350cb9c2d28440fab93140599b8,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,37,43,6396,True,e4c75fbfdcda83842bb8c0d253ac0979e452c1ca6255dfc93e96bdf1d61f43e0,False,False,False
