run_id,pair_id,role,target_foot,foot,contact_episode_id,episode_start_sample,episode_end_sample_exclusive,physical_onset_sample,maximum_anchor_drift_m,pre_fall_valid_sample_count,air_event_counted,post_fall_event_counted
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,2,168,180,,0.012706432491540909,12,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,3,523,586,,0.047731924802064896,63,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,4,588,680,624,0.14468033611774445,92,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,5,682,736,,0.03695922717452049,54,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,6,737,745,,0.0015198694309219718,8,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,7,746,754,,0.0017224554903805256,8,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,8,755,760,,0.0012594715226441622,5,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,9,773,779,,0.0019011759432032704,6,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,10,852,885,,0.010718420147895813,33,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,11,892,902,,0.0029860821086913347,10,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,12,995,1170,1064,0.2516578435897827,175,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,13,1171,1175,,0.005801827646791935,4,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,14,1176,1219,1205,0.07909535616636276,43,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,15,1220,1250,,0.05008132755756378,30,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,16,1251,1257,,0.007852887734770775,6,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,17,1258,1271,,0.016070326790213585,13,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,18,1272,1278,,0.005526307504624128,6,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,19,1279,1294,,0.014728019945323467,15,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,20,1295,1303,,0.007742519956082106,8,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,21,1305,1313,,0.008005015552043915,8,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,22,1315,1323,,0.00842274259775877,8,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,23,1327,1333,,0.006180809810757637,6,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,24,1336,1391,,0.04770304262638092,55,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,25,1392,1423,,0.017022136598825455,31,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,26,1424,1435,,0.002637314610183239,11,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,27,1436,1449,,0.001209345180541277,13,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,28,1450,1459,,0.0018180913757532835,9,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,29,1460,1464,,0.0009898374555632472,4,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,30,1465,1469,,0.0013613903429359198,4,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,31,1470,1473,,0.000992512796074152,3,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,32,1474,1478,,0.0015095635317265987,4,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,33,1480,1484,,0.0017266147769987583,4,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,34,1486,1491,,0.0027434788644313812,5,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,35,1494,1498,,0.0020960350520908833,4,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,36,1500,1502,,0.0007034132722765207,2,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,37,1503,1504,,0.0,1,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,38,1505,1506,,0.0,1,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,39,1507,1508,,0.0,1,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,40,1509,1510,,0.0,1,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,41,1511,1512,,0.0,1,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,42,1513,1515,,0.0007219379767775536,2,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,43,1516,1519,,0.001408071257174015,3,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,44,1520,1524,,0.0019360682927072048,4,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,45,1525,1530,,0.0022361017763614655,5,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,46,1531,1534,,0.0010046622483059764,3,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,47,1535,1540,,0.0018390845507383347,5,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,48,1541,1547,,0.0012642332585528493,6,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,49,1548,1564,,0.0006645099492743611,16,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,50,1565,1571,,0.0023215804249048233,6,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,51,1572,1578,,0.0028924690559506416,6,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,52,1613,1639,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,53,1747,1811,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,54,1818,1830,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,55,1835,1842,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,56,1845,1849,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,57,1853,1856,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,58,1859,1861,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,left,59,1866,1885,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,0,42,97,,0.0018364519346505404,55,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,1,131,550,,0.004591514356434345,419,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,2,660,1039,,0.026409637182950974,379,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,3,1232,1242,,0.012491525150835514,10,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,4,1247,1561,,0.025918280705809593,314,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,5,1562,1570,,0.0022953078150749207,8,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,6,1571,1575,,0.0011118552647531033,4,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,7,1576,1581,,0.0015931479865685105,5,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,8,1584,1589,,0.0019419763702899218,5,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,9,1591,1594,,0.0010943165980279446,3,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,10,1595,1597,,0.0005422562244348228,2,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,11,1599,1602,,0.0012102510081604123,3,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,12,1606,1608,,0.0,1,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,13,1612,1615,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,14,1619,1622,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,15,1627,1630,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,16,1633,1635,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,17,1638,1640,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,18,1641,1646,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,19,1647,1649,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,20,1650,1653,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,21,1654,1658,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,22,1660,1669,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,23,1671,1676,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,24,1679,1684,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,25,1687,1692,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,26,1694,1698,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,27,1699,1703,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,28,1704,1706,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,29,1707,1710,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,30,1711,1714,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,31,1715,1717,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,32,1719,1724,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,33,1725,1730,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,34,1731,1735,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,35,1736,1740,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,36,1741,1744,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,37,1745,1750,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,38,1751,1754,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,39,1755,1769,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,40,1770,1807,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,41,1808,1832,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,42,1833,1849,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,43,1850,1860,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,44,1861,1864,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,45,1865,1867,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,46,1868,1871,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,47,1872,1881,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,48,1882,1888,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,49,1889,1896,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,50,1897,1902,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,51,1904,1908,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,52,1909,1914,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,53,1916,1921,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,54,1924,1928,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,55,1931,1935,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,56,1937,1941,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,57,1946,1964,,,0,False,False
positive_0p20_left_early_native_strong_ice,pilot_pair_12,positive,left,right,58,1986,1992,,,0,False,False
control_0p20_left_early_native_strong_ice,pilot_pair_12,control,left,left,0,36,240,,0.0024031689390540123,204,False,False
control_0p20_left_early_native_strong_ice,pilot_pair_12,control,left,left,1,562,907,,0.0014593066880479455,345,False,False
control_0p20_left_early_native_strong_ice,pilot_pair_12,control,left,left,2,1168,1488,,0.003129099030047655,320,False,False
control_0p20_left_early_native_strong_ice,pilot_pair_12,control,left,left,3,1766,2085,,0.003339614486321807,319,False,False
control_0p20_left_early_native_strong_ice,pilot_pair_12,control,left,left,4,2356,2685,,0.0029414044693112373,329,False,False
control_0p20_left_early_native_strong_ice,pilot_pair_12,control,left,left,5,2957,3000,,0.0029917426872998476,43,False,False
control_0p20_left_early_native_strong_ice,pilot_pair_12,control,left,right,0,42,89,,0.0021003223955631256,47,False,False
control_0p20_left_early_native_strong_ice,pilot_pair_12,control,left,right,1,196,603,,0.006988073233515024,407,False,False
control_0p20_left_early_native_strong_ice,pilot_pair_12,control,left,right,2,861,1206,,0.005400307942181826,345,False,False
control_0p20_left_early_native_strong_ice,pilot_pair_12,control,left,right,3,1456,1804,,0.006762593984603882,348,False,False
control_0p20_left_early_native_strong_ice,pilot_pair_12,control,left,right,4,2047,2386,,0.00780459912493825,339,False,False
control_0p20_left_early_native_strong_ice,pilot_pair_12,control,left,right,5,2650,2985,,0.006942759267985821,335,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,0,36,147,,0.030153753235936165,111,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,1,148,153,,0.0031175583135336637,5,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,2,154,165,,0.008763492107391357,11,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,3,166,171,,0.0037658840883523226,5,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,4,172,177,,0.003879699856042862,5,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,5,178,188,,0.00881155114620924,10,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,6,189,194,,0.0036600211169570684,5,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,7,195,199,,0.002489920472726226,4,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,8,200,202,,0.0008019930683076382,2,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,9,539,631,,0.04905101656913757,92,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,10,632,644,,0.010510403662919998,12,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,11,645,677,,0.03543999418616295,32,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,12,678,698,,0.027239179238677025,20,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,13,700,709,,0.012135311961174011,9,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,14,710,716,,0.0074514467269182205,6,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,15,717,725,,0.0101520586758852,8,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,16,726,728,,0.0013406916987150908,2,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,17,729,732,,0.002545336028560996,3,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,18,733,736,,0.0024097959976643324,3,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,19,737,740,,0.0022771607618778944,3,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,20,741,763,,0.014017532579600811,22,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,21,1036,1103,,0.049159906804561615,67,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,22,1104,1134,,0.04718166962265968,30,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,23,1135,1140,,0.007125806529074907,5,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,24,1141,1154,,0.021992746740579605,13,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,25,1155,1166,,0.01884646527469158,11,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,26,1167,1170,,0.0038062131498008966,3,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,27,1171,1177,,0.009641505777835846,6,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,28,1178,1180,,0.001959712477400899,2,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,29,1181,1190,,0.016040006652474403,9,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,30,1191,1196,,0.008295622654259205,5,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,31,1197,1203,,0.01068499032407999,6,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,32,1205,1211,,0.010869008488953114,6,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,33,1213,1218,,0.008822493255138397,5,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,34,1219,1222,,0.0044328575022518635,3,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,35,1223,1226,,0.004366183187812567,3,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,36,1228,1230,,0.002145671984180808,2,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,37,1231,1234,,0.004231391008943319,3,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,38,1235,1238,,0.004163835663348436,3,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,39,1240,1242,,0.0020253111142665148,2,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,40,1244,1247,,0.003869726089760661,3,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,41,1249,1252,,0.003688748925924301,3,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,42,1255,1258,,0.0035080029629170895,3,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,43,1261,1264,,0.0033164550550282,3,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,44,1266,1268,,0.001583240693435073,2,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,45,1270,1272,,0.0015300330705940723,2,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,46,1273,1274,,0.0,1,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,47,1275,1279,,0.0043914965353906155,4,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,48,1280,1283,,0.0028417238499969244,3,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,49,1284,1286,,0.0013832703698426485,2,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,50,1287,1290,,0.0027103370521217585,3,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,51,1291,1295,,0.003963072784245014,4,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,52,1297,1301,,0.0038809445686638355,4,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,53,1302,1309,,0.0073364609852433205,7,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,54,1310,1315,,0.004593001678586006,5,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,55,1317,1324,,0.00617134477943182,7,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,56,1325,1331,,0.003885798156261444,6,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,57,1332,1337,,0.002726196311414242,5,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,58,1338,1343,,0.0024860918056219816,5,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,59,1344,1348,,0.0011490725446492434,4,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,60,1349,1354,,0.000952337693888694,5,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,61,1355,1359,,0.00048744483501650393,4,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,62,1442,1459,,0.014227444306015968,17,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,63,1462,1474,,0.007360353600233793,12,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,64,1476,1488,,0.005933935754001141,12,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,65,1489,1669,,0.039100419729948044,180,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,66,1670,1698,,0.020153291523456573,28,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,67,1699,1706,,0.005139756016433239,7,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,68,1707,1719,,0.009902949444949627,12,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,69,1720,1724,,0.0028670704923570156,4,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,70,1725,1729,,0.002968740416690707,4,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,71,1730,1734,,0.0031018895097076893,4,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,72,1735,1737,,0.0010698122205212712,2,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,73,1738,1740,,0.0011018565855920315,2,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,74,1741,1744,,0.002280620625242591,3,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,75,1745,1748,,0.002372714225202799,3,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,76,1749,1751,,0.0012232628650963306,2,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,77,1752,1753,,0.0,1,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,78,1754,1755,,0.0,1,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,79,1756,1757,,0.0,1,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,80,1759,1760,,0.0,1,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,81,1763,1764,,0.0,1,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,82,1786,1787,,0.0,1,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,83,1788,1789,,0.0,1,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,84,1792,1793,,0.0,1,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,85,1796,1797,,0.0,1,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,86,1799,1800,,0.0,1,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,87,1801,1802,,0.0,1,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,88,1804,1805,,0.0,1,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,89,1806,1807,,0.0,1,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,90,1809,1810,,0.0,1,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,91,1811,1812,,0.0,1,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,92,1814,1816,,0.0008512114291079342,2,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,93,1818,1820,,0.0008435216150246561,2,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,94,1824,1826,,0.0008092783973552287,2,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,95,1829,1831,,0.0007907914114184678,2,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,96,1832,1833,,0.0,1,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,97,1834,1836,,0.0007720403373241425,2,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,98,1837,1838,,0.0,1,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,99,1839,1840,,0.0,1,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,100,1841,1843,,0.0007871831185184419,2,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,101,1846,1847,,0.0,1,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,102,1849,1850,,0.0,1,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,103,1853,1855,,0.0008628555224277079,2,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,104,1857,1859,,0.0008747844258323312,2,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,105,1861,1863,,0.0009301364771090448,2,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,106,1866,1869,,0.0020339556504040956,3,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,107,1872,1876,,0.003182935295626521,4,False,False
positive_0p20_left_early_moderate_ice_preregistered,pilot_pair_13,positive,left,left,108,1878,1881,,0.0022104550153017044,3,False,False
