run_id,role,target_foot,contacting_foot,start_sample,geom1_name,geom1_id,geom2_name,geom2_id,body1_name,body1_id,body2_name,body2_id,patch_inclusion,contact_position_first,contact_position_last,geom1_friction,geom2_friction,geom1_priority,geom2_priority,explicit_pair_id,effective_contact_friction_first,effective_contact_friction_last,contact_dimension,contact_exclude,efc_address_min,efc_address_max,integrator,mutation_point,constraints_constructed_at_mutation,tangential_contact_force_peak_n,end_sample_exclusive,observed_sample_count,tangential_contact_force_mean_n
positive_0p20_left_early_native_strong_ice,positive,left,right,1633,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.16258266879492878, 0.2659575146148979, -1.3486873780443887e-05]","[0.16265617477977795, 0.2669131079118534, -1.1941070510848584e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,33,33,mjINT_EULER,model.pair_friction before mj_step,False,161.46705405310652,1635,2,158.20616250844162
positive_0p20_left_early_native_strong_ice,positive,left,left,1613,left_foot_contact_4,20,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.37173468734438087, 0.7999229034573896, -0.16833293853982662]","[0.3805894436813543, 0.7999215314642506, -0.19565371559922845]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,13.123561253151365,1639,26,8.379832705268178
positive_0p20_left_early_native_strong_ice,positive,left,right,1638,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.16299352587059102, 0.27065343485683246, -1.133181680926243e-05]","[0.1630923759849926, 0.2715558670401473, -1.1112423123960102e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,33,mjINT_EULER,model.pair_friction before mj_step,False,159.26222879921238,1640,2,154.28723430169936
positive_0p20_left_early_native_strong_ice,positive,left,right,1641,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.16329852456531357, 0.2732200486467538, -5.662276686649315e-06]","[0.16370044558532237, 0.27593961130875916, -5.946771518466898e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,150.63178492181245,1646,5,140.3783158216881
positive_0p20_left_early_native_strong_ice,positive,left,right,1647,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.16392417521340286, 0.2771000130576074, -6.15762898356631e-06]","[0.16404309718965077, 0.27764669953980997, -5.371983947149994e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,131.3599783390632,1649,2,129.1565661964196
positive_0p20_left_early_native_strong_ice,positive,left,right,1650,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.16430000959034835, 0.27869240183781124, -2.4899871825523334e-06]","[0.16458217785777596, 0.27970064897765246, -1.0251719824994066e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,128.12737525268417,1653,3,123.94287957490775
positive_0p20_left_early_native_strong_ice,positive,left,right,1654,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.1648977362753965, 0.2807102921971065, -1.0289742284078085e-05]","[0.16541301653535312, 0.2821628730967708, -1.1022703922058952e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,126.04988628401982,1658,4,119.96820293048457
positive_0p20_left_early_native_strong_ice,positive,left,right,1660,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.16597961930750504, 0.2835750850955411, -1.277046012992944e-06]","[0.16709763993933285, 0.2865570898692369, -3.2269450140204325e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,128.67252479071266,1669,9,118.43660355458036
positive_0p20_left_early_native_strong_ice,positive,left,right,1671,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.16744016541648377, 0.28762029095996805, -1.4467043610633112e-05]","[0.16787521784733056, 0.2889963509773813, -1.0861323738398099e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,117.79582765104509,1676,5,112.3923164117227
positive_0p20_left_early_native_strong_ice,positive,left,right,1679,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.16837897051991446, 0.29054733896932544, -2.5286960382064905e-05]","[0.16879899114829072, 0.29214835467860745, -2.0280106985154367e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,122.55925349169699,1684,5,118.48187971332607
positive_0p20_left_early_native_strong_ice,positive,left,right,1687,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.1690239996659621, 0.2939286659955843, -1.7731728422593074e-05]","[0.16916772117226153, 0.2957004831686812, -7.113388007101706e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,128.16707893197682,1692,5,122.47875556231648
positive_0p20_left_early_native_strong_ice,positive,left,right,1694,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.16929435751826227, 0.2971308227525293, -9.29239130695314e-06]","[0.16943398854414377, 0.2985070644398502, -3.601886525095299e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,127.24499291558533,1698,4,122.95405979907822
positive_0p20_left_early_native_strong_ice,positive,left,right,1699,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.169558175860808, 0.29945235859435076, -1.7608059837970202e-07]","[0.1697480133849818, 0.3008766323718603, -6.275856076626285e-07]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,126.40180788754262,1703,4,115.19489467373516
positive_0p20_left_early_native_strong_ice,positive,left,right,1704,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.1698197784176143, 0.3017636796513558, -6.497415628664571e-06]","[0.16984859634058247, 0.3021775789038292, -4.776437653147836e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,30,30,mjINT_EULER,model.pair_friction before mj_step,False,110.15824603495491,1706,2,108.72059775153369
positive_0p20_left_early_native_strong_ice,positive,left,right,1707,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.16990290989016021, 0.302985628969174, -2.6659883841650966e-06]","[0.16995838126148766, 0.30378200410987316, -7.315255594247949e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,30,30,mjINT_EULER,model.pair_friction before mj_step,False,110.43743868268815,1710,3,107.41123191235015
positive_0p20_left_early_native_strong_ice,positive,left,right,1711,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.17002651970543525, 0.30454112801258515, -2.2302250714811844e-06]","[0.17011013517442003, 0.3053073306774919, -1.0904654182408713e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,30,30,mjINT_EULER,model.pair_friction before mj_step,False,106.30119697098976,1714,3,103.90561333265221
positive_0p20_left_early_native_strong_ice,positive,left,right,1715,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.17022135634769753, 0.30609665987162227, -5.0448545095560515e-06]","[0.17028233755866623, 0.306485038633135, -4.283007177724452e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,30,30,mjINT_EULER,model.pair_friction before mj_step,False,103.7035063770304,1717,2,102.73426605198858
positive_0p20_left_early_native_strong_ice,positive,left,right,1719,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.17052748966839737, 0.3077331684104328, -2.2202360682788136e-05]","[0.17086964204529126, 0.3092424073141524, -6.028722798812058e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,30,30,mjINT_EULER,model.pair_friction before mj_step,False,105.11113668228113,1724,5,81.30534371832252
positive_0p20_left_early_native_strong_ice,positive,left,right,1725,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.17102586493564426, 0.30993488950866094, -1.0294133593366506e-05]","[0.17131925084273597, 0.3112190803424499, -5.1061168889199315e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,30,30,mjINT_EULER,model.pair_friction before mj_step,False,75.95427474314188,1730,5,72.47396069026897
positive_0p20_left_early_native_strong_ice,positive,left,right,1731,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.17149865481405624, 0.3118686633516504, -2.6739171778561444e-06]","[0.17179928878372586, 0.3128585017410937, -9.314804580162761e-07]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,30,30,mjINT_EULER,model.pair_friction before mj_step,False,75.05632407302849,1735,4,74.10947788587596
positive_0p20_left_early_native_strong_ice,positive,left,right,1736,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.17205016186706973, 0.3135653358599214, -8.778506351087012e-06]","[0.17246552210391314, 0.3146520822273456, -1.9882234956372646e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,30,30,mjINT_EULER,model.pair_friction before mj_step,False,80.0205222843517,1740,4,79.55798054216557
positive_0p20_left_early_native_strong_ice,positive,left,right,1741,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.17275824686626573, 0.3153162606835499, -5.860897491549721e-06]","[0.1731051199420136, 0.3159684983007136, -9.01091827609779e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,30,30,mjINT_EULER,model.pair_friction before mj_step,False,55.36282135863261,1744,3,54.398904458465715
positive_0p20_left_early_native_strong_ice,positive,left,right,1745,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.17347401200142132, 0.31659775174406884, -6.409104723104075e-06]","[0.17427697046113733, 0.31782872713667853, -2.1749914715929464e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,30,34,mjINT_EULER,model.pair_friction before mj_step,False,67.33061067126799,1750,5,63.53969947328992
positive_0p20_left_early_native_strong_ice,positive,left,right,1751,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.17472952198103575, 0.3184688711895239, -1.4125115353452733e-05]","[0.17515381401683194, 0.3190797885684225, -3.6876308641686784e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,35,35,mjINT_EULER,model.pair_friction before mj_step,False,72.46276287250294,1754,3,71.3302789639449
positive_0p20_left_early_native_strong_ice,positive,left,right,1755,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.17566030550483958, 0.3197432452010885, -2.8409488784519876e-05]","[0.17865119127047369, 0.32356715793174345, -1.357424078948788e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,35,35,mjINT_EULER,model.pair_friction before mj_step,False,94.42030707320336,1769,14,85.61963521836027
positive_0p20_left_early_native_strong_ice,positive,left,right,1770,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.1790901759590655, 0.3241047586306801, -2.5376258348197567e-05]","[0.18369120372580827, 0.33221662693491255, -3.839171359043547e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,35,36,mjINT_EULER,model.pair_friction before mj_step,False,115.107268357733,1807,37,92.08540440353048
positive_0p20_left_early_native_strong_ice,positive,left,left,1747,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.1148988986909909, 0.4183089753528556, -0.19960619669423013]","[-0.00972862685897058, 0.40675983051114695, -0.19991248026934821]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,30,32,mjINT_EULER,model.pair_friction before mj_step,False,47.70610772174812,1811,64,15.809736827556026
positive_0p20_left_early_native_strong_ice,positive,left,left,1818,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[-0.02270178082116947, 0.4123336793452456, -0.19990792753482856]","[-0.0399314582899849, 0.4226167189040806, -0.19995584024429292]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,31,31,mjINT_EULER,model.pair_friction before mj_step,False,7.03193670160454,1830,12,6.454894232731558
positive_0p20_left_early_native_strong_ice,positive,left,right,1808,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.1838995401198299, 0.33267041928612423, -6.933863245139893e-05]","[0.1857009809250859, 0.3378777687370399, -2.9805974249591527e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,31,35,mjINT_EULER,model.pair_friction before mj_step,False,151.26590152822328,1832,24,136.68455577595665
positive_0p20_left_early_native_strong_ice,positive,left,left,1835,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[-0.048927361655894286, 0.4294449068925487, -0.19995725655259214]","[-0.0575860365447598, 0.43700383801704296, -0.1999741120956475]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,31,31,mjINT_EULER,model.pair_friction before mj_step,False,6.117380983015598,1842,7,5.677222947772894
positive_0p20_left_early_native_strong_ice,positive,left,right,1833,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.1859565573009741, 0.338479890740409, -3.483832202393067e-05]","[0.188434188301836, 0.3439770712047872, -1.7360588203799154e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,31,35,mjINT_EULER,model.pair_friction before mj_step,False,177.8077274294746,1849,16,167.35759697558896
positive_0p20_left_early_native_strong_ice,positive,left,left,1845,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[-0.06354443695440093, 0.4431022145864517, -0.1999777854295019]","[-0.06805674312324594, 0.44819055002465624, -0.19997672621498477]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,31,31,mjINT_EULER,model.pair_friction before mj_step,False,6.087844065960188,1849,4,5.857408288400194
positive_0p20_left_early_native_strong_ice,positive,left,left,1853,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[-0.07544057362721213, 0.4573473749947973, -0.19999685566406805]","[-0.07830728094728179, 0.46119235439549133, -0.1999746131041189]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,31,31,mjINT_EULER,model.pair_friction before mj_step,False,5.805046493486349,1856,3,5.5917856004478965
positive_0p20_left_early_native_strong_ice,positive,left,right,1850,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.1889516527048556, 0.34492799871301877, -3.4815246038988334e-05]","[0.19155365716947748, 0.3496285501200437, -1.9105130596497322e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,31,35,mjINT_EULER,model.pair_friction before mj_step,False,190.12476736617637,1860,10,185.96165210192393
positive_0p20_left_early_native_strong_ice,positive,left,left,1859,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[-0.08389694285344373, 0.4691279644838406, -0.1999912370384365]","[-0.08526302961304344, 0.4711799761651694, -0.1999826817049377]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,31,31,mjINT_EULER,model.pair_friction before mj_step,False,5.37245771846994,1861,2,4.769506344059245
positive_0p20_left_early_native_strong_ice,positive,left,right,1861,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.1922221351802894, 0.35079442578042797, -2.673772312111744e-05]","[0.19294788192415585, 0.3520318432354574, -2.2111856103582128e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,31,31,mjINT_EULER,model.pair_friction before mj_step,False,199.59921299971498,1864,3,199.36202875086545
positive_0p20_left_early_native_strong_ice,positive,left,right,1865,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.19373611532732382, 0.35334006982460203, -1.349984553478123e-05]","[0.19415459604083563, 0.3540186497248887, -1.4104028449160588e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,31,35,mjINT_EULER,model.pair_friction before mj_step,False,207.4415221828095,1867,2,205.4229546789867
positive_0p20_left_early_native_strong_ice,positive,left,right,1868,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.195040252657682, 0.3554237059350991, -3.0208152305810643e-05]","[0.19595456290514124, 0.35686852279711057, -2.451988281940154e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,35,35,mjINT_EULER,model.pair_friction before mj_step,False,211.5340447944671,1871,3,210.9494344859438
positive_0p20_left_early_native_strong_ice,positive,left,right,1872,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.19690609566196016, 0.35835792716540676, -9.245928351109267e-06]","[0.20102451780852648, 0.3646805002864033, -3.8594135498559723e-07]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,35,35,mjINT_EULER,model.pair_friction before mj_step,False,220.94728458618596,1881,9,215.24090173025797
positive_0p20_left_early_native_strong_ice,positive,left,left,1866,left_foot_contact_4,20,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[-0.05560593851855267, 0.31953080348696505, -0.19949403621079165]","[-0.1085857797117461, 0.3659894033757049, -0.19963516131100797]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,31,31,mjINT_EULER,model.pair_friction before mj_step,False,24.31426777235546,1885,19,10.23889133361218
positive_0p20_left_early_native_strong_ice,positive,left,right,1882,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.2021911095610181, 0.3663518713389968, -8.841832152954587e-05]","[0.20504667429010504, 0.3705043549692591, -2.4316254647008262e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,31,35,mjINT_EULER,model.pair_friction before mj_step,False,208.83731626616327,1888,6,207.38657499049668
positive_0p20_left_early_native_strong_ice,positive,left,right,1889,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.2063175285367292, 0.37224532152948153, -5.840323474058662e-05]","[0.21021071170398992, 0.37755143433109417, -1.4831591145264555e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,31,31,mjINT_EULER,model.pair_friction before mj_step,False,221.78541762611908,1896,7,219.5915314223837
positive_0p20_left_early_native_strong_ice,positive,left,right,1897,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.21160834342516976, 0.37941446527910494, -1.4093468857001579e-05]","[0.2144961870138858, 0.38323945265457476, -4.470615598850536e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,31,31,mjINT_EULER,model.pair_friction before mj_step,False,232.6209872346909,1902,5,222.25721362469653
positive_0p20_left_early_native_strong_ice,positive,left,right,1904,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.2167807044997609, 0.38623468605327593, -4.170007638532036e-05]","[0.21914199929781053, 0.38930686641836443, -8.046130982056199e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,31,31,mjINT_EULER,model.pair_friction before mj_step,False,222.23479961051962,1908,4,221.49441874256954
positive_0p20_left_early_native_strong_ice,positive,left,right,1909,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.22081137748834434, 0.3914437994369625, -3.090342026167148e-05]","[0.22419415000895382, 0.39580009994716053, -3.8224675373704775e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,31,31,mjINT_EULER,model.pair_friction before mj_step,False,237.6665568599527,1914,5,236.3120981417839
positive_0p20_left_early_native_strong_ice,positive,left,right,1916,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.22692129090242058, 0.39927477802362266, -0.00011404497891290277]","[0.23051213287623112, 0.4039275311345075, -9.559557023189336e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,31,31,mjINT_EULER,model.pair_friction before mj_step,False,263.5138165181102,1921,5,249.9444653694101
positive_0p20_left_early_native_strong_ice,positive,left,right,1924,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.23427628460457806, 0.40875674581821114, -8.014055187524627e-05]","[0.23714672365802292, 0.41242324053652835, -5.2560380272681506e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,31,31,mjINT_EULER,model.pair_friction before mj_step,False,232.1955922277237,1928,4,229.65560174168672
positive_0p20_left_early_native_strong_ice,positive,left,right,1931,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.24109155633713714, 0.41753094987433553, -9.023561826415616e-05]","[0.2440043236846074, 0.4214188375379534, -8.233287524478383e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,31,31,mjINT_EULER,model.pair_friction before mj_step,False,259.35078552049976,1935,4,256.62603839729593
