run_id,pair_id,role,target_foot,foot,actual_first_affected_foot,contact_episode_id,episode_start_sample,episode_end_sample_exclusive,touchdown_sample,physical_onset_sample,time_from_touchdown_to_onset_ms,active_physical_slip_intervals,maximum_contact_anchor_drift_m,stable_loaded_contact_valid,fall_time_s,fall_reason,first_fall_censor_boundary,post_fall_excluded_sample_count,air_mask_sample_count,touchdown_mask_sample_count,invalid_mask_sample_count,contralateral_physical_slip_contamination
positive_0p10_right_mid_late_stance_native_strong_ice_v0,pair_030,positive,right,right,none,5,2650,2985,2650,,,[],0.004996887408196926,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v0,pair_030,control,right,left,none,0,36,243,36,,,[],0.0013918901095166802,True,,,,0,0,10,13,False
control_0p10_right_mid_late_stance_native_strong_ice_v0,pair_030,control,right,left,none,1,563,908,563,,,[],0.0021119641605764627,True,,,,0,0,10,12,False
control_0p10_right_mid_late_stance_native_strong_ice_v0,pair_030,control,right,left,none,2,1152,1489,1152,,,[],0.001542936428450048,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v0,pair_030,control,right,left,none,3,1755,2087,1755,,,[],0.001788174849934876,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v0,pair_030,control,right,left,none,4,2351,2687,2351,,,[],0.0017462603282183409,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v0,pair_030,control,right,left,none,5,2950,3000,2950,,,[],0.0017590996576473117,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v0,pair_030,control,right,right,none,0,43,89,43,,,[],0.001947346841916442,True,,,,0,0,10,19,False
control_0p10_right_mid_late_stance_native_strong_ice_v0,pair_030,control,right,right,none,1,199,604,199,,,[],0.006421095225960016,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v0,pair_030,control,right,right,none,2,856,1202,856,,,[],0.00392749160528183,True,,,,0,0,10,12,False
control_0p10_right_mid_late_stance_native_strong_ice_v0,pair_030,control,right,right,none,3,1454,1791,1454,,,[],0.004809890873730183,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v0,pair_030,control,right,right,none,4,2050,2386,2050,,,[],0.004723249934613705,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v0,pair_030,control,right,right,none,5,2650,2985,2650,,,[],0.004996887408196926,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,positive,right,left,none,0,39,89,39,,,[],0.0006754176574759185,True,,,,0,0,10,19,False
positive_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,positive,right,left,none,1,304,684,304,,,[],0.00788009725511074,True,,,,0,0,10,13,False
positive_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,positive,right,left,none,2,944,1297,944,,,[],0.0016044590156525373,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,positive,right,left,none,3,1553,1887,1553,,,[],0.0013028221437707543,True,,,,0,0,10,15,False
positive_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,positive,right,left,none,4,2151,2486,2151,,,[],0.001546802930533886,True,,,,0,0,10,15,False
positive_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,positive,right,left,none,5,2748,3000,2748,,,[],0.0016424983041360974,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,positive,right,right,none,0,37,328,37,,,[],0.0029586979653686285,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,positive,right,right,none,1,641,984,641,,,[],0.004782849457114935,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,positive,right,right,none,2,1252,1601,1252,,,[],0.004705831408500671,True,,,,0,0,10,11,False
positive_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,positive,right,right,none,3,1849,2187,1849,,,[],0.00464404234662652,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,positive,right,right,none,4,2448,2785,2448,,,[],0.004566358868032694,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,control,right,left,none,0,39,89,39,,,[],0.0006754176574759185,True,,,,0,0,10,19,False
control_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,control,right,left,none,1,304,684,304,,,[],0.00788009725511074,True,,,,0,0,10,13,False
control_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,control,right,left,none,2,944,1297,944,,,[],0.0016044590156525373,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,control,right,left,none,3,1553,1887,1553,,,[],0.0013028221437707543,True,,,,0,0,10,15,False
control_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,control,right,left,none,4,2151,2486,2151,,,[],0.001546802930533886,True,,,,0,0,10,15,False
control_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,control,right,left,none,5,2748,3000,2748,,,[],0.0016424983041360974,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,control,right,right,none,0,37,328,37,,,[],0.0029586979653686285,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,control,right,right,none,1,641,984,641,,,[],0.004782849457114935,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,control,right,right,none,2,1252,1601,1252,,,[],0.004705831408500671,True,,,,0,0,10,11,False
control_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,control,right,right,none,3,1849,2187,1849,,,[],0.00464404234662652,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v1,pair_031,control,right,right,none,4,2448,2785,2448,,,[],0.004566358868032694,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,positive,right,left,none,0,44,402,44,,,[],0.00554782385006547,True,,,,0,0,10,12,False
positive_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,positive,right,left,none,1,706,1044,706,,,[],0.001442937646061182,True,,,,0,0,10,12,False
positive_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,positive,right,left,none,2,1291,1641,1291,,,[],0.0013791166711598635,True,,,,0,0,10,11,False
positive_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,positive,right,left,none,3,1899,2231,1899,,,[],0.0014382250374183059,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,positive,right,left,none,4,2496,2832,2496,,,[],0.0015669438289478421,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,positive,right,right,none,0,34,153,34,,,[],0.001000474556349218,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,positive,right,right,none,1,368,745,368,,,[],0.008004838600754738,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,positive,right,right,none,2,995,1328,995,,,[],0.0036509952042251825,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,positive,right,right,none,3,1336,1340,1336,,,[],0.0004952014423906803,False,,,,0,0,4,4,False
positive_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,positive,right,right,none,4,1599,1943,1599,,,[],0.004515905398875475,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,positive,right,right,none,5,2193,2536,2193,,,[],0.005167193245142698,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,positive,right,right,none,6,2539,2541,2539,,,[],8.090892515610904e-05,False,,,,0,0,2,2,False
positive_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,positive,right,right,none,7,2795,3000,2795,,,[],0.004406680818647146,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,control,right,left,none,0,44,402,44,,,[],0.00554782385006547,True,,,,0,0,10,12,False
control_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,control,right,left,none,1,706,1044,706,,,[],0.001442937646061182,True,,,,0,0,10,12,False
control_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,control,right,left,none,2,1291,1641,1291,,,[],0.0013791166711598635,True,,,,0,0,10,11,False
control_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,control,right,left,none,3,1899,2231,1899,,,[],0.0014382250374183059,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,control,right,left,none,4,2496,2832,2496,,,[],0.0015669438289478421,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,control,right,right,none,0,34,153,34,,,[],0.001000474556349218,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,control,right,right,none,1,368,745,368,,,[],0.008004838600754738,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,control,right,right,none,2,995,1328,995,,,[],0.0036509952042251825,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,control,right,right,none,3,1336,1340,1336,,,[],0.0004952014423906803,False,,,,0,0,4,4,False
control_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,control,right,right,none,4,1599,1943,1599,,,[],0.004515905398875475,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,control,right,right,none,5,2193,2536,2193,,,[],0.005167193245142698,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,control,right,right,none,6,2539,2541,2539,,,[],8.090892515610904e-05,False,,,,0,0,2,2,False
control_0p10_right_mid_late_stance_native_strong_ice_v2,pair_032,control,right,right,none,7,2795,3000,2795,,,[],0.004406680818647146,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,positive,right,left,none,0,36,243,36,,,[],0.0013493963051587343,True,,,,0,0,10,13,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,positive,right,left,none,1,563,908,563,,,[],0.002014470985159278,True,,,,0,0,10,12,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,positive,right,left,none,2,1152,1489,1152,,,[],0.001542638405226171,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,positive,right,left,none,3,1755,2087,1755,,,[],0.0017938169185072184,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,positive,right,left,none,4,2351,2687,2351,,,[],0.0017436433117836714,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,positive,right,left,none,5,2950,3000,2950,,,[],0.0017590401694178581,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,positive,right,right,none,0,43,89,43,,,[],0.0019399970769882202,True,,,,0,0,10,19,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,positive,right,right,none,1,199,604,199,,,[],0.00640077143907547,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,positive,right,right,none,2,856,1202,856,,,[],0.0039015563670545816,True,,,,0,0,10,12,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,positive,right,right,none,3,1454,1791,1454,,,[],0.004811354447156191,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,positive,right,right,none,4,2050,2386,2050,,,[],0.0047207423485815525,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,positive,right,right,none,5,2650,2985,2650,,,[],0.004996941890567541,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,control,right,left,none,0,36,243,36,,,[],0.0013493963051587343,True,,,,0,0,10,13,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,control,right,left,none,1,563,908,563,,,[],0.002014470985159278,True,,,,0,0,10,12,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,control,right,left,none,2,1152,1489,1152,,,[],0.001542638405226171,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,control,right,left,none,3,1755,2087,1755,,,[],0.0017938169185072184,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,control,right,left,none,4,2351,2687,2351,,,[],0.0017436433117836714,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,control,right,left,none,5,2950,3000,2950,,,[],0.0017590401694178581,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,control,right,right,none,0,43,89,43,,,[],0.0019399970769882202,True,,,,0,0,10,19,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,control,right,right,none,1,199,604,199,,,[],0.00640077143907547,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,control,right,right,none,2,856,1202,856,,,[],0.0039015563670545816,True,,,,0,0,10,12,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,control,right,right,none,3,1454,1791,1454,,,[],0.004811354447156191,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,control,right,right,none,4,2050,2386,2050,,,[],0.0047207423485815525,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v0,pair_033,control,right,right,none,5,2650,2985,2650,,,[],0.004996941890567541,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,positive,right,left,none,0,39,89,39,,,[],0.0006758203962817788,True,,,,0,0,10,19,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,positive,right,left,none,1,304,684,304,,,[],0.007876850664615631,True,,,,0,0,10,13,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,positive,right,left,none,2,944,1297,944,,,[],0.0016056306194514036,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,positive,right,left,none,3,1553,1887,1553,,,[],0.0011976425303146243,True,,,,0,0,10,15,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,positive,right,left,none,4,2151,2486,2151,,,[],0.0015471094520762563,True,,,,0,0,10,15,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,positive,right,left,none,5,2748,3000,2748,,,[],0.0016273169312626123,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,positive,right,right,none,0,37,328,37,,,[],0.0029588420875370502,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,positive,right,right,none,1,641,984,641,,,[],0.0047893100418150425,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,positive,right,right,none,2,1252,1601,1252,,,[],0.0047027249820530415,True,,,,0,0,10,11,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,positive,right,right,none,3,1849,2187,1849,,,[],0.004653634503483772,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,positive,right,right,none,4,2447,2785,2447,,,[],0.0049423277378082275,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,control,right,left,none,0,39,89,39,,,[],0.0006758203962817788,True,,,,0,0,10,19,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,control,right,left,none,1,304,684,304,,,[],0.007876850664615631,True,,,,0,0,10,13,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,control,right,left,none,2,944,1297,944,,,[],0.0016056306194514036,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,control,right,left,none,3,1553,1887,1553,,,[],0.0011976425303146243,True,,,,0,0,10,15,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,control,right,left,none,4,2151,2486,2151,,,[],0.0015471094520762563,True,,,,0,0,10,15,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,control,right,left,none,5,2748,3000,2748,,,[],0.0016273169312626123,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,control,right,right,none,0,37,328,37,,,[],0.0029588420875370502,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,control,right,right,none,1,641,984,641,,,[],0.0047893100418150425,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,control,right,right,none,2,1252,1601,1252,,,[],0.0047027249820530415,True,,,,0,0,10,11,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,control,right,right,none,3,1849,2187,1849,,,[],0.004653634503483772,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v1,pair_034,control,right,right,none,4,2447,2785,2447,,,[],0.0049423277378082275,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,positive,right,left,none,0,44,402,44,,,[],0.005542084574699402,True,,,,0,0,10,12,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,positive,right,left,none,1,706,1044,706,,,[],0.0014418169157579541,True,,,,0,0,10,12,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,positive,right,left,none,2,1291,1640,1291,,,[],0.0013487708056345582,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,positive,right,left,none,3,1899,2231,1899,,,[],0.0014507301384583116,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,positive,right,left,none,4,2496,2832,2496,,,[],0.0014451254392042756,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,positive,right,right,none,0,34,153,34,,,[],0.0009974301792681217,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,positive,right,right,none,1,368,745,368,,,[],0.008004413917660713,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,positive,right,right,none,2,995,1328,995,,,[],0.003934524487704039,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,positive,right,right,none,3,1336,1340,1336,,,[],0.0004688405606430024,False,,,,0,0,4,4,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,positive,right,right,none,4,1599,1943,1599,,,[],0.0044996715150773525,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,positive,right,right,none,5,2193,2535,2193,,,[],0.005166573915630579,True,,,,0,0,10,10,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,positive,right,right,none,6,2538,2541,2538,,,[],0.0001608093734830618,False,,,,0,0,3,3,False
positive_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,positive,right,right,none,7,2795,3000,2795,,,[],0.004409180022776127,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,control,right,left,none,0,44,402,44,,,[],0.005542084574699402,True,,,,0,0,10,12,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,control,right,left,none,1,706,1044,706,,,[],0.0014418169157579541,True,,,,0,0,10,12,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,control,right,left,none,2,1291,1640,1291,,,[],0.0013487708056345582,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,control,right,left,none,3,1899,2231,1899,,,[],0.0014507301384583116,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,control,right,left,none,4,2496,2832,2496,,,[],0.0014451254392042756,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,control,right,right,none,0,34,153,34,,,[],0.0009974301792681217,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,control,right,right,none,1,368,745,368,,,[],0.008004413917660713,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,control,right,right,none,2,995,1328,995,,,[],0.003934524487704039,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,control,right,right,none,3,1336,1340,1336,,,[],0.0004688405606430024,False,,,,0,0,4,4,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,control,right,right,none,4,1599,1943,1599,,,[],0.0044996715150773525,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,control,right,right,none,5,2193,2535,2193,,,[],0.005166573915630579,True,,,,0,0,10,10,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,control,right,right,none,6,2538,2541,2538,,,[],0.0001608093734830618,False,,,,0,0,3,3,False
control_0p10_right_mid_late_stance_moderate_ice_preregistered_v2,pair_035,control,right,right,none,7,2795,3000,2795,,,[],0.004409180022776127,True,,,,0,0,10,10,False
positive_0p15_left_early_loading_native_strong_ice_v0,pair_036,positive,left,left,none,0,37,242,37,,,[],0.001965512754395604,True,,,,0,0,10,12,False
positive_0p15_left_early_loading_native_strong_ice_v0,pair_036,positive,left,left,none,1,563,907,563,,,[],0.0015374744543805718,True,,,,0,0,10,13,False
positive_0p15_left_early_loading_native_strong_ice_v0,pair_036,positive,left,left,none,2,1159,1489,1159,,,[],0.0022073141299188137,True,,,,0,0,10,17,False
positive_0p15_left_early_loading_native_strong_ice_v0,pair_036,positive,left,left,none,3,1760,2086,1760,,,[],0.002196597633883357,True,,,,0,0,10,15,False
positive_0p15_left_early_loading_native_strong_ice_v0,pair_036,positive,left,left,none,4,2354,2687,2354,,,[],0.002042352454736829,True,,,,0,0,10,15,False
positive_0p15_left_early_loading_native_strong_ice_v0,pair_036,positive,left,left,none,5,2953,3000,2953,,,[],0.0019953406881541014,True,,,,0,0,10,10,False
positive_0p15_left_early_loading_native_strong_ice_v0,pair_036,positive,left,right,none,0,43,90,43,,,[],0.002000093227252364,True,,,,0,0,10,20,False
positive_0p15_left_early_loading_native_strong_ice_v0,pair_036,positive,left,right,none,1,197,604,197,,,[],0.00660086702555418,True,,,,0,0,10,10,False
positive_0p15_left_early_loading_native_strong_ice_v0,pair_036,positive,left,right,none,2,859,1205,859,,,[],0.005079322960227728,True,,,,0,0,10,10,False
positive_0p15_left_early_loading_native_strong_ice_v0,pair_036,positive,left,right,none,3,1455,1803,1455,,,[],0.005828911904245615,True,,,,0,0,10,10,False
positive_0p15_left_early_loading_native_strong_ice_v0,pair_036,positive,left,right,none,4,2048,2386,2048,,,[],0.0060779317282140255,True,,,,0,0,10,10,False
positive_0p15_left_early_loading_native_strong_ice_v0,pair_036,positive,left,right,none,5,2650,2985,2650,,,[],0.005800856277346611,True,,,,0,0,10,10,False
control_0p15_left_early_loading_native_strong_ice_v0,pair_036,control,left,left,none,0,37,242,37,,,[],0.001965512754395604,True,,,,0,0,10,12,False
control_0p15_left_early_loading_native_strong_ice_v0,pair_036,control,left,left,none,1,563,907,563,,,[],0.0015374744543805718,True,,,,0,0,10,13,False
control_0p15_left_early_loading_native_strong_ice_v0,pair_036,control,left,left,none,2,1159,1489,1159,,,[],0.0022073141299188137,True,,,,0,0,10,17,False
control_0p15_left_early_loading_native_strong_ice_v0,pair_036,control,left,left,none,3,1760,2086,1760,,,[],0.002196597633883357,True,,,,0,0,10,15,False
control_0p15_left_early_loading_native_strong_ice_v0,pair_036,control,left,left,none,4,2354,2687,2354,,,[],0.002042352454736829,True,,,,0,0,10,15,False
control_0p15_left_early_loading_native_strong_ice_v0,pair_036,control,left,left,none,5,2953,3000,2953,,,[],0.0019953406881541014,True,,,,0,0,10,10,False
control_0p15_left_early_loading_native_strong_ice_v0,pair_036,control,left,right,none,0,43,90,43,,,[],0.002000093227252364,True,,,,0,0,10,20,False
control_0p15_left_early_loading_native_strong_ice_v0,pair_036,control,left,right,none,1,197,604,197,,,[],0.00660086702555418,True,,,,0,0,10,10,False
control_0p15_left_early_loading_native_strong_ice_v0,pair_036,control,left,right,none,2,859,1205,859,,,[],0.005079322960227728,True,,,,0,0,10,10,False
control_0p15_left_early_loading_native_strong_ice_v0,pair_036,control,left,right,none,3,1455,1803,1455,,,[],0.005828911904245615,True,,,,0,0,10,10,False
control_0p15_left_early_loading_native_strong_ice_v0,pair_036,control,left,right,none,4,2048,2386,2048,,,[],0.0060779317282140255,True,,,,0,0,10,10,False
control_0p15_left_early_loading_native_strong_ice_v0,pair_036,control,left,right,none,5,2650,2985,2650,,,[],0.005800856277346611,True,,,,0,0,10,10,False
positive_0p15_left_early_loading_native_strong_ice_v1,pair_037,positive,left,left,none,0,39,89,39,,,[],0.0006855471292510629,True,,,,0,0,10,19,False
positive_0p15_left_early_loading_native_strong_ice_v1,pair_037,positive,left,left,none,1,304,683,304,,,[],0.008293545804917812,True,,,,0,0,10,13,False
positive_0p15_left_early_loading_native_strong_ice_v1,pair_037,positive,left,left,none,2,945,1289,945,,,[],0.0022143921814858913,True,,,,0,0,10,17,False
positive_0p15_left_early_loading_native_strong_ice_v1,pair_037,positive,left,left,none,3,1555,1885,1555,,,[],0.0017356830649077892,True,,,,0,0,10,14,False
positive_0p15_left_early_loading_native_strong_ice_v1,pair_037,positive,left,left,none,4,2152,2484,2152,,,[],0.0019265461014583707,True,,,,0,0,10,14,False
positive_0p15_left_early_loading_native_strong_ice_v1,pair_037,positive,left,left,none,5,2749,3000,2749,,,[],0.002357454737648368,True,,,,0,0,10,10,False
positive_0p15_left_early_loading_native_strong_ice_v1,pair_037,positive,left,right,none,0,37,328,37,,,[],0.003013318171724677,True,,,,0,0,10,10,False
positive_0p15_left_early_loading_native_strong_ice_v1,pair_037,positive,left,right,none,1,642,984,642,,,[],0.004999864846467972,True,,,,0,0,10,10,False
positive_0p15_left_early_loading_native_strong_ice_v1,pair_037,positive,left,right,none,2,1251,1591,1251,,,[],0.0052543701604008675,True,,,,0,0,10,10,False
positive_0p15_left_early_loading_native_strong_ice_v1,pair_037,positive,left,right,none,3,1597,1601,1597,,,[],0.00035821631900034845,False,,,,0,0,4,4,False
positive_0p15_left_early_loading_native_strong_ice_v1,pair_037,positive,left,right,none,4,1847,2185,1847,,,[],0.005702059715986252,True,,,,0,0,10,10,False
positive_0p15_left_early_loading_native_strong_ice_v1,pair_037,positive,left,right,none,5,2445,2784,2445,,,[],0.006314145866781473,True,,,,0,0,10,10,False
control_0p15_left_early_loading_native_strong_ice_v1,pair_037,control,left,left,none,0,39,89,39,,,[],0.0006855471292510629,True,,,,0,0,10,19,False
control_0p15_left_early_loading_native_strong_ice_v1,pair_037,control,left,left,none,1,304,683,304,,,[],0.008293545804917812,True,,,,0,0,10,13,False
