run_id,role,target_foot,contacting_foot,start_sample,geom1_name,geom1_id,geom2_name,geom2_id,body1_name,body1_id,body2_name,body2_id,patch_inclusion,contact_position_first,contact_position_last,geom1_friction,geom2_friction,geom1_priority,geom2_priority,explicit_pair_id,effective_contact_friction_first,effective_contact_friction_last,contact_dimension,contact_exclude,efc_address_min,efc_address_max,integrator,mutation_point,constraints_constructed_at_mutation,tangential_contact_force_peak_n,end_sample_exclusive,observed_sample_count,tangential_contact_force_mean_n
whole_hard_control,reference,left,left,1194,left_foot_contact_4,19,ground_target,1,left_ankle_roll_link,7,world,0,False,"[0.3148845394051083, 0.060105642467002895, -1.1739276558758727e-05]","[0.3148595287396443, 0.06023252489793027, -3.286948969047354e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,41,41,mjINT_EULER,model geom profile before mj_forward,False,8.691590079233128,1482,288,5.21452713463391
whole_hard_control,reference,left,left,1188,left_foot_contact_2,17,ground_target,1,left_ankle_roll_link,7,world,0,False,"[0.14489500728633598, 0.0525916756449607, -5.314321395864796e-05]","[0.14485395577205518, 0.05305919581641992, -2.409970649662474e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,33,33,mjINT_EULER,model geom profile before mj_forward,False,26.783445219037212,1484,296,12.92602116429604
whole_hard_control,reference,left,left,1168,left_foot_contact_3,18,ground_target,1,left_ankle_roll_link,7,world,0,False,"[0.30792921634019566, 0.12007539884608381, -0.0001035312268197891]","[0.3104919931161625, 0.11988173928835888, -4.669977078537724e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,37,mjINT_EULER,model geom profile before mj_forward,False,64.83911661404812,1485,317,8.351572911266233
whole_hard_control,reference,left,left,1179,left_foot_contact_1,16,ground_target,1,left_ankle_roll_link,7,world,0,False,"[0.14082919568883012, 0.10262356754748504, -4.684281650674249e-05]","[0.14111660943885163, 0.10270737909683951, -2.020741522712477e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,29,mjINT_EULER,model geom profile before mj_forward,False,40.76002468696731,1488,309,13.365966285099178
whole_hard_control,reference,left,right,1469,right_foot_contact_1,31,ground_target,1,right_ankle_roll_link,13,world,0,False,"[0.19208686633237182, -0.08333976355869277, -7.372425389312598e-06]","[0.19306163129832576, -0.08430328897717662, -5.673076432344271e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,45,mjINT_EULER,model geom profile before mj_forward,False,18.9994513084392,1788,319,10.382891457518806
whole_hard_control,reference,left,right,1456,right_foot_contact_2,32,ground_target,1,right_ankle_roll_link,13,world,0,False,"[0.18788827763420457, -0.13201605416397613, -0.00016619606444087665]","[0.19385809517488495, -0.134240617254114, -2.039016699773022e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,33,49,mjINT_EULER,model geom profile before mj_forward,False,56.31855544826408,1791,335,13.41443884145899
whole_hard_control,reference,left,right,1471,right_foot_contact_3,33,ground_target,1,right_ankle_roll_link,13,world,0,False,"[0.36225461955375593, -0.07595594235858508, -4.8906809765575376e-05]","[0.3630082150793119, -0.07649255987316769, -2.116962700424163e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,37,53,mjINT_EULER,model geom profile before mj_forward,False,15.665371880600278,1802,331,6.0814902101945725
whole_hard_control,reference,left,right,1462,right_foot_contact_4,34,ground_target,1,right_ankle_roll_link,13,world,0,False,"[0.3612480806981315, -0.1350734267663661, -8.332321615191207e-05]","[0.36375776296232365, -0.13634525415930124, -9.820052709774707e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,41,57,mjINT_EULER,model geom profile before mj_forward,False,26.01468824830141,1804,342,6.931598857376331
whole_hard_control,reference,left,left,1791,left_foot_contact_4,19,ground_target,1,left_ankle_roll_link,7,world,0,False,"[0.4366258381747534, 0.07532774042084148, -3.3956848698724063e-06]","[0.4365493263265763, 0.07527149353893597, -4.333482997651017e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,41,41,mjINT_EULER,model geom profile before mj_forward,False,7.922188084146455,2076,285,5.423676752044204
whole_hard_control,reference,left,left,1766,left_foot_contact_3,18,ground_target,1,left_ankle_roll_link,7,world,0,False,"[0.42719486266874185, 0.13352732947027518, -2.8400130100136867e-05]","[0.43104551671815505, 0.1349208887003673, -7.80898334121205e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,37,mjINT_EULER,model geom profile before mj_forward,False,65.19585339713113,2081,315,7.691795138366407
