outer_fold,inner_fold,reason,run_id,variation,outer_validation_member,endpoint,foot,terrain,speed_mps,phase,contact_age_ms,ipsilateral_force,contralateral_force,next_onset_distance_ms,previous_episode_distance_ms,normal_score,early_precursor_score,actionable_score,active_evidence_score,foot_score
0,1,high_normal,ice_native_0p20_v02,2,False,2439,right,ice,0.2,3,57,398.97698974609375,0.0,-1,57,0.000207738348030443,0.023151500791104434,0.9545097697969473,0.022130991063917832,0.05538646742845384
0,1,high_normal,ice_native_0p15_v02,2,False,769,left,ice,0.15,3,51,506.0106506347656,0.0,-1,323,1.3012313182324842e-11,0.03934055575993521,0.960659434859085,9.367967409504409e-09,0.12053231008154776
0,1,high_normal,ice_native_0p15_v02,2,False,919,left,ice,0.15,3,86,226.73548889160156,51.104225158691406,-1,473,3.613894288882835e-09,4.302040576397187e-11,0.960812484107052,0.03918751223603328,0.074012928463262
0,1,high_normal,ice_native_0p10_v02,2,False,2149,right,ice,0.1,2,19,83.11360931396484,206.20840454101562,-1,225,7.81304399754747e-09,0.00039659366836539877,0.9655433545406732,0.034060043977917356,0.0038534697237377303
0,1,high_normal,ice_native_0p20_v02,2,False,609,right,ice,0.2,2,19,291.4544677734375,0.0,-1,163,8.122282553596656e-08,0.0038648183211750877,0.967545825945654,0.028589274510345368,0.9921214062297957
0,1,high_normal,ice_native_0p15_v02,2,False,939,left,ice,0.15,4,106,212.63214111328125,53.90214920043945,-1,493,7.584266653946341e-10,1.5683005321410362e-11,0.9695210699401674,0.0304789292857228,0.12255414262000983
0,1,high_normal,ice_native_0p20_v02,2,False,2429,right,ice,0.2,3,47,405.58306884765625,0.0,-1,47,2.6461664313946454e-13,4.947580965683916e-17,0.97073996580607,0.029260034193665352,0.9983738352501572
0,1,high_normal,ice_native_0p15_v02,2,False,2569,left,ice,0.15,3,53,476.85211181640625,0.0,-1,368,4.598317870333052e-06,0.02767892851939764,0.9722693900263042,4.708313642780062e-05,0.0001441836485676688
0,1,high_normal,ice_native_0p20_v02,2,False,2159,right,ice,0.2,2,18,31.749755859375,195.96267700195312,-1,906,7.044484270720119e-08,1.2152864308954364e-07,0.9752775919738631,0.02472221605265116,0.05824720844226953
0,1,high_normal,ice_native_0p20_v02,2,False,2449,right,ice,0.2,3,67,371.5460205078125,0.0,-1,67,2.664338813660937e-05,0.01899183670067969,0.9774613218820009,0.0035201980291827873,0.06908341074795116
0,1,high_normal,ice_native_0p20_v02,2,False,2099,left,ice,0.2,3,142,139.29974365234375,135.32408142089844,-1,1629,1.1788726990706042e-11,2.3065807139463714e-07,0.979601707542603,0.020398061787537,0.8732578992469874
0,1,high_normal,ice_native_0p20_v02,2,False,1699,right,ice,0.2,3,66,489.09613037109375,0.0,-1,446,2.5201504014774438e-09,6.196690119432815e-12,0.9814234797815872,0.018576517692065593,0.5879528209811575
0,1,high_normal,ice_native_0p15_v02,2,False,2729,left,ice,0.15,3,39,238.67681884765625,0.0,-1,528,1.872593654749548e-10,1.0802939501693966e-10,0.982078622999478,0.017921376705233295,0.3777297482300951
0,1,high_normal,ice_native_0p20_v02,2,False,709,right,ice,0.2,2,16,243.8923797607422,0.0,-1,263,1.8873317902175323e-06,3.8326970230569717e-10,0.9836522676949165,0.016345844590023643,0.0016075325017547608
0,1,high_normal,ice_native_0p20_v02,2,False,2079,left,ice,0.2,3,122,284.4831237792969,121.89857482910156,-1,1609,6.6564151549619104e-12,0.0007816207653188157,0.983793946461434,0.015424432766590692,0.9843675130699744
0,1,high_normal,ice_native_0p10_v02,2,False,989,left,ice,0.1,2,14,163.99375915527344,283.0511474609375,-1,14,1.9502015821698776e-12,4.86845702647267e-16,0.985880931810335,0.014119068187714419,0.011761077883614279
0,1,high_normal,ice_native_0p15_v02,2,False,929,left,ice,0.15,3,96,240.20034790039062,51.47296142578125,-1,483,2.373903621261159e-09,2.2339382976833427e-11,0.9890906974573505,0.010909300146406575,0.32183675395470174
0,1,high_normal,ice_native_0p15_v02,2,False,2749,left,ice,0.15,3,59,222.03936767578125,61.40452575683594,-1,548,2.9828796990223187e-10,7.259823317750256e-12,0.990173599565991,0.009826400128461034,0.21880768578853385
0,1,high_normal,ice_native_0p20_v02,2,False,1479,left,ice,0.2,3,108,264.08160400390625,0.0,-1,1009,8.863771058466576e-11,2.9296794446829944e-19,0.990429730158084,0.009570269753278257,0.9994901818249876
0,1,high_normal,ice_native_0p20_v02,2,False,1489,left,ice,0.2,3,118,217.271728515625,0.0,-1,1019,2.1952324671365117e-12,5.235029734561898e-18,0.9908869709279043,0.009113029069900455,0.9998474167334581
0,1,high_normal,ice_native_0p15_v02,2,False,2769,left,ice,0.15,3,79,194.05296325683594,242.20907592773438,-1,568,2.7209820700980247e-12,3.439559107856158e-15,0.9911767523692382,0.008823247628037312,0.7625167936496599
0,1,high_normal,ice_native_0p10_v02,2,False,1329,right,ice,0.1,2,11,251.7405548095703,0.0,-1,85,2.873988794673586e-06,1.763161217733227e-11,0.991347595563288,0.008649530430285745,0.7992707620793039
0,1,high_normal,ice_native_0p15_v02,2,False,2579,left,ice,0.15,3,63,445.4118957519531,0.0,-1,378,2.519131700812579e-05,0.0067952480231796624,0.9915446319558292,0.0016349287039828877,0.00030262886524744063
0,1,high_normal,ice_native_0p10_v02,2,False,1259,right,ice,0.1,2,15,335.4762268066406,0.0,-1,15,2.7613769608977655e-10,1.5872181285710107e-12,0.9920520492328649,0.007947950489410343,0.9767750588344345
0,1,high_normal,ice_native_0p10_v02,2,False,689,right,ice,0.1,3,38,271.00775146484375,0.0,-1,7,2.89055768174251e-10,9.89582869586482e-11,0.9928154145619891,0.007184585049996784,0.9090351086197199
0,1,high_normal,ice_native_0p15_v02,2,False,2559,left,ice,0.15,3,43,378.13555908203125,70.57760620117188,-1,358,3.81906713903217e-07,0.005475574817294537,0.9932123001611408,0.0013117431148506906,0.0002492933174486027
0,1,high_normal,ice_native_0p10_v02,2,False,919,right,ice,0.1,2,17,55.540283203125,233.8766326904297,-1,237,1.3466378611895747e-08,1.5192978647110238e-08,0.9932458710032807,0.006754100337362071,0.0007858112182024729
0,1,high_normal,ice_native_0p15_v02,2,False,2959,right,ice,0.15,3,140,357.3984069824219,0.0,-1,441,1.4791840054103458e-06,0.005377077317175729,0.9937395985555025,0.0008818449433163142,0.0456849915447097
0,1,high_normal,ice_native_0p10_v02,2,False,1939,right,ice,0.1,2,15,237.29087829589844,0.0,-1,15,5.665770530382211e-10,2.0302729103087963e-13,0.9940300291013652,0.005969970331854626,0.6200959251110234
0,1,high_normal,ice_native_0p20_v02,2,False,1309,right,ice,0.2,2,12,290.05889892578125,0.0,-1,56,1.3454010327762297e-11,1.3823192389555255e-11,0.9943968600712502,0.005603139901472684,0.7293122864788376
0,1,high_normal,ice_native_0p15_v02,2,False,2679,left,ice,0.15,3,32,276.06158447265625,48.55698776245117,-1,478,3.480372332719624e-11,5.911862487561804e-13,0.9948683841357345,0.005131615828870429,0.36143371951023934
0,1,high_normal,ice_native_0p20_v02,2,False,1709,right,ice,0.2,3,76,596.600830078125,0.0,-1,456,1.1645582196423351e-06,1.2417888551857026e-08,0.9949580110137554,0.005040812010136335,0.015448763223139681
0,1,high_normal,ice_native_0p20_v02,2,False,949,left,ice,0.2,3,48,220.11985778808594,65.91669464111328,-1,479,6.0757965475959e-13,7.85460547407399e-14,0.9950548341365454,0.0049451658627684735,0.7116002028149445
0,1,high_normal,ice_native_0p15_v02,2,False,789,left,ice,0.15,3,71,552.5360107421875,0.0,-1,343,2.076431423476976e-12,0.0047699483045851995,0.9952300412006088,1.0492729524144959e-08,0.0478497633176065
0,1,high_normal,ice_native_0p15_v02,2,False,2249,right,ice,0.15,2,22,542.6921997070312,167.67054748535156,-1,315,1.1079877987859243e-14,4.904468196192155e-07,0.9954894591717601,0.004510050381409229,0.9972755720529524
0,1,high_normal,ice_native_0p20_v02,2,False,1449,left,ice,0.2,3,78,313.2294921875,0.0,-1,979,5.463750740071732e-11,2.60301901622959e-16,0.9956075310744747,0.004392468870887521,0.9554311473560738
0,1,high_normal,ice_native_0p15_v02,2,False,909,left,ice,0.15,3,76,222.31634521484375,45.93501281738281,-1,463,1.8355217049238707e-10,1.6093593316609314e-12,0.9957200048713503,0.004279994943488207,0.07602692363723991
0,1,high_normal,ice_native_0p20_v02,2,False,2399,right,ice,0.2,2,17,406.07666015625,0.0,-1,17,4.1181198929223904e-12,2.3995805338464824e-15,0.9958537453903255,0.00414625460555408,0.9904922353344184
0,1,high_normal,ice_native_0p15_v02,2,False,2969,right,ice,0.15,3,150,343.20953369140625,0.0,-1,451,1.4881521148186251e-05,0.0002860253959249055,0.996090502146396,0.0036085909365309,0.36304811709643275
0,1,high_normal,ice_native_0p10_v02,2,False,1949,right,ice,0.1,2,25,202.85211181640625,0.0,-1,25,4.208698844791713e-09,1.2712446447680045e-12,0.9961344323639755,0.0038655634260545777,0.6480884982005671
0,1,high_normal,ice_native_0p15_v02,2,False,2769,right,ice,0.15,2,18,242.20907592773438,194.05296325683594,-1,251,1.559428768520036e-08,5.292102464846448e-07,0.9962847373201055,0.003714717875360312,0.9188417706100244
0,1,high_normal,ice_native_0p15_v02,2,False,2689,left,ice,0.15,4,42,256.1611633300781,0.0,-1,488,5.0514132686135044e-11,9.227286541686522e-14,0.9964764610795693,0.0035235388698242774,0.7204179311491546
0,1,high_normal,ice_native_0p15_v02,2,False,2659,left,ice,0.15,2,12,304.488525390625,0.0,-1,458,7.922347402141267e-11,2.7644160916674064e-12,0.9965252958174987,0.0034747041005134334,0.09123858679164987
0,1,high_normal,ice_native_0p15_v02,2,False,2759,left,ice,0.15,3,69,216.27880859375,289.9473876953125,-1,558,4.2279697116218574e-13,3.033563210370109e-15,0.9968703382923081,0.003129661707266047,0.5819800057124204
0,1,high_normal,ice_native_0p15_v02,2,False,1969,right,ice,0.15,4,35,238.275634765625,0.0,-1,35,1.1020508251786928e-07,1.6843982135835215e-14,0.9969540669216572,0.0030458228732432382,0.9925164007804481
0,1,high_normal,ice_native_0p20_v02,2,False,2419,right,ice,0.2,3,37,411.0598449707031,0.0,-1,37,1.1864542034788584e-13,3.999158568354077e-17,0.9970475854295806,0.002952414570300642,0.998471709746941
0,1,high_normal,ice_native_0p15_v02,2,False,2599,left,ice,0.15,3,83,507.14678955078125,0.0,-1,398,2.4118817863618164e-08,0.0027785214132466335,0.9972103163258299,1.1138142105513452e-05,0.0018962599184950534
0,1,high_normal,ice_native_0p20_v02,2,False,899,left,ice,0.2,4,74,270.56707763671875,0.0,-1,429,1.2123920259956386e-09,7.9481703523041e-14,0.9972278078967651,0.002772190890763375,0.27364753003184417
0,1,high_normal,ice_native_0p20_v02,2,False,939,left,ice,0.2,3,38,204.0750732421875,54.712799072265625,-1,469,4.292174202226941e-12,5.843328678559157e-12,0.9975332307096485,0.0024667692802159496,0.3093679670461851
0,1,high_normal,ice_native_0p20_v02,2,False,2709,left,ice,0.2,3,64,348.6492919921875,0.0,-1,2239,2.5664038394145853e-15,2.8780196561733627e-24,0.9976182978788143,0.002381702121183212,0.9998894844133918
0,1,high_normal,ice_native_0p20_v02,2,False,2719,left,ice,0.2,4,74,344.30999755859375,0.0,-1,2249,7.160006682864493e-14,1.1377141254818355e-24,0.9976974538641845,0.002302546135743954,0.9989055343012023
0,1,high_normal,ice_native_0p20_v02,2,False,959,left,ice,0.2,4,58,183.99037170410156,69.19783020019531,-1,489,6.196116194209526e-11,3.5537446029418994e-14,0.9977314022481327,0.002268597689870666,0.07096904655620334
0,1,high_normal,ice_native_0p15_v02,2,False,2669,left,ice,0.15,2,22,280.6907653808594,43.05905532836914,-1,468,1.793121357607477e-11,3.571874466541397e-11,0.9977872300202603,0.0022127699260897724,0.03191039080530617
0,1,high_normal,ice_native_0p15_v02,2,False,2719,left,ice,0.15,2,29,250.81863403320312,49.297847747802734,-1,518,2.0243947031681624e-10,4.792622122499927e-10,0.998011626159445,0.0019883731588534277,0.005278307087649845
0,1,high_normal,ice_native_0p20_v02,2,False,2409,right,ice,0.2,2,27,409.4143371582031,0.0,-1,27,4.654953022632563e-13,4.678242928847861e-16,0.9980896106505728,0.0019103893489612735,0.9967989219910701
0,1,high_normal,ice_native_0p20_v02,2,False,799,left,ice,0.2,3,79,546.4771118164062,0.0,-1,329,1.3239297743222566e-12,0.0019059904360696706,0.9980940038857836,5.676822871264598e-09,0.3499852190628062
0,1,high_normal,ice_native_0p15_v02,2,False,979,left,ice,0.15,3,33,166.93333435058594,348.48779296875,-1,533,9.876178916833512e-14,2.9665460717788357e-18,0.9981256848922048,0.0018743151076964272,0.25193652956963514
0,1,high_normal,ice_native_0p10_v02,2,False,1269,right,ice,0.1,2,25,315.6250915527344,0.0,-1,25,6.376226218784043e-11,4.779613296146466e-13,0.9981754915194675,0.0018245084162922252,0.9564406054347919
0,1,high_normal,ice_native_0p15_v02,2,False,919,right,ice,0.15,2,12,51.104225158691406,226.73548889160156,-1,266,2.4627436830652556e-07,9.664905096612885e-07,0.9983294364761481,0.0016693507589739692,5.006069050267154e-06
0,1,high_normal,ice_native_0p15_v02,2,False,2709,left,ice,0.15,2,19,250.59535217285156,46.3953857421875,-1,508,1.5454729869329102e-10,4.8599941253313946e-11,0.998349902085033,0.0016500977118196667,0.021977214208286844
0,1,high_normal,ice_native_0p15_v02,2,False,2589,left,ice,0.15,3,73,494.16705322265625,0.0,-1,388,5.8027075469170575e-09,0.0014726760892357505,0.9984996987701562,2.7619337900350123e-05,0.006938223551726803
0,1,high_normal,ice_native_0p20_v02,2,False,2049,left,ice,0.2,3,92,34.979366302490234,70.86443328857422,-1,1579,1.7211685366888074e-16,0.0014782048548511834,0.9985098892661817,1.190587896696437e-05,0.013103334440809435
0,1,high_normal,ice_native_0p20_v02,2,False,809,left,ice,0.2,3,89,485.675048828125,0.0,-1,339,2.0251021766226818e-14,0.0014751911961404616,0.998523504480631,1.3043232081951865e-06,0.7215636401472587
0,1,high_normal,ice_native_0p20_v02,2,False,2089,left,ice,0.2,3,132,247.64471435546875,0.6126569509506226,-1,1619,2.515320470490187e-12,9.295347294352699e-07,0.9986341143625181,0.0013649561002370442,0.9699552594830796
0,1,high_normal,ice_native_0p15_v02,2,False,2609,left,ice,0.15,3,93,449.15771484375,0.0,-1,408,7.246030759260345e-11,0.0008647957956007108,0.9986840141724684,0.0004511899594705123,0.014244245772282789
0,1,high_normal,ice_native_0p15_v02,2,False,969,left,ice,0.15,2,23,186.295654296875,85.11983489990234,-1,523,1.5673182183617695e-11,2.9878487729908093e-16,0.9987872520144103,0.0012127479699160983,0.022261406886976313
0,1,high_normal,ice_native_0p15_v02,2,False,809,left,ice,0.15,3,91,480.5064697265625,0.0,-1,363,6.331862452719319e-13,0.0011490526255631222,0.9988489241868952,2.0231869082928425e-06,0.009722451621708815
0,1,high_normal,ice_native_0p20_v02,2,False,929,left,ice,0.2,2,28,237.19784545898438,51.24814224243164,-1,459,1.488315291272527e-12,1.9712397751829635e-12,0.9989179024311602,0.001082097565380333,0.385836836896957
0,1,high_normal,ice_native_0p15_v02,2,False,2259,right,ice,0.15,3,32,461.461669921875,103.06221008300781,-1,325,1.574617950495802e-16,2.6872116109830032e-08,0.998953223716848,0.0010467494110356058,0.9536312410203346
0,1,high_normal,ice_native_0p15_v02,2,False,859,left,ice,0.15,2,26,280.3089904785156,0.0,-1,413,1.9542008936416138e-14,3.881165710479607e-13,0.9992635791452903,0.0007364208543021466,0.6822149586015346
0,1,high_normal,ice_native_0p20_v02,2,False,2819,left,ice,0.2,2,18,194.93539428710938,0.0,-1,2349,1.9499135599462592e-13,2.764167795977779e-22,0.9993854196498152,0.0006145803499898622,0.8300724256468197
0,1,high_normal,ice_native_0p20_v02,2,False,919,left,ice,0.2,2,18,258.30291748046875,48.97756576538086,-1,449,1.2124266342151377e-11,5.866791959525498e-12,0.9995702658802318,0.00042973410177716783,0.41035915106106374
0,1,high_normal,ice_native_0p20_v02,2,False,2059,left,ice,0.2,3,102,340.5337829589844,0.0,-1,1589,3.4168702087220323e-13,0.000359786578112768,0.9996348143881314,5.399033414214848e-06,0.972954814274179
0,1,high_normal,ice_native_0p20_v02,2,False,2069,left,ice,0.2,3,112,292.6695861816406,129.2891845703125,-1,1599,9.736909449904234e-14,0.0002084023067925937,0.9996551559314875,0.00013644176162260437,0.9619154872410474
0,1,high_normal,ice_native_0p15_v02,2,False,849,left,ice,0.15,2,16,284.8648376464844,0.0,-1,403,6.0467998585746455e-15,2.0349361582061774e-12,0.9996766534771322,0.00032334652082686733,0.17432974430115034
0,1,high_normal,ice_native_0p20_v02,2,False,1459,left,ice,0.2,3,88,310.3482971191406,0.0,-1,989,2.0606700469105545e-10,5.84404908037672e-17,0.9997107176931543,0.0002892821007784622,0.8710709775525806
0,1,high_normal,ice_native_0p10_v02,2,False,1279,right,ice,0.1,3,35,312.3269958496094,0.0,-1,35,1.0586694542688218e-11,1.1604526379887327e-15,0.9997200401101729,0.0002799598792393087,0.9958982858820303
0,1,high_normal,ice_native_0p20_v02,2,False,979,left,ice,0.2,2,17,192.0781707763672,327.39495849609375,-1,509,1.1338660057721726e-13,2.4843373676591686e-17,0.9997231282929132,0.0002768717069733353,0.028573150098684805
0,1,high_normal,ice_native_0p20_v02,2,False,849,left,ice,0.2,2,24,271.07025146484375,0.0,-1,379,8.150461442497076e-16,2.6179955591098777e-13,0.9997490540810945,0.00025094591864300447,0.8998022758140272
0,1,high_normal,ice_native_0p20_v02,2,False,1289,right,ice,0.2,2,16,320.1528015136719,0.0,-1,36,1.481318790180835e-13,3.6007414145649774e-09,0.9997566967068292,0.00024329969228138084,0.9655660206771153
0,1,high_normal,ice_native_0p20_v02,2,False,1979,left,ice,0.2,2,22,669.1204833984375,166.5604248046875,-1,1509,8.709917176256731e-23,0.00021122591190823406,0.9997887740880917,2.0965564721812204e-17,0.9976173154150566
0,1,high_normal,ice_native_0p10_v02,2,False,1289,right,ice,0.1,3,45,297.14288330078125,0.0,-1,45,7.506313549975716e-12,6.615085074813377e-16,0.9998190025658646,0.00018099742662829583,0.9969319158480021
0,1,high_normal,ice_native_0p20_v02,2,False,2699,left,ice,0.2,3,54,417.28411865234375,0.0,-1,2229,3.448050691628599e-17,1.0200249137666009e-21,0.9998328006993676,0.00016719930063229186,0.9999503363772565
0,1,high_normal,ice_native_0p15_v02,2,False,899,left,ice,0.15,3,66,270.27490234375,0.0,-1,453,1.8125351626411555e-10,1.4685172935790476e-13,0.9998986632222698,0.00010133659632996514,0.05582677659796915
0,1,high_normal,ice_native_0p15_v02,2,False,1959,right,ice,0.15,2,25,281.3603210449219,0.0,-1,25,3.917875955915051e-08,3.7401449784400163e-14,0.9999065927490408,9.3368072162256e-05,0.9747689039361733
0,1,high_normal,ice_native_0p15_v02,2,False,1949,right,ice,0.15,2,15,284.8966369628906,0.0,-1,15,2.1343101352709734e-08,8.82294841788428e-11,0.9999469217878484,5.3056780820844866e-05,0.19895032791202397
0,1,high_normal,ice_native_0p20_v02,2,False,1419,left,ice,0.2,3,48,504.0846252441406,0.0,-1,949,2.3306080657686497e-11,7.293827392554442e-13,0.9999481139038288,5.188607213574642e-05,0.9988692392779429
0,1,high_normal,ice_native_0p20_v02,2,False,1469,left,ice,0.2,3,98,262.6549377441406,0.0,-1,999,1.7724852429550752e-10,2.9540436199941837e-18,0.9999498660436035,5.013377914809743e-05,0.9814229794165304
0,1,high_normal,ice_native_0p15_v02,2,False,959,left,ice,0.15,2,13,192.5035858154297,68.08314514160156,-1,513,9.830366583321995e-13,1.8166864713546833e-14,0.9999618244338631,3.8175565135757825e-05,0.005551036966984201
0,1,high_normal,ice_native_0p15_v02,2,False,869,left,ice,0.15,3,36,260.5212097167969,0.0,-1,423,1.746688731218094e-15,4.447630534433325e-16,0.9999621830416221,3.7816958375571196e-05,0.8692455092153107
0,1,high_normal,ice_native_0p15_v02,2,False,889,left,ice,0.15,3,56,273.7164306640625,0.0,-1,443,2.5259876791045148e-11,4.1257178011784846e-14,0.9999743252801566,2.5674694542141764e-05,0.03151340465113238
0,1,high_normal,ice_native_0p15_v02,2,False,2629,left,ice,0.15,3,113,238.37535095214844,0.0,-1,428,6.073361047939879e-14,1.549315607358778e-05,0.9999832456383367,1.2612055289652697e-06,0.0008096624205955526
0,1,high_normal,ice_native_0p15_v02,2,False,2619,left,ice,0.15,3,103,383.40167236328125,0.0,-1,418,9.047175213907225e-13,6.674630095508611e-07,0.9999836849122818,1.564762380394462e-05,0.04091534159709517
0,1,high_normal,ice_native_0p20_v02,2,False,1399,left,ice,0.2,2,28,854.7037353515625,0.0,-1,929,1.5161454246314617e-11,1.2349728090743705e-05,0.9999876492708961,9.858517341971081e-10,0.9768970312916674
0,1,high_normal,ice_native_0p20_v02,2,False,2779,left,ice,0.2,4,40,177.71165466308594,0.0,-1,2309,2.3037931393970706e-15,2.1635912357897887e-26,0.9999893389845274,1.0661015470431448e-05,0.9984591606497872
0,1,high_normal,ice_native_0p20_v02,2,False,859,left,ice,0.2,3,34,325.21575927734375,0.0,-1,389,4.008609539662919e-16,1.865491581697082e-17,0.9999906831842931,9.316815706499083e-06,0.9276933439428819
0,1,high_normal,ice_native_0p20_v02,2,False,1409,left,ice,0.2,3,38,632.936279296875,0.0,-1,939,1.911543088519544e-09,1.95454281212596e-07,0.9999927864442366,7.016189938901763e-06,0.9967234767553506
0,1,high_normal,ice_native_0p15_v02,2,False,879,left,ice,0.15,3,46,301.6815185546875,0.0,-1,433,1.6396923221649041e-15,1.3907838610613537e-16,0.9999934059426911,6.59405730718233e-06,0.8466443200625069
0,1,high_normal,ice_native_0p15_v02,2,False,829,left,ice,0.15,4,111,376.87762451171875,0.0,-1,383,2.909840114144307e-14,1.0328491470681547e-08,0.9999948364042668,5.153267212558058e-06,0.05304721670023048
0,1,high_normal,ice_native_0p20_v02,2,False,879,left,ice,0.2,3,54,249.25027465820312,0.0,-1,409,1.0615984192322341e-12,1.3674926962720033e-15,0.9999958116395498,4.188359387227596e-06,0.06843040190485782
0,1,high_normal,ice_native_0p20_v02,2,False,2529,right,ice,0.2,2,30,257.5660095214844,0.0,-1,147,1.1288120758972413e-12,3.278815432309727e-09,0.999997664554745,2.3321653108547075e-06,0.031652903227062
0,1,high_normal,ice_native_0p20_v02,2,False,869,left,ice,0.2,3,44,309.1578369140625,0.0,-1,399,3.893386680852846e-16,5.015798967565165e-16,0.9999980873312558,1.9126687432592206e-06,0.8830562475445085
0,1,high_normal,ice_native_0p20_v02,2,False,889,left,ice,0.2,3,64,273.3365173339844,0.0,-1,419,2.974202269680459e-12,3.0157455563780987e-15,0.9999982476662002,1.752330822610276e-06,0.11331546156054441
0,1,high_normal,ice_native_0p20_v02,2,False,2519,right,ice,0.2,2,20,281.3870849609375,0.0,-1,137,1.354768009936283e-12,4.047180679074885e-07,0.9999983947881131,1.2004924641437004e-06,0.57378750248435
0,1,high_normal,ice_native_0p20_v02,2,False,1689,right,ice,0.2,3,56,521.80859375,56.978668212890625,-1,436,1.0875529688756857e-12,2.835760510844046e-14,0.9999985139704619,1.4860284221428028e-06,0.9569274935887715
0,1,high_normal,ice_native_0p15_v02,2,False,2639,left,ice,0.15,4,123,322.6298828125,0.0,-1,438,1.1076180328961478e-13,5.162238927718817e-10,0.9999991438268873,8.556567780819581e-07,0.024817694821581457
0,1,high_normal,ice_native_0p20_v02,2,False,819,left,ice,0.2,4,99,417.8837585449219,0.0,-1,349,1.3680571647929724e-14,6.030976097824304e-07,0.9999993353984453,6.150393123967854e-08,0.13037155638562767
0,1,high_normal,ice_native_0p20_v02,2,False,1679,right,ice,0.2,3,46,412.984619140625,141.79539489746094,-1,426,6.239431307641666e-15,2.3110273470026387e-18,0.999999580710918,4.1928907564020224e-07,0.9887116931065997
0,1,high_normal,ice_native_0p15_v02,2,False,819,left,ice,0.15,3,101,418.6870422363281,0.0,-1,373,4.057222636852155e-14,2.1800162117221762e-07,0.9999996923386313,8.965970687419974e-08,0.051568697410612055
0,1,high_normal,ice_native_0p20_v02,2,False,1999,left,ice,0.2,3,42,549.832275390625,104.43592834472656,-1,1529,4.643311412887477e-22,2.439380589542352e-07,0.9999997560380567,2.3884377336984117e-11,0.2989985061046443
0,1,high_normal,ice_native_0p20_v02,2,False,1669,right,ice,0.2,3,36,452.1171875,148.95156860351562,-1,416,4.8804670309212364e-15,8.705807038437771e-19,0.9999998635029117,1.364970834983814e-07,0.996382641833075
0,1,high_normal,ice_native_0p15_v02,2,False,2239,right,ice,0.15,2,12,579.60986328125,177.415283203125,-1,305,1.2018108282837744e-16,1.7461321799673256e-13,0.9999999625577621,3.74420632128194e-08,0.9996209012126808
0,1,high_normal,ice_native_0p20_v02,2,False,839,left,ice,0.2,2,14,361.4291687011719,0.0,-1,369,2.3868480438125242e-17,1.482411962495839e-09,0.9999999762394783,2.2278109796636245e-08,0.706539787323807
0,1,high_normal,ice_native_0p20_v02,2,False,2759,left,ice,0.2,2,20,231.03314208984375,0.0,-1,2289,2.191480666054787e-18,1.3494334305516388e-28,0.9999999817874462,1.8212553704423915e-08,0.9793104087237083
0,1,high_normal,ice_native_0p20_v02,2,False,1989,left,ice,0.2,3,32,664.353271484375,134.6643829345703,-1,1519,3.720380238236879e-26,5.47979713598016e-09,0.9999999945202027,1.980226052291694e-16,0.9698815458103262
0,1,high_normal,ice_native_0p20_v02,2,False,2769,left,ice,0.2,2,30,176.02272033691406,0.0,-1,2299,7.713349940128286e-19,1.2801031412149664e-29,0.9999999958903454,4.109654592032575e-09,0.9921805672898044
0,1,high_normal,ice_native_0p20_v02,2,False,1659,right,ice,0.2,2,26,428.9127197265625,122.16717529296875,-1,406,9.897607926541535e-15,7.20098036854325e-18,0.9999999997519597,2.4803034028776774e-10,0.9951221943150479
0,1,high_normal,ice_native_0p20_v02,2,False,2689,left,ice,0.2,3,44,420.1065368652344,0.0,-1,2219,1.417144886841292e-22,3.178603795310229e-26,0.9999999999361113,6.38887236845601e-11,0.9975121484501666
0,1,high_normal,ice_native_0p20_v02,2,False,2659,left,ice,0.2,2,14,1187.6309814453125,0.0,-1,2189,1.0941107593520557e-14,6.0975174210564804e-12,0.9999999999883895,5.5019818556197445e-12,0.9891765442610131
0,1,high_normal,ice_native_0p20_v02,2,False,2669,left,ice,0.2,2,24,706.582275390625,0.0,-1,2199,7.332844094350897e-17,7.26561178263142e-19,0.9999999999967373,3.262661432712769e-12,0.9926464451559146
0,1,high_normal,ice_native_0p20_v02,2,False,1649,right,ice,0.2,2,16,529.3457641601562,130.9394989013672,-1,396,2.5012835808111818e-14,1.0703156738691777e-17,0.9999999999973606,2.614425989936432e-12,0.9992562551047618
0,1,high_normal,ice_native_0p20_v02,2,False,2679,left,ice,0.2,3,34,509.9082336425781,0.0,-1,2209,5.456797050276085e-21,1.9778233415569077e-24,0.9999999999999303,6.961780196293654e-14,0.9998268259876398
0,1,high_early_precursor,ice_native_0p10_v02,2,False,2199,right,ice,0.1,3,36,210.19908142089844,187.6295166015625,124,275,1.763325239723951e-08,3.109000647655445e-05,0.9726499318972267,0.027318960463044238,0.8002747023614869
0,1,high_early_precursor,sand_solref_interpolation_3of4_stronger_v2_0p10_v02,2,False,1799,left,sand,0.1,3,872,424.10260009765625,219.3173828125,149,-1,7.187526768604485e-08,0.027132359696813862,0.9728672067161984,3.617117199179945e-07,0.9991775063342891
0,1,high_early_precursor,ice_native_0p15_v02,2,False,2009,left,ice,0.15,2,12,875.0919189453125,0.0,112,433,1.7216715422626553e-12,0.021448639696070505,0.978551360300017,2.190849351227119e-12,0.999857317619202
0,1,high_early_precursor,ice_native_0p15_v02,2,False,1389,left,ice,0.15,2,16,519.7105712890625,0.0,139,943,0.001966834607150079,0.008389955579817537,0.9805658277668047,0.009077382046227612,0.9992026813041681
