run_id,pair_id,role,timestamp_s,start_sample,foot,sole_geom_name,sole_geom_id,patch_geom_name,patch_geom_id,contact_position_first_xyz,contact_position_last_xyz,patch_inclusion,explicit_pair_id,effective_friction_first,effective_friction_last,effective_sliding_friction_min,effective_sliding_friction_max,contact_dimension,exclude_state,efc_address_min,efc_address_max,normal_contact_force_peak_n,tangential_contact_force_peak_n,friction_configured_before_collision,constraints_constructed_at_configuration,patch_base_double_contact,visual_only_geom,end_sample_exclusive,end_time_s_exclusive,observed_1khz_sample_count,normal_contact_force_mean_n,tangential_contact_force_mean_n,contact_anchor_position_xy,contact_anchor_drift_max_m,block,geometry_candidate,disposition
cal_control_0p15_G2,v6_cal_pair_06,control,0.3090000000000002,308,left,left_foot_contact_1,17,slip_patch,2,"[-0.008386939754685074, 0.20746517616520593, -2.049162861803011e-05]","[-0.006946002763428938, 0.2110940306425841, -6.199092097758374e-06]",True,0,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,29,29,428.21794811583123,147.66977637512508,True,False,False,False,662,0.6629999999999824,354,165.6610778462642,25.08724576311878,"[0.03978950157761574, 0.1801568567752838]",0.008021146059036255,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,0.3050000000000002,304,left,left_foot_contact_2,18,slip_patch,2,"[-0.009117944551473856, 0.15596335305557155, -0.00013268604212826607]","[-0.0058588180710745785, 0.16110065461311227, -1.2925522569623427e-06]",True,1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,29,33,195.53088431054945,79.83425517040247,True,False,False,False,666,0.6669999999999819,362,104.5515105408327,19.707488328339103,"[0.03978950157761574, 0.1801568567752838]",0.008021146059036255,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,0.6679999999999818,667,left,left_foot_contact_2,18,slip_patch,2,"[-0.005857554979366575, 0.16108706550383153, -2.041775044814287e-06]","[-0.005829088772577706, 0.1609569734724927, -6.615844620430633e-06]",True,1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,29,29,27.099309806347875,14.587459364545602,True,False,False,False,680,0.6809999999999804,13,20.582804137909882,13.81498562537556,"[0.04347972199320793, 0.18704743683338165]",0.0007693413062952459,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,0.6459999999999843,645,right,right_foot_contact_1,32,slip_patch,2,"[-0.0170939536978425, -0.014702948054536102, -7.995817726916266e-05]","[-0.01361902274210225, -0.016184081408215072, -3.011403606062446e-06]",True,4,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,29,45,154.72267877580074,28.512693360033555,True,False,False,False,974,0.974999999999948,329,77.19402290050601,13.134264889765337,"[0.031952761113643646, -0.03948599100112915]",0.004942196421325207,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,0.6439999999999845,643,right,right_foot_contact_2,33,slip_patch,2,"[-0.017576745061128607, -0.06448792448804525, -0.00011982130016255366]","[-0.012868310219473211, -0.0661784453234056, -4.373742176433382e-06]",True,5,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,33,49,233.53248247943316,32.227964627310165,True,False,False,False,974,0.974999999999948,331,101.50851816133249,14.505017111129785,"[0.031952761113643646, -0.03948599100112915]",0.004942196421325207,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,0.6489999999999839,648,right,right_foot_contact_3,34,slip_patch,2,"[0.15405930911767135, -0.0077602207437744986, -6.670987111176419e-05]","[0.1561386506859717, -0.008432129314007698, -2.834796303727294e-05]",True,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,37,53,97.29718887268898,17.27076574297988,True,False,False,False,984,0.9849999999999469,336,56.679742454895056,6.678495540045994,"[0.031952761113643646, -0.03948599100112915]",0.004972136579453945,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,0.6449999999999844,644,right,right_foot_contact_4,35,slip_patch,2,"[0.153081053362789, -0.06735402150471798, -6.273356161212718e-07]","[0.15702939025130103, -0.06842551392351848, -1.8522968528833506e-05]",True,7,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,41,57,142.1715506168375,31.584419126635986,True,False,False,False,984,0.9849999999999469,340,77.1287198419415,5.433555119446013,"[0.031952761113643646, -0.03948599100112915]",0.004972136579453945,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,0.95699999999995,956,left,left_foot_contact_4,20,slip_patch,2,"[0.21895443728001596, 0.15039817310071762, -2.6552322154344e-05]","[0.21949739647388689, 0.1506066972844657, -2.967534620396117e-07]",True,3,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,33,41,136.0306095123849,11.3946277897113,True,False,False,False,1237,1.2379999999999192,281,48.13290256880227,4.092492336988913,"[0.09537217020988464, 0.17008787393569946]",0.002188416663557291,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,0.9459999999999512,945,left,left_foot_contact_3,19,slip_patch,2,"[0.21133245146337998, 0.20915217615641504, -6.2283885323422e-05]","[0.2139829246102849, 0.21036180889625955, -5.535500782749558e-07]",True,2,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,29,37,144.74843269683694,73.05785621000804,True,False,False,False,1267,1.2679999999999159,322,63.13271184869175,8.7566180499423,"[0.09537217020988464, 0.17008787393569946]",0.002188416663557291,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,0.9649999999999491,964,left,left_foot_contact_2,18,slip_patch,2,"[0.04968999065953905, 0.13953286703831225, -1.0401513002758489e-05]","[0.04966429474089906, 0.14013898422689056, -1.571115360796127e-06]",True,1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,33,33,155.4821063220501,28.56266527457222,True,False,False,False,1270,1.2709999999999155,306,111.6605756440682,15.931189677183658,"[0.09537217020988464, 0.17008787393569946]",0.002188416663557291,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,1.2709999999999155,1270,left,left_foot_contact_3,19,slip_patch,2,"[0.21398849821779142, 0.210278538293213, -1.3598534483183489e-06]","[0.21399677935849315, 0.21018252635705106, -7.055073809880685e-08]",True,2,"[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,0.35000000000000003,3,0,33,37,7.584491412850667,2.6545719944977337,True,False,False,False,1274,1.274999999999915,4,4.644538647843261,1.6255885267451413,"[0.09537217020988464, 0.17008787393569946]",0.0018790562171489,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,1.2729999999999153,1272,left,left_foot_contact_2,18,slip_patch,2,"[0.049633770796728816, 0.1401395681523851, -4.577673875100219e-07]","[0.04959718987791717, 0.14013880610925464, -4.970796857184379e-07]",True,1,"[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,0.35000000000000003,3,0,33,33,41.31353853322694,14.45973848662943,True,False,False,False,1276,1.2769999999999149,4,36.38283692483633,12.733992923692718,"[0.09537217020988464, 0.17008787393569946]",0.0018761965911835432,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,1.2779999999999148,1277,left,left_foot_contact_3,19,slip_patch,2,"[0.2140145408268298, 0.21001138390161128, -4.009441309238415e-07]","[0.21401987270827355, 0.2099606849872283, -2.4434341508450252e-08]",True,2,"[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,0.35000000000000003,3,0,33,37,7.46757337813642,2.613650682347747,True,False,False,False,1279,1.2799999999999145,2,4.821119923545914,1.6873919732410698,"[0.09537217020988464, 0.17008787393569946]",0.0018698264611884952,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,1.2789999999999146,1278,left,left_foot_contact_2,18,slip_patch,2,"[0.04955211063223075, 0.14013694091789772, -7.024500769253761e-07]","[0.04951652371556592, 0.1401324486313257, -3.502677155264866e-07]",True,1,"[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,0.35000000000000003,3,0,33,33,40.76287047408127,14.267004665928445,True,False,False,False,1281,1.2819999999999143,3,24.165747090850587,8.458011481797707,"[0.09537217020988464, 0.17008787393569946]",0.0018694715108722448,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,0.9599999999999497,959,left,left_foot_contact_1,17,slip_patch,2,"[0.04480863504002158, 0.18944204549593785, -0.00012018233341767881]","[0.04511571603976966, 0.18992599063386023, -3.82985006086578e-06]",True,0,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,29,29,347.5905873373564,34.7251419897446,True,False,False,False,1282,1.2829999999999142,323,118.75844453491489,15.866319894876368,"[0.09537217020988464, 0.17008787393569946]",0.002188416663557291,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,1.2609999999999166,1260,right,right_foot_contact_1,32,slip_patch,2,"[0.0766435037548327, -0.004921102959793762, -1.8499087834911165e-06]","[0.07812125082753807, -0.006138392403817354, -2.0936620219125235e-05]",True,4,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,29,45,130.09582146252944,20.660251171451943,True,False,False,False,1584,1.584999999999881,324,85.37605489646909,11.56565484294726,"[0.12430249154567719, -0.027922969311475754]",0.005134355742484331,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,1.2529999999999175,1252,right,right_foot_contact_2,33,slip_patch,2,"[0.07574497000568092, -0.05399896119750532, -8.149526973101617e-05]","[0.08053671455988409, -0.056002888880088225, -8.00903704792355e-06]",True,5,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,33,49,192.5862024808906,43.17134948015476,True,False,False,False,1587,1.5879999999998806,335,99.99449045951687,13.43899174745938,"[0.12430249154567719, -0.027922969311475754]",0.005134355742484331,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,1.2639999999999163,1263,right,right_foot_contact_3,34,slip_patch,2,"[0.24678252542521295, 0.007911934299296725, -1.644571895567659e-05]","[0.24754437547647873, 0.007456184368931827, -1.6778779304282843e-06]",True,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,37,53,70.76510785983062,11.916355393635923,True,False,False,False,1588,1.5889999999998805,325,56.79223154890512,5.173407684496586,"[0.12430249154567719, -0.027922969311475754]",0.005134355742484331,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,1.2559999999999172,1255,right,right_foot_contact_4,35,slip_patch,2,"[0.2474313877565117, -0.05132085291000679, -5.9935588136772466e-05]","[0.250439253613407, -0.052350539727976264, -1.9045445899562585e-05]",True,7,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,41,57,123.3556238306649,31.1560281546793,True,False,False,False,1591,1.5919999999998802,336,72.13670557992732,5.454070947148419,"[0.12430249154567719, -0.027922969311475754]",0.005134355742484331,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,1.5969999999998796,1596,right,right_foot_contact_4,35,slip_patch,2,"[0.2501407524468138, -0.05185411455506274, -3.6917832531013772e-06]","[0.24991555521411124, -0.051382700286339164, -7.0885122711167314e-06]",True,7,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,45,45,21.65010475442344,21.65010475442344,True,False,False,False,1601,1.601999999999879,5,17.813586668057958,17.660252526343637,"[0.12898340821266174, -0.02803243324160576]",0.0004238896945025772,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,1.5769999999998818,1576,left,left_foot_contact_4,20,slip_patch,2,"[0.30349021251487435, 0.15717476132702193, -5.9121948859236495e-06]","[0.30347232613066677, 0.1571284771764632, -3.7520548284986077e-07]",True,3,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,41,41,66.06593313045366,7.5087054515812275,True,False,False,False,1843,1.8439999999998524,267,48.14813993527227,4.79597088433325,"[0.1793849915266037, 0.17266789078712463]",0.0014980024425312877,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,1.556999999999884,1556,left,left_foot_contact_3,19,slip_patch,2,"[0.2940469715069729, 0.21563749894149123, -0.00014187683661436024]","[0.29633870398988393, 0.2167316157060556, -1.565711264486791e-06]",True,2,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,29,37,141.2713164971691,63.87819554131044,True,False,False,False,1862,1.8629999999998503,306,54.50399238711712,8.958365956498527,"[0.1793849915266037, 0.17266789078712463]",0.0015703376848250628,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,1.5769999999998818,1576,left,left_foot_contact_2,18,slip_patch,2,"[0.1341606126817479, 0.1412866271376652, -0.0001218996233703501]","[0.13401439020088807, 0.14199143978157838, -1.4912590672044868e-06]",True,1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,33,33,177.9352199712551,31.73082188443147,True,False,False,False,1866,1.86699999999985,290,129.58762341276145,16.834605654408556,"[0.1793849915266037, 0.17266789078712463]",0.0014980024425312877,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,1.8689999999998497,1868,left,left_foot_contact_2,18,slip_patch,2,"[0.1339787045698672, 0.1419851881404523, -3.1350615901926115e-07]","[0.133906045098952, 0.1419604986730396, -1.0403017516175117e-06]",True,1,"[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,0.35000000000000003,3,0,33,33,33.41589567135885,10.84585627143328,True,False,False,False,1874,1.874999999999849,6,32.43426032433592,9.47059424092848,"[0.1793849915266037, 0.17266789078712463]",0.0012760033132508397,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,1.5709999999998825,1570,left,left_foot_contact_1,17,slip_patch,2,"[0.12790034956141916, 0.190825144327279, -1.8970188672806643e-05]","[0.1281982657425445, 0.19155949322735447, -2.906819440803843e-06]",True,0,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",0.35000000000000003,1.0,3,0,29,29,271.2502473630247,34.45013801509817,True,False,False,False,1882,1.8829999999998481,312,108.71730118594424,15.277601718799454,"[0.1793849915266037, 0.17266789078712463]",0.0015186585951596498,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,1.875999999999849,1875,left,left_foot_contact_2,18,slip_patch,2,"[0.13388055005675958, 0.14194443224634026, -2.1714029077302133e-06]","[0.13381567761535584, 0.14187605084777236, -1.0606915874206146e-05]",True,1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,33,33,31.187985052259627,21.605142149461447,True,False,False,False,1882,1.8829999999998481,7,22.246552633650303,15.702894933595951,"[0.1793849915266037, 0.17266789078712463]",0.001206900691613555,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,1.855999999999851,1855,right,right_foot_contact_1,32,slip_patch,2,"[0.1716932673177326, -0.006343404989371245, -6.73895388237783e-05]","[0.17362160588337583, -0.0075744089873096, -1.4871517359515973e-05]",True,4,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,29,45,123.25497037231493,18.95527066854623,True,False,False,False,2183,2.1839999999998967,328,81.19978135900251,11.143531372978103,"[0.22013291716575623, -0.02737497165799141]",0.005602419376373291,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,1.8489999999998519,1848,right,right_foot_contact_2,33,slip_patch,2,"[0.1727652682850368, -0.05543179113895147, -0.00016263146691294916]","[0.17784588372369492, -0.05736741838689237, -1.0085453303609881e-05]",True,5,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,33,49,198.9514054304279,47.63533623077967,True,False,False,False,2184,2.184999999999897,336,86.9092281947668,12.918313752719685,"[0.22013291716575623, -0.02737497165799141]",0.005602419376373291,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,1.8599999999998507,1859,right,right_foot_contact_3,34,slip_patch,2,"[0.3415449755821276, 0.012582185039848079, -0.00010665916396523922]","[0.3424516013779944, 0.012033306725379736, -1.6620765607849863e-05]",True,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,37,53,86.93672036008377,13.634751871381663,True,False,False,False,2185,2.1859999999998974,326,72.15894169585405,5.811364280317002,"[0.22013291716575623, -0.02737497165799141]",0.005602419376373291,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,1.8539999999998513,1853,right,right_foot_contact_4,35,slip_patch,2,"[0.34507877387844177, -0.046705360109393274, -0.0001248672949862445]","[0.34752839139029923, -0.04767276496582972, -1.1179102106406713e-05]",True,7,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,41,57,111.61518331475592,26.794410813387213,True,False,False,False,2186,2.1869999999998977,333,73.03372805530314,5.951783767420385,"[0.22013291716575623, -0.02737497165799141]",0.005602419376373291,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,2.1619999999998893,2161,left,left_foot_contact_4,20,slip_patch,2,"[0.391394282057391, 0.1723597967096221, -2.842636201677573e-05]","[0.3919811191265436, 0.17272621782938674, -2.3667794710191536e-08]",True,3,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,33,41,139.7227257431841,15.998547137337843,True,False,False,False,2448,2.448999999999985,287,51.05220374176897,4.663920278323681,"[0.26679664850234985, 0.18316511809825897]",0.002109064254909754,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,2.1529999999998863,2152,left,left_foot_contact_3,19,slip_patch,2,"[0.3798129324197801, 0.23045497635082812, -4.9399183419229775e-05]","[0.3826515792907252, 0.23201282990771194, -2.497176368673748e-06]",True,2,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,29,37,132.3741805682031,66.97909382164768,True,False,False,False,2461,2.4619999999999895,309,50.76695489103296,8.653929929881727,"[0.26679664850234985, 0.18316511809825897]",0.002109064254909754,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,2.1709999999998923,2170,left,left_foot_contact_2,18,slip_patch,2,"[0.2233051674508318, 0.1505174565204293, -2.4219369170797034e-05]","[0.22320465722254645, 0.15129547915251018, -1.9550371666982036e-06]",True,1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,33,33,177.80342569812365,31.455576694860373,True,False,False,False,2466,2.466999999999991,296,133.5351509337024,17.18654171103051,"[0.26679664850234985, 0.18316511809825897]",0.0020765543449670076,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,2.166999999999891,2166,left,left_foot_contact_1,17,slip_patch,2,"[0.2151990402227637, 0.19978428477753804, -7.87426571604577e-05]","[0.21550256428019676, 0.200680992466598, -1.0101554134833712e-08]",True,0,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,29,29,358.1834449697112,34.211889218207965,True,False,False,False,2470,2.4709999999999925,304,106.22315987375046,15.922835600217025,"[0.26679664850234985, 0.18316511809825897]",0.002087153261527419,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,2.4679999999999915,2467,left,left_foot_contact_2,18,slip_patch,2,"[0.22318200978298264, 0.1512841255460646, -3.445176514071946e-07]","[0.2231198994144551, 0.15125013733365242, -3.0263739106417553e-07]",True,1,"[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,0.35000000000000003,3,0,29,33,52.47014206147001,11.607688232419749,True,False,False,False,2473,2.4739999999999935,6,48.42062646605158,11.397764053975925,"[0.26679664850234985, 0.18316511809825897]",0.0019495695596560836,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,2.475999999999994,2475,left,left_foot_contact_1,17,slip_patch,2,"[0.2156123193429329, 0.2006631729491499, -3.2871729978706243e-06]","[0.21574274362003087, 0.20064708698794645, -5.632141960865145e-06]",True,0,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,29,29,18.375554633148113,18.375554633148113,True,False,False,False,2481,2.481999999999996,6,15.046362073136285,15.046362073136285,"[0.268596351146698, 0.18344733119010925]",0.00024186803784687072,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,2.474999999999994,2474,left,left_foot_contact_2,18,slip_patch,2,"[0.223111837310687, 0.15123657781791477, -4.0512332308562105e-06]","[0.22306992636736322, 0.15116633922154366, -1.1589415921539614e-05]",True,1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,29,33,44.856115839444215,20.847492106792416,True,False,False,False,2482,2.4829999999999965,8,23.878719787270427,14.33647600462527,"[0.268596351146698, 0.18344733119010925]",0.0003060026210732758,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,2.4529999999999865,2452,right,right_foot_contact_1,32,slip_patch,2,"[0.26558039192224775, -0.0028604235853034767, -7.841550351292415e-05]","[0.26825199670658384, -0.004200002790378896, -1.549617821897109e-05]",True,4,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,29,45,123.25435865462036,19.641898818466025,True,False,False,False,2783,2.784000000000097,331,86.78645537482016,11.912402397149423,"[0.31533512473106384, -0.021960338577628136]",0.005779746919870377,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,2.447999999999985,2447,right,right_foot_contact_2,33,slip_patch,2,"[0.26909303225781106, -0.05196900275314439, -0.00014177100886048066]","[0.2743882804207411, -0.053822033837350396, -1.1722825429508199e-05]",True,5,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,33,49,191.94588776143897,47.10265978487526,True,False,False,False,2783,2.784000000000097,336,83.75475513969279,12.922356819881403,"[0.31533512473106384, -0.021960338577628136]",0.005779746919870377,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p15_G2,v6_cal_pair_06,control,2.4529999999999865,2452,right,right_foot_contact_4,35,slip_patch,2,"[0.4410043788899842, -0.03679307394788871, -8.140356459665488e-05]","[0.44366234222683004, -0.037859810159131285, -4.0600085090297666e-05]",True,7,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,41,57,116.13494063363297,15.409488546777874,True,False,False,False,2784,2.7850000000000974,332,66.1857707256836,5.546146342043684,"[0.31533512473106384, -0.021960338577628136]",0.005779746919870377,calibration,G2,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
