endpoint_row,sample,foot,runtime_episode_id,physical_episode_id,normal_score,early_score,actionable_score,active_score,foot_score,proposal_score,persistence_count,valid_mask,prefall_mask,loaded_mask,touchdown_mask,transition_case,unique_g0_owner,data_quality_valid,run_id,fold,speed_mps,post_fall,invalid,wrong_case,owner_mismatch,latency_ms,attribution
125,1449,1,16,16,2.5539823668332555e-13,0.01265506204381076,0.9873443938653222,5.440906116254353e-07,0.9718515981932404,0.8227339562482717,2,True,True,True,False,,True,True,positive_0p10_right_mid_late_stance_native_strong_ice_v0,0,0.1,False,False,False,False,,NORMAL_CONTACT_FP
201,2209,1,18,18,3.042778908368774e-11,0.00021875844749245753,0.9997807559118526,4.856102271305138e-07,0.9391092678964954,0.9971940120900115,2,True,True,True,False,,True,True,positive_0p10_right_mid_late_stance_native_strong_ice_v0,0,0.1,False,False,False,False,,NORMAL_CONTACT_FP
231,2509,0,4,4,8.068421136006818e-08,2.6227982616919256e-06,0.9940221671932188,0.005975129324308168,0.6994537196351844,0.8059048789100357,2,True,True,True,False,,True,True,positive_0p10_right_mid_late_stance_native_strong_ice_v0,0,0.1,False,False,False,False,,NORMAL_CONTACT_FP
259,2789,1,20,20,8.922864648197886e-06,0.0008482089339299696,0.9991221883037092,2.067989771262726e-05,0.736519047318588,0.9125034607480231,2,True,True,True,False,,True,True,positive_0p10_right_mid_late_stance_native_strong_ice_v0,0,0.1,False,False,False,False,,NORMAL_CONTACT_FP
64,839,1,1,1,0.005821405284475137,0.22276498484882593,0.7714131304702468,4.793964519943172e-07,0.8210777408333556,0.5969369367844691,2,True,True,True,False,,True,True,positive_0p10_right_mid_late_stance_native_strong_ice_v1,1,0.1,False,False,False,False,-72,VALID_EVENT_OUTPUT
122,1419,1,3,3,2.689502591321565e-09,0.002548536914250339,0.9974513437995254,1.1659672169561063e-07,0.868855352271855,0.9757009233878334,2,True,True,True,False,,True,True,positive_0p10_right_mid_late_stance_native_strong_ice_v1,1,0.1,False,False,False,False,,NORMAL_CONTACT_FP
182,2019,1,5,5,1.0580296624915493e-09,0.0032604982543056904,0.9967391688407214,3.318469431473767e-07,0.8549788241641049,0.9807589307935821,2,True,True,True,False,,True,True,positive_0p10_right_mid_late_stance_native_strong_ice_v1,1,0.1,False,False,False,False,,NORMAL_CONTACT_FP
241,2609,1,8,8,4.0867129979987297e-11,0.00018099829472791517,0.9998188993176081,1.02346796776487e-07,0.9775489931585227,0.9952219740444429,2,True,True,True,False,,True,True,positive_0p10_right_mid_late_stance_native_strong_ice_v1,1,0.1,False,False,False,False,-63,VALID_EVENT_OUTPUT
270,2899,0,5,5,7.984846151887951e-11,6.231539220378551e-11,0.9748591458215476,0.025140854036288397,0.8273744534523105,0.9982606229146198,2,True,True,True,False,,True,True,positive_0p10_right_mid_late_stance_native_strong_ice_v1,1,0.1,False,False,False,False,,NORMAL_CONTACT_FP
37,569,0,5,5,3.349798050524304e-19,0.0001834792536396992,0.9581667104554992,0.041649810290861185,0.9702374308114964,0.8627368152190857,2,True,True,True,False,,True,True,positive_0p15_left_early_loading_native_strong_ice_v0,0,0.15,False,False,False,False,-22,VALID_EVENT_OUTPUT
82,1019,0,25,22,2.1216461686834787e-28,4.129477327881663e-06,0.9999946268552388,1.2436674332604302e-06,0.9934625918775482,0.9804686000635185,2,True,True,True,False,,False,True,positive_0p15_left_early_loading_native_strong_ice_v0,0,0.15,False,False,False,True,-45,VALID_EVENT_OUTPUT
103,1229,0,30,27,3.4244178386797075e-28,7.333965995132929e-25,0.9953958124048903,0.004604187595109758,0.9003709892987002,0.9537371139624493,2,True,True,True,False,,True,True,positive_0p15_left_early_loading_native_strong_ice_v0,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
161,1809,0,61,57,1.0459264471772574e-36,3.690659826016438e-47,1.0,1.4269840355067675e-33,0.9999999993148092,0.9999999999999836,2,True,True,True,False,,False,True,positive_0p15_left_early_loading_native_strong_ice_v0,0,0.15,True,False,False,True,,POST_FALL_ADVISORY
18,379,0,1,1,5.915660106372246e-20,6.459018896807146e-07,0.8628652188704427,0.13713413522766763,0.9967945773453407,0.7024126000731619,2,True,True,True,False,,True,True,positive_0p15_left_early_loading_native_strong_ice_v1,1,0.15,False,False,False,False,10,VALID_EVENT_OUTPUT
63,829,0,14,14,3.0123452982111906e-15,1.2090175292525732e-07,0.9999998762422657,2.855978324761576e-09,0.9999148473517626,0.9987813062291433,2,True,True,True,False,,False,True,positive_0p15_left_early_loading_native_strong_ice_v1,1,0.15,False,False,False,True,-45,VALID_EVENT_OUTPUT
87,1069,0,20,20,1.0855116247560997e-42,7.707459142567648e-17,0.9650054209264303,0.03499457907356971,0.9682133248681561,0.6543303363831583,2,True,True,True,False,,False,True,positive_0p15_left_early_loading_native_strong_ice_v1,1,0.15,False,False,False,True,6,VALID_EVENT_OUTPUT
111,1309,0,34,34,3.6600288561777795e-27,1.738327082185642e-07,0.9999929455083563,6.8806589354297445e-06,0.6786507950367611,0.8884189830257001,2,True,True,True,False,,False,True,positive_0p15_left_early_loading_native_strong_ice_v1,1,0.15,False,False,False,True,-28,VALID_EVENT_OUTPUT
175,1949,1,77,77,1.5572550611099476e-169,1.323314198750062e-17,1.0,1.2394709483154791e-52,1.0,1.0,2,True,True,True,False,,True,True,positive_0p15_left_early_loading_native_strong_ice_v1,1,0.15,True,False,False,False,,POST_FALL_ADVISORY
96,1159,0,14,9,8.254943084717403e-11,0.0026100510672688888,0.9973886480696302,1.300780551602426e-06,0.8736965401104159,0.8014040317232254,2,True,True,True,False,,True,True,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v0,0,0.15,False,False,False,False,-78,VALID_EVENT_OUTPUT
160,1799,0,16,11,1.1306222271220183e-16,0.03468037878120428,0.9647744717916181,0.000545149427177449,0.9696994323508915,0.9133432670878783,2,True,True,True,False,,True,True,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v0,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
224,2439,0,19,14,2.3274809938934992e-20,0.07044656310818809,0.9175977001869864,0.011955736704825505,0.9701170845020177,0.595189242869283,2,True,True,True,False,,True,True,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v0,0,0.15,False,False,False,False,-27,VALID_EVENT_OUTPUT
278,2979,0,23,18,7.730803532195713e-19,0.0004854429155735023,0.9975463014563026,0.0019682556281238445,0.9884053289534499,0.8964563531614796,2,True,True,True,False,,True,True,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v0,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
82,1019,0,6,4,3.453852940535439e-27,0.18696214302605624,0.8066801467096624,0.006357710264281431,0.906264379011872,0.6272287930369224,2,True,True,True,False,,True,True,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,1,0.15,False,False,False,False,-35,VALID_EVENT_OUTPUT
139,1589,0,8,6,6.292282771291314e-25,0.006454805510547531,0.9934610200644204,8.417442503188244e-05,0.9626166315724944,0.7681878877751896,2,True,True,True,False,,True,True,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,1,0.15,False,False,False,False,-49,VALID_EVENT_OUTPUT
196,2159,0,11,9,4.379220883904424e-11,0.0067868221539473935,0.9932104755615364,2.7022407240271987e-06,0.9397244054402667,0.4952879170301694,2,True,True,True,False,,True,True,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,1,0.15,False,False,False,False,,NORMAL_CONTACT_FP
208,2279,0,12,10,1.619615947247629e-17,8.889316491255055e-13,0.9948832956694001,0.005116704329710907,0.826660702517856,0.7867536544161969,2,True,True,True,False,,True,True,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,1,0.15,False,False,False,False,,NORMAL_CONTACT_FP
266,2859,0,15,13,1.8597168404717824e-21,0.001668289602142959,0.8964821659955952,0.10184954440226196,0.9973270357852014,0.7091047178898322,2,True,True,True,False,,True,True,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,1,0.15,False,False,False,False,-9,VALID_EVENT_OUTPUT
56,759,0,4,2,6.409187637529123e-18,0.043312608486862775,0.9558801317624253,0.0008072597507118185,0.8942780767251635,0.9425376538589914,2,True,True,True,False,,True,True,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,2,0.15,False,False,False,False,,TOO_EARLY
114,1339,0,9,4,2.950970633284725e-17,0.28615301764576984,0.7124701784602883,0.0013768038939417644,0.9567339293172894,0.7182639350430039,2,True,True,True,False,,True,True,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,2,0.15,False,False,False,False,-53,VALID_EVENT_OUTPUT
175,1949,0,11,6,4.718734540007301e-16,0.3709427759386272,0.6243848254822105,0.00467239857916166,0.9708301598280941,0.6522179192701841,2,True,True,True,False,,True,True,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,2,0.15,False,False,False,False,-55,VALID_EVENT_OUTPUT
234,2539,0,14,9,4.092217828982694e-17,0.03263397429420576,0.9664001252705635,0.0009659004352307037,0.8729891263596076,0.7896988510283721,2,True,True,True,False,,True,True,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,2,0.15,False,False,False,False,-55,VALID_EVENT_OUTPUT
31,509,0,1,1,3.701721734940257e-06,0.0001635006144974442,0.9998327757001789,2.196358885586494e-08,0.8338206788567127,0.9856439474878287,2,True,True,True,False,,True,True,positive_0p15_left_mid_late_stance_native_strong_ice_v1,1,0.15,False,False,False,False,-58,VALID_EVENT_OUTPUT
91,1109,0,3,2,9.484007264027288e-09,0.002465760783650576,0.9975342240984425,5.633899773427837e-09,0.9501842237216449,0.9935087949919699,2,True,True,True,False,,True,True,positive_0p15_left_mid_late_stance_native_strong_ice_v1,1,0.15,False,False,False,False,,NORMAL_CONTACT_FP
217,2369,0,6,5,8.518494506691668e-07,0.00020703943108108682,0.9994809480054109,0.00031116071405730287,0.9774080920912858,0.9708961032503418,2,True,True,True,False,,True,True,positive_0p15_left_mid_late_stance_native_strong_ice_v1,1,0.15,False,False,False,False,,NORMAL_CONTACT_FP
8,279,0,0,0,7.048534162786822e-10,2.0249614088293787e-07,0.8872761918840352,0.11272360491497035,0.9776992607256924,0.7600460238188457,2,True,True,True,False,,True,True,positive_0p15_left_mid_late_stance_native_strong_ice_v2,2,0.15,False,False,False,False,,NORMAL_CONTACT_FP
68,879,0,7,7,2.6011265979056443e-09,0.0013016578003237492,0.9986377379971805,6.060160136927374e-05,0.9832201017031033,0.9899488587209964,2,True,True,True,False,,True,True,positive_0p15_left_mid_late_stance_native_strong_ice_v2,2,0.15,False,False,False,False,-70,VALID_EVENT_OUTPUT
126,1459,0,18,13,1.7724008940682357e-07,0.24810758533525493,0.751667091105435,0.00022514631922069598,0.9476593249308548,0.9773263635141911,2,True,True,True,False,,True,True,positive_0p15_left_mid_late_stance_native_strong_ice_v2,2,0.15,False,False,False,False,-62,VALID_EVENT_OUTPUT
186,2059,0,20,15,9.421530648092457e-10,0.004719157821226011,0.9952776745389594,3.1666976614641486e-06,0.9561439450791225,0.9953110457890709,2,True,True,True,False,,True,True,positive_0p15_left_mid_late_stance_native_strong_ice_v2,2,0.15,False,False,False,False,,NORMAL_CONTACT_FP
251,2709,0,22,17,0.008462943375409215,0.0019307553865166886,0.988996260032413,0.0006100412056609071,0.7909228249756464,0.9688346644981962,2,True,True,True,False,,True,True,positive_0p15_left_mid_late_stance_native_strong_ice_v2,2,0.15,False,False,False,False,-47,VALID_EVENT_OUTPUT
6,259,1,1,1,0.00027327197077261237,0.0014002420661721154,0.997495844868677,0.0008306410943782545,0.9442885278934542,0.8173053872293526,2,True,True,True,False,,True,True,positive_0p15_right_early_loading_native_strong_ice_v0,0,0.15,False,False,False,False,-23,VALID_EVENT_OUTPUT
12,319,1,2,2,8.457550008749854e-23,3.792488232214333e-11,0.9818380266752722,0.018161973286802885,0.872353771188629,0.986953792537043,2,True,True,True,False,,True,True,positive_0p15_right_early_loading_native_strong_ice_v0,0,0.15,False,False,False,False,-20,VALID_EVENT_OUTPUT
52,719,1,12,10,3.509511398977771e-35,0.01786967789497067,0.9821294097640325,9.123409965966737e-07,0.9955364155583685,0.8982839416027188,2,True,True,True,False,,False,True,positive_0p15_right_early_loading_native_strong_ice_v0,0,0.15,False,False,False,True,-56,VALID_EVENT_OUTPUT
75,949,1,25,15,6.083343663272869e-43,2.874377638010678e-15,0.9999985551321162,1.4448678809107668e-06,0.9451875114066127,0.9999993765708896,2,True,True,True,False,,False,True,positive_0p15_right_early_loading_native_strong_ice_v0,0,0.15,False,False,False,True,,NORMAL_CONTACT_FP
83,1029,0,2,2,1.8630356132326803e-25,1.4162376215471336e-09,0.9952233979379723,0.004776600645790169,0.9439414673487236,0.9891363063888101,2,True,True,True,False,,False,True,positive_0p15_right_early_loading_native_strong_ice_v0,0,0.15,False,False,False,True,,NORMAL_CONTACT_FP
42,619,1,13,12,1.5976635525525152e-29,1.1116498239327737e-10,0.9996692991809502,0.00033070070788486023,0.9998704781312311,0.9991733952714501,2,True,True,True,False,,True,True,positive_0p15_right_early_loading_native_strong_ice_v1,1,0.15,False,False,False,False,-23,VALID_EVENT_OUTPUT
22,419,1,4,4,1.6895516083696108e-13,0.0021808258224047484,0.9977982672878444,2.0906889581789348e-05,0.9132815974951188,0.9703269721843258,2,True,True,True,False,,True,True,positive_0p15_right_early_loading_native_strong_ice_v2,2,0.15,False,False,False,False,-25,VALID_EVENT_OUTPUT
29,489,1,5,5,3.9317455198718815e-22,2.7086761494145936e-14,0.9694363762115794,0.03056362378839351,0.830059493632438,0.49089767888746166,2,True,True,True,False,,True,True,positive_0p15_right_early_loading_native_strong_ice_v2,2,0.15,False,False,False,False,-10,VALID_EVENT_OUTPUT
67,869,1,16,16,1.107615028166927e-32,0.00170176165217893,0.9982719699235021,2.6268424318916978e-05,0.9495387622065795,0.9245383330758202,2,True,True,True,False,,False,True,positive_0p15_right_early_loading_native_strong_ice_v2,2,0.15,False,False,False,True,-37,VALID_EVENT_OUTPUT
90,1099,0,7,7,6.8137085651311595e-15,2.61605451604152e-08,0.9930302798129494,0.006969694026498408,0.9977947574961955,0.8276966368008785,2,True,True,True,False,,False,True,positive_0p15_right_early_loading_native_strong_ice_v2,2,0.15,False,False,False,True,,NORMAL_CONTACT_FP
263,2829,0,27,27,3.548336233354395e-79,2.1143069009437727e-71,0.9999999018749802,9.812501971153046e-08,0.9999960719408616,0.9999999993650468,2,True,True,True,False,,True,True,positive_0p15_right_early_loading_native_strong_ice_v2,2,0.15,True,False,False,False,,POST_FALL_ADVISORY
10,299,1,1,1,0.06049298549115556,0.0014672953383980947,0.897393759854413,0.040645959316033285,0.7572107033267911,0.4774067586648657,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v0,0,0.15,False,False,False,False,-67,VALID_EVENT_OUTPUT
68,879,1,3,3,1.6762788169130945e-18,0.08807414213140698,0.9096333772319614,0.0022924806366316597,0.9532595928113518,0.9435116972853406,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v0,0,0.15,False,False,False,False,-46,VALID_EVENT_OUTPUT
124,1439,1,6,6,2.1085538640208763e-11,0.00046610019911702403,0.999532736835243,1.1629445544188453e-06,0.9538854766281053,0.9112941750109198,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v0,0,0.15,False,False,False,False,-82,VALID_EVENT_OUTPUT
186,2059,1,13,9,7.741691562897305e-10,0.06374078889946326,0.9362187048008977,4.050552546992515e-05,0.8897315080096385,0.6937695126943308,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v0,0,0.15,False,False,False,False,-81,VALID_EVENT_OUTPUT
247,2669,1,19,10,4.365199511699545e-06,0.047100579856914605,0.9520030814658526,0.0008919734777211292,0.9419073115688813,0.7288018680929648,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v0,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
260,2799,1,21,10,1.9137185262240676e-16,1.8304934016215006e-09,0.9859482310531732,0.014051767116333352,0.9376550319755211,0.9692168343765875,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v0,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
46,659,1,17,15,3.894946381637829e-11,0.000547987291193017,0.999434473756392,1.753891346547428e-05,0.824903092028112,0.562119786894191,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1,1,0.15,False,False,False,False,-72,VALID_EVENT_OUTPUT
54,739,1,21,15,7.831478733460319e-31,6.019163636412959e-09,0.6076982390389593,0.39230175494187713,0.9979474440849141,0.89109277823863,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1,1,0.15,False,False,False,False,8,VALID_EVENT_OUTPUT
109,1289,1,24,18,2.666322344803492e-19,0.014859644921310677,0.984409530315774,0.0007308247629153304,0.9504759707067707,0.7125303172752532,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1,1,0.15,False,False,False,False,,NORMAL_CONTACT_FP
121,1409,1,27,19,1.404701487983493e-23,1.4825866167643257e-21,0.6055173805254297,0.3944826194745704,0.8691283846444149,0.8894838869311014,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1,1,0.15,False,False,False,False,,NORMAL_CONTACT_FP
169,1889,1,29,21,8.477826916108397e-17,0.023718807830712677,0.9761737575439757,0.00010743462531158966,0.9698323070866166,0.9760070341021801,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1,1,0.15,False,False,False,False,-59,VALID_EVENT_OUTPUT
174,1939,1,31,21,4.816216667810593e-24,0.00011262527140230754,0.9745086595038112,0.025378715224786488,0.9913704835065206,0.9443183010456154,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1,1,0.15,False,False,False,False,-9,VALID_EVENT_OUTPUT
229,2489,1,34,24,8.59607251651004e-18,0.009543987092787991,0.9857285099675812,0.004727502939630758,0.9558646253902687,0.8634832463831196,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1,1,0.15,False,False,False,False,-50,VALID_EVENT_OUTPUT
39,589,1,1,1,2.199332378061622e-11,1.3019705517637992e-10,0.6785436421040656,0.32145635774374415,0.695743941645508,0.6050469502479663,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,2,0.15,False,False,False,False,-14,VALID_EVENT_OUTPUT
84,1039,1,3,3,5.1121873028961644e-12,0.2773280172605684,0.717618519902262,0.005053462832057383,0.9510791373879554,0.7517138627782664,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,2,0.15,False,False,False,False,-56,VALID_EVENT_OUTPUT
139,1589,1,8,6,2.5907760122331186e-09,0.001914688879530598,0.9980848613695896,4.4716010371580954e-07,0.9390407425632682,0.8156302904202966,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,2,0.15,False,False,False,False,,NORMAL_CONTACT_FP
152,1719,1,10,7,3.964262254504769e-18,1.3546071717787873e-09,0.9726820260791025,0.02731797256629041,0.9713483628063723,0.9705191770341428,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,2,0.15,False,False,False,False,-54,VALID_EVENT_OUTPUT
156,1759,1,11,7,4.073111947311706e-22,1.0635856103402633e-16,0.635223951961256,0.3647760480387438,0.8500694553375417,0.6252363726896752,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,2,0.15,False,False,False,False,-14,VALID_EVENT_OUTPUT
198,2179,1,21,17,2.9306142799110378e-12,0.000516921014746102,0.9992135711312702,0.0002695078510530273,0.8204644334579446,0.5900825855627274,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,2,0.15,False,False,False,False,-58,VALID_EVENT_OUTPUT
257,2769,1,26,22,2.9201750751727703e-21,0.04905835237063287,0.9308964969055292,0.02004515072383803,0.875464476200485,0.6677202665169021,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,2,0.15,False,False,False,False,-34,VALID_EVENT_OUTPUT
64,839,1,1,1,0.015163127494994084,0.19007526183726647,0.7947612142545992,3.964131402967135e-07,0.8277402455979097,0.615607429283745,2,True,True,True,False,,True,True,positive_0p15_right_mid_late_stance_native_strong_ice_v1,1,0.15,False,False,False,False,,NORMAL_CONTACT_FP
126,1459,1,3,3,4.630390516099354e-06,6.869492905755055e-07,0.9996987149873529,0.0002959676728404393,0.919080333210085,0.9794715759961068,2,True,True,True,False,,True,True,positive_0p15_right_mid_late_stance_native_strong_ice_v1,1,0.15,False,False,False,False,,NORMAL_CONTACT_FP
182,2019,1,6,6,1.429141601408983e-07,0.0012316857513385302,0.998766856138135,1.3151963663464903e-06,0.9020988407098612,0.978814642482244,2,True,True,True,False,,True,True,positive_0p15_right_mid_late_stance_native_strong_ice_v1,1,0.15,False,False,False,False,-55,VALID_EVENT_OUTPUT
238,2579,1,16,16,1.2595729883268318e-05,0.00028875116223215454,0.9996981472008025,5.059070820349169e-07,0.8732305833627463,0.9277443202381453,2,True,True,True,False,,True,True,positive_0p15_right_mid_late_stance_native_strong_ice_v1,1,0.15,False,False,False,False,,NORMAL_CONTACT_FP
40,599,1,1,1,7.624957727001701e-12,2.5186891315911278e-08,0.9992380437791539,0.0007619310263299745,0.9729550698724106,0.998334723600984,2,True,True,True,False,,True,True,positive_0p15_right_mid_late_stance_native_strong_ice_v2,2,0.15,False,False,False,False,-39,VALID_EVENT_OUTPUT
95,1149,1,4,4,7.797636771898876e-09,0.002184660739457122,0.997736840110695,7.849135221114318e-05,0.9611159959628165,0.9729334297365143,2,True,True,True,False,,True,True,positive_0p15_right_mid_late_stance_native_strong_ice_v2,2,0.15,False,False,False,False,-65,VALID_EVENT_OUTPUT
153,1729,1,6,6,4.744475867731319e-05,0.001888701199441803,0.997354333303667,0.0007095207382138973,0.8339623627291088,0.7547197605153899,2,True,True,True,False,,True,True,positive_0p15_right_mid_late_stance_native_strong_ice_v2,2,0.15,False,False,False,False,,NORMAL_CONTACT_FP
218,2379,1,8,8,6.419832639571887e-05,0.04471788252730264,0.9542601488079859,0.0009577703383156236,0.6099851625412429,0.936578351096776,2,True,True,True,False,,True,True,positive_0p15_right_mid_late_stance_native_strong_ice_v2,2,0.15,False,False,False,False,-65,VALID_EVENT_OUTPUT
275,2949,1,16,16,8.505541586640315e-10,0.00039929553620356075,0.9995655117035989,3.5191909643672163e-05,0.9791952768132246,0.9838894695184137,2,True,True,True,False,,True,True,positive_0p15_right_mid_late_stance_native_strong_ice_v2,2,0.15,False,False,False,False,,NORMAL_CONTACT_FP
37,569,0,4,4,9.120324087158487e-20,0.0003393635773719171,0.9416974836731214,0.05796315274950651,0.9778099454658962,0.7890200778711052,2,True,True,True,False,,True,True,positive_0p20_left_early_loading_native_strong_ice_v0,0,0.2,False,False,False,False,,NORMAL_CONTACT_FP
50,699,0,13,10,2.071424750057927e-37,1.967625877272888e-21,0.9975345260853261,0.0024654739146738156,0.6037838262059344,0.6106913245652398,2,True,True,True,False,,False,True,positive_0p20_left_early_loading_native_strong_ice_v0,0,0.2,False,False,False,True,,NORMAL_CONTACT_FP
82,1019,0,21,17,4.6021587712852525e-29,4.052792120482731e-06,0.99999458507201,1.3621358695175232e-06,0.9976764015260094,0.9554497276526295,2,True,True,True,False,,False,True,positive_0p20_left_early_loading_native_strong_ice_v0,0,0.2,False,False,False,True,-45,VALID_EVENT_OUTPUT
158,1779,0,77,70,4.782327210633098e-31,2.4656375004838275e-24,1.0,1.997467521664343e-20,0.9999998008255496,0.9999999610076489,2,True,True,True,False,,False,True,positive_0p20_left_early_loading_native_strong_ice_v0,0,0.2,True,False,False,True,,POST_FALL_ADVISORY
62,819,0,21,22,1.6401936113994031e-16,1.281319148128271e-06,0.999998717763369,9.174826499698825e-10,0.9999481662874,0.9993260736451572,2,True,True,True,False,,False,True,positive_0p20_left_early_loading_native_strong_ice_v1,1,0.2,False,False,False,True,-54,VALID_EVENT_OUTPUT
80,999,0,22,23,5.475375354855296e-49,3.339395246993969e-35,0.8514243136552943,0.1485756863447057,0.9449655641571444,0.9638855772945438,2,True,True,True,False,,True,True,positive_0p20_left_early_loading_native_strong_ice_v1,1,0.2,False,False,False,False,-1,VALID_EVENT_OUTPUT
116,1359,0,37,37,2.420111014591772e-25,0.009288814369888007,0.9906694898574191,4.1695772692851245e-05,0.8024076323613428,0.6366819023873352,2,True,True,True,False,,False,True,positive_0p20_left_early_loading_native_strong_ice_v1,1,0.2,False,False,False,True,-68,VALID_EVENT_OUTPUT
99,1189,0,10,3,3.525487686751936e-14,0.05307942499719628,0.9448069023036116,0.0021136726991567785,0.9138655988205001,0.9135192028631673,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,0,0.2,False,False,False,False,-58,VALID_EVENT_OUTPUT
137,1569,1,3,3,5.058470527140789e-06,1.7751573851185677e-06,0.9995743058899681,0.000418860482119762,0.6259550114521303,0.9544122847331371,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,0,0.2,False,False,False,False,,NORMAL_CONTACT_FP
158,1779,0,12,5,2.896937191281027e-17,0.12526875962234305,0.8658376265580673,0.008893613819589597,0.9542903121631674,0.5047878467373729,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,0,0.2,False,False,False,False,-47,VALID_EVENT_OUTPUT
216,2359,0,14,7,1.690439566211175e-12,0.0036333545689533385,0.9963617604987541,4.884930602045073e-06,0.9259992210309846,0.7653477169257848,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,0,0.2,False,False,False,False,-79,VALID_EVENT_OUTPUT
280,2999,0,16,9,4.84088330502357e-12,0.13541504198518375,0.8486171259493442,0.01596783206063113,0.9119643816522212,0.45117819040273494,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,0,0.2,False,False,False,False,,NORMAL_CONTACT_FP
79,989,0,7,4,1.4671673746994917e-24,0.010225629407900503,0.9897404351999354,3.3935392164318204e-05,0.9448192962665779,0.6822023365460838,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,1,0.2,False,False,False,False,-48,VALID_EVENT_OUTPUT
103,1229,1,3,3,8.2455665400292e-22,3.2777847348487796e-08,0.9999999649463763,2.275776475684012e-09,0.8437616416993613,0.9999995737014212,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,1,0.2,False,False,False,False,,NORMAL_CONTACT_FP
138,1579,0,9,6,1.624014636061735e-23,0.11422983360830775,0.885702187789439,6.797860225314844e-05,0.9621659605916493,0.6561477782900385,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,1,0.2,False,False,False,False,,NORMAL_CONTACT_FP
147,1669,0,10,7,2.2623258305729057e-12,1.3880517571917142e-10,0.9998733000602785,0.00012669979865397387,0.8910748318866863,0.906993916145239,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,1,0.2,False,False,False,False,,NORMAL_CONTACT_FP
203,2229,0,12,9,8.359875469314882e-27,0.14001656717781197,0.8523414119575289,0.0076420208646591015,0.9917291534492746,0.7996628528501042,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,1,0.2,False,False,False,False,-27,VALID_EVENT_OUTPUT
