run_id,pair_id,role,target_foot,foot,actual_first_affected_foot,contact_episode_id,episode_start_sample,episode_end_sample_exclusive,touchdown_sample,physical_onset_sample,time_from_touchdown_to_onset_ms,active_physical_slip_intervals,maximum_contact_anchor_drift_m,stable_loaded_contact_valid,fall_time_s,fall_reason,first_fall_censor_boundary,post_fall_excluded_sample_count,air_mask_sample_count,touchdown_mask_sample_count,invalid_mask_sample_count,contralateral_physical_slip_contamination,variation_index,variation_id,phase_offset,phase_fraction,command_delay_s,initial_perturbation
supplemental_positive_v8_l07,v8_pair_07,positive,left,left,none,9,2725,2940,2725,,,[],0.007565043400973082,True,,,,0,0,10,10,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_positive_v8_l07,v8_pair_07,positive,left,left,none,10,2941,3000,2941,,,[],0.0021090160589665174,True,,,,0,0,10,10,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_positive_v8_l07,v8_pair_07,positive,left,right,none,0,37,328,37,,,[],0.0030133312102407217,True,,,,0,0,10,10,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_positive_v8_l07,v8_pair_07,positive,left,right,none,1,627,945,627,,,[],0.007282136939466,True,,,,0,0,10,10,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_positive_v8_l07,v8_pair_07,positive,left,right,none,2,1230,1548,1230,,,[],0.006995379459112883,True,,,,0,0,10,10,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_positive_v8_l07,v8_pair_07,positive,left,right,none,3,1829,2150,1829,,,[],0.007560296915471554,True,,,,0,0,10,10,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_positive_v8_l07,v8_pair_07,positive,left,right,none,4,2158,2161,2158,,,[],0.0004924790118820965,False,,,,0,0,3,3,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_positive_v8_l07,v8_pair_07,positive,left,right,none,5,2426,2746,2426,,,[],0.008427508175373077,True,,,,0,0,10,10,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_control_v8_l07,v8_pair_07,control,left,left,none,0,39,89,39,,,[],0.0006856162799522281,True,,,,0,0,10,19,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_control_v8_l07,v8_pair_07,control,left,left,none,1,304,666,304,,,[],0.008015596307814121,True,,,,0,0,10,10,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_control_v8_l07,v8_pair_07,control,left,left,none,2,667,680,667,,,[],0.0007695055101066828,True,,,,0,0,10,10,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_control_v8_l07,v8_pair_07,control,left,left,none,3,945,1282,945,,,[],0.0021939787548035383,True,,,,0,0,10,12,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_control_v8_l07,v8_pair_07,control,left,left,none,4,1556,1882,1556,,,[],0.0015652456786483526,True,,,,0,0,10,11,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_control_v8_l07,v8_pair_07,control,left,left,none,5,2152,2474,2152,,,[],0.0021051550284028053,True,,,,0,0,10,10,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_control_v8_l07,v8_pair_07,control,left,left,none,6,2475,2482,2475,,,[],0.00026757732848636806,False,,,,0,0,7,7,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_control_v8_l07,v8_pair_07,control,left,left,none,7,2750,3000,2750,,,[],0.0022951122373342514,True,,,,0,0,10,10,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_control_v8_l07,v8_pair_07,control,left,right,none,0,37,328,37,,,[],0.0030133312102407217,True,,,,0,0,10,10,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_control_v8_l07,v8_pair_07,control,left,right,none,1,643,984,643,,,[],0.004983299877494574,True,,,,0,0,10,10,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_control_v8_l07,v8_pair_07,control,left,right,none,2,1252,1591,1252,,,[],0.005138736218214035,True,,,,0,0,10,10,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_control_v8_l07,v8_pair_07,control,left,right,none,3,1596,1601,1596,,,[],0.0004259945417288691,False,,,,0,0,5,5,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_control_v8_l07,v8_pair_07,control,left,right,none,4,1848,2186,1848,,,[],0.005602041259407997,True,,,,0,0,10,10,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_control_v8_l07,v8_pair_07,control,left,right,none,5,2447,2785,2447,,,[],0.005780029110610485,True,,,,0,0,10,10,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_positive_v8_l08,v8_pair_08,positive,left,left,none,0,228,505,228,,,[],0.0399315282702446,True,,,,0,0,10,13,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_positive_v8_l08,v8_pair_08,positive,left,left,none,1,506,581,506,,,[],0.008909398689866066,True,,,,0,0,10,11,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_positive_v8_l08,v8_pair_08,positive,left,left,none,2,836,1051,836,,,[],0.007857969962060452,True,,,,0,0,10,10,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_positive_v8_l08,v8_pair_08,positive,left,left,none,3,1052,1200,1052,,,[],0.0024550561793148518,True,,,,0,0,10,10,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_positive_v8_l08,v8_pair_08,positive,left,left,none,4,1460,1767,1460,,,[],0.03310360759496689,True,,,,0,0,10,10,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_positive_v8_l08,v8_pair_08,positive,left,left,none,5,1769,1782,1769,,,[],0.0025293256621807814,True,,,,0,0,10,10,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_positive_v8_l08,v8_pair_08,positive,left,left,none,6,2051,2293,2051,,,[],0.013508261181414127,True,,,,0,0,10,10,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_positive_v8_l08,v8_pair_08,positive,left,left,none,7,2294,2385,2294,,,[],0.0028480112086981535,True,,,,0,0,10,15,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_positive_v8_l08,v8_pair_08,positive,left,left,none,8,2648,2986,2648,,,[],0.009179365821182728,True,,,,0,0,10,16,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_positive_v8_l08,v8_pair_08,positive,left,right,none,0,32,260,32,,,[],0.0027881888672709465,True,,,,0,0,10,10,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_positive_v8_l08,v8_pair_08,positive,left,right,none,1,541,864,541,,,[],0.006758433301001787,True,,,,0,0,10,10,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_positive_v8_l08,v8_pair_08,positive,left,right,none,2,1158,1490,1158,,,[],0.004812667611986399,True,,,,0,0,10,10,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_positive_v8_l08,v8_pair_08,positive,left,right,none,3,1499,1501,1499,,,[],0.00020305736688897014,False,,,,0,0,2,2,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_positive_v8_l08,v8_pair_08,positive,left,right,none,4,1754,2082,1754,,,[],0.0070777046494185925,True,,,,0,0,10,10,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_positive_v8_l08,v8_pair_08,positive,left,right,none,5,2347,2672,2347,,,[],0.006614395882934332,True,,,,0,0,10,10,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_positive_v8_l08,v8_pair_08,positive,left,right,none,6,2679,2681,2679,,,[],0.0002163823664886877,False,,,,0,0,2,2,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_positive_v8_l08,v8_pair_08,positive,left,right,none,7,2949,3000,2949,,,[],0.006656601559370756,True,,,,0,0,10,10,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_control_v8_l08,v8_pair_08,control,left,left,none,0,228,600,228,,,[],0.007964869029819965,True,,,,0,0,10,10,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_control_v8_l08,v8_pair_08,control,left,left,none,1,858,1207,858,,,[],0.0015795808285474777,True,,,,0,0,10,16,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_control_v8_l08,v8_pair_08,control,left,left,none,2,1475,1805,1475,,,[],0.0016252906061708927,True,,,,0,0,10,14,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_control_v8_l08,v8_pair_08,control,left,left,none,3,2070,2402,2070,,,[],0.002006347058340907,True,,,,0,0,10,12,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_control_v8_l08,v8_pair_08,control,left,left,none,4,2666,3000,2666,,,[],0.002338340738788247,True,,,,0,0,10,10,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_control_v8_l08,v8_pair_08,control,left,right,none,0,32,260,32,,,[],0.0027881888672709465,True,,,,0,0,10,10,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_control_v8_l08,v8_pair_08,control,left,right,none,1,557,895,557,,,[],0.004066111519932747,True,,,,0,0,10,10,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_control_v8_l08,v8_pair_08,control,left,right,none,2,896,901,896,,,[],0.0002969752240460366,False,,,,0,0,5,5,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_control_v8_l08,v8_pair_08,control,left,right,none,3,1169,1513,1169,,,[],0.004485432058572769,True,,,,0,0,10,10,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_control_v8_l08,v8_pair_08,control,left,right,none,4,1517,1522,1517,,,[],0.00036244382499717176,False,,,,0,0,5,5,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_control_v8_l08,v8_pair_08,control,left,right,none,5,1764,2105,1764,,,[],0.005956993903964758,True,,,,0,0,10,10,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_control_v8_l08,v8_pair_08,control,left,right,none,6,2362,2704,2362,,,[],0.00594362523406744,True,,,,0,0,10,10,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_control_v8_l08,v8_pair_08,control,left,right,none,7,2960,3000,2960,,,[],0.006015249993652105,True,,,,0,0,10,10,False,17,V8_L08,0.14000000000000007,0.55,0.02,"[0.00037756762786769196, 0.00038885088932019067, 0.0010385405289600746]"
supplemental_positive_v8_l09,v8_pair_09,positive,left,left,left,0,228,505,228,,,[],0.03993486985564232,True,,,,0,0,10,13,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_positive_v8_l09,v8_pair_09,positive,left,left,left,1,506,581,506,,,[],0.008910038508474827,True,,,,0,0,10,11,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_positive_v8_l09,v8_pair_09,positive,left,left,left,2,836,1051,836,,,[],0.007859521545469761,True,,,,0,0,10,10,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_positive_v8_l09,v8_pair_09,positive,left,left,left,3,1052,1200,1052,,,[],0.0024551686365157366,True,,,,0,0,10,10,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_positive_v8_l09,v8_pair_09,positive,left,left,left,4,1460,1776,1460,,,[],0.036098968237638474,True,,,,0,0,10,10,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_positive_v8_l09,v8_pair_09,positive,left,left,left,5,1777,1781,1777,,,[],0.0007135541527532041,False,,,,0,0,4,4,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_positive_v8_l09,v8_pair_09,positive,left,left,left,6,2051,2365,2051,,,[],0.047041039913892746,True,,,,0,0,10,10,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_positive_v8_l09,v8_pair_09,positive,left,left,left,7,2641,2953,2641,2933,293,"[[2933,2941],[2944,2953]]",0.06741463392972946,True,,,,0,0,10,11,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_positive_v8_l09,v8_pair_09,positive,left,left,left,8,2954,2963,2954,,,[],0.0034714199136942625,False,,,,0,0,9,9,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_positive_v8_l09,v8_pair_09,positive,left,right,left,0,32,260,32,,,[],0.002788133919239044,True,,,,0,0,10,10,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_positive_v8_l09,v8_pair_09,positive,left,right,left,1,541,864,541,,,[],0.00675970409065485,True,,,,0,0,10,10,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_positive_v8_l09,v8_pair_09,positive,left,right,left,2,1158,1489,1158,,,[],0.004812808241695166,True,,,,0,0,10,10,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_positive_v8_l09,v8_pair_09,positive,left,right,left,3,1497,1500,1497,,,[],0.0003666109114419669,False,,,,0,0,3,3,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_positive_v8_l09,v8_pair_09,positive,left,right,left,4,1754,2083,1754,,,[],0.0070675937458872795,True,,,,0,0,10,10,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_positive_v8_l09,v8_pair_09,positive,left,right,left,5,2343,2665,2343,,,[],0.007719508372247219,True,,,,0,0,10,10,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_positive_v8_l09,v8_pair_09,positive,left,right,left,6,2939,3000,2939,,,[],0.008465485647320747,True,,,,0,0,10,10,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_control_v8_l09,v8_pair_09,control,left,left,none,0,228,589,228,,,[],0.008003700524568558,True,,,,0,0,10,10,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_control_v8_l09,v8_pair_09,control,left,left,none,1,858,1202,858,,,[],0.0014745501102879643,True,,,,0,0,10,12,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_control_v8_l09,v8_pair_09,control,left,left,none,2,1476,1801,1476,,,[],0.0016044353833422065,True,,,,0,0,10,10,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_control_v8_l09,v8_pair_09,control,left,left,none,3,2072,2396,2072,,,[],0.0019107905682176352,True,,,,0,0,10,10,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_control_v8_l09,v8_pair_09,control,left,left,none,4,2397,2401,2397,,,[],0.0001649313053349033,False,,,,0,0,4,4,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_control_v8_l09,v8_pair_09,control,left,left,none,5,2667,2985,2667,,,[],0.002347272355109453,True,,,,0,0,10,10,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_control_v8_l09,v8_pair_09,control,left,left,none,6,2986,2995,2986,,,[],0.0004219446564093232,False,,,,0,0,9,9,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_control_v8_l09,v8_pair_09,control,left,left,none,7,2997,3000,2997,,,[],0.0001754601253196597,False,,,,0,0,3,3,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_control_v8_l09,v8_pair_09,control,left,right,none,0,32,260,32,,,[],0.002788133919239044,True,,,,0,0,10,10,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_control_v8_l09,v8_pair_09,control,left,right,none,1,558,894,558,,,[],0.004050846211612225,True,,,,0,0,10,10,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_control_v8_l09,v8_pair_09,control,left,right,none,2,896,901,896,,,[],0.00031816918635740876,False,,,,0,0,5,5,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_control_v8_l09,v8_pair_09,control,left,right,none,3,1170,1522,1170,,,[],0.004733749199658632,True,,,,0,0,10,12,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_control_v8_l09,v8_pair_09,control,left,right,none,4,1765,2106,1765,,,[],0.005775441415607929,True,,,,0,0,10,10,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_control_v8_l09,v8_pair_09,control,left,right,none,5,2364,2704,2364,,,[],0.005696591455489397,True,,,,0,0,10,10,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_control_v8_l09,v8_pair_09,control,left,right,none,6,2961,3000,2961,,,[],0.006316812708973885,True,,,,0,0,10,10,False,18,V8_L09,0.14000000000000007,0.55,0.03,"[0.0007072125986332194, -0.0005213253876359261, 0.001211291254116341]"
supplemental_positive_v8_l10,v8_pair_10,positive,left,left,none,0,228,581,228,,,[],0.04648249223828316,True,,,,0,0,10,14,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_positive_v8_l10,v8_pair_10,positive,left,left,none,1,837,1097,837,,,[],0.028788860887289047,True,,,,0,0,10,10,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_positive_v8_l10,v8_pair_10,positive,left,left,none,2,1098,1184,1098,,,[],0.00559151591733098,True,,,,0,0,10,14,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_positive_v8_l10,v8_pair_10,positive,left,left,none,3,1440,1655,1440,,,[],0.007237715180963278,True,,,,0,0,10,10,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_positive_v8_l10,v8_pair_10,positive,left,left,none,4,1656,1793,1656,,,[],0.0023435656912624836,True,,,,0,0,10,10,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_positive_v8_l10,v8_pair_10,positive,left,left,none,5,2053,2332,2053,,,[],0.027652394026517868,True,,,,0,0,10,10,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_positive_v8_l10,v8_pair_10,positive,left,left,none,6,2333,2378,2333,,,[],0.004591584205627441,True,,,,0,0,10,10,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_positive_v8_l10,v8_pair_10,positive,left,left,none,7,2645,2861,2645,,,[],0.006997283548116684,True,,,,0,0,10,10,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_positive_v8_l10,v8_pair_10,positive,left,left,none,8,2862,2993,2862,,,[],0.002354377182200551,True,,,,0,0,10,10,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_positive_v8_l10,v8_pair_10,positive,left,right,none,0,32,260,32,,,[],0.00278009963221848,True,,,,0,0,10,10,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_positive_v8_l10,v8_pair_10,positive,left,right,none,1,541,864,541,,,[],0.006968445144593716,True,,,,0,0,10,10,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_positive_v8_l10,v8_pair_10,positive,left,right,none,2,1146,1465,1146,,,[],0.007423328701406717,True,,,,0,0,10,10,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_positive_v8_l10,v8_pair_10,positive,left,right,none,3,1753,2085,1753,,,[],0.005705481860786676,True,,,,0,0,10,10,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_positive_v8_l10,v8_pair_10,positive,left,right,none,4,2347,2666,2347,,,[],0.008306099101901054,True,,,,0,0,10,10,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_positive_v8_l10,v8_pair_10,positive,left,right,none,5,2953,3000,2953,,,[],0.005908627528697252,True,,,,0,0,10,10,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_control_v8_l10,v8_pair_10,control,left,left,none,0,228,600,228,,,[],0.00791926123201847,True,,,,0,0,10,10,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_control_v8_l10,v8_pair_10,control,left,left,none,1,858,1208,858,,,[],0.0016058647306635976,True,,,,0,0,10,17,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_control_v8_l10,v8_pair_10,control,left,left,none,2,1475,1805,1475,,,[],0.0017454447224736214,True,,,,0,0,10,14,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_control_v8_l10,v8_pair_10,control,left,left,none,3,2071,2403,2071,,,[],0.001928559853695333,True,,,,0,0,10,13,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_control_v8_l10,v8_pair_10,control,left,left,none,4,2667,3000,2667,,,[],0.0021081326995044947,True,,,,0,0,10,10,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_control_v8_l10,v8_pair_10,control,left,right,none,0,32,260,32,,,[],0.00278009963221848,True,,,,0,0,10,10,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_control_v8_l10,v8_pair_10,control,left,right,none,1,557,901,557,,,[],0.004261245019733906,True,,,,0,0,10,10,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_control_v8_l10,v8_pair_10,control,left,right,none,2,1169,1518,1169,,,[],0.004732165019959211,True,,,,0,0,10,10,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_control_v8_l10,v8_pair_10,control,left,right,none,3,1520,1521,,,,[],0.0,False,,,,0,0,1,1,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
