candidate_id,threshold,persistence_ms,actionable_margin,hysteresis,hysteresis_effect,actionable_recall,normal_run_fp,normal_contact_episode_fp,too_early,invalid,post_fall,cross_foot,conditional_affected_foot_accuracy,verifier_acceptance_rate,diagnostic_only,selected_or_frozen,pareto_frontier,maximum_recall_with_normal_run_fp_zero,maximum_recall_with_contact_episode_fp_zero,minimum_normal_run_fp_at_recall_ge_0p80,minimum_contact_episode_fp_at_recall_ge_0p80,minimum_too_early_at_recall_ge_0p80
R2_seed_202608232,0.65,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.70276008492569,95,1225,69,129,129,99,1.0,0.022185389244095154,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.65,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.70276008492569,95,1225,69,129,129,99,1.0,0.022185389244095154,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.65,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5329087048832272,57,700,37,96,96,49,1.0,0.022185389244095154,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.65,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5329087048832272,57,700,37,96,96,49,1.0,0.022185389244095154,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.65,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.445859872611465,10,441,31,80,80,37,1.0,0.022185389244095154,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.65,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.445859872611465,10,441,31,80,80,37,1.0,0.022185389244095154,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.7,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6815286624203821,84,1114,65,124,124,91,1.0,0.019087040945050142,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.7,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6815286624203821,84,1114,65,124,124,91,1.0,0.019087040945050142,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.7,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.505307855626327,47,620,35,92,92,46,1.0,0.019087040945050142,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.7,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.505307855626327,47,620,35,92,92,46,1.0,0.019087040945050142,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.7,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.4140127388535032,7,390,28,74,74,35,1.0,0.019087040945050142,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.7,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.4140127388535032,7,390,28,74,74,35,1.0,0.019087040945050142,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.75,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6581740976645435,64,981,60,120,120,82,1.0,0.015927921499361414,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.75,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6581740976645435,64,981,60,120,120,82,1.0,0.015927921499361414,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.75,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.4819532908704883,20,524,33,90,90,40,1.0,0.015927921499361414,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.75,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.4819532908704883,20,524,33,90,90,40,1.0,0.015927921499361414,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.75,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.37579617834394907,4,337,23,74,74,34,1.0,0.015927921499361414,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.75,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.37579617834394907,4,337,23,74,74,34,1.0,0.015927921499361414,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.8,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6326963906581741,36,850,55,118,118,81,1.0,0.012810949784409456,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.8,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6326963906581741,36,850,55,118,118,81,1.0,0.012810949784409456,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.8,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.4267515923566879,8,445,28,90,90,37,1.0,0.012810949784409456,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.8,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.4267515923566879,8,445,28,90,90,37,1.0,0.012810949784409456,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.8,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.3227176220806794,1,288,18,72,72,30,1.0,0.012810949784409456,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.8,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.3227176220806794,1,288,18,72,72,30,1.0,0.012810949784409456,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.85,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5881104033970276,15,715,46,108,108,74,1.0,0.009931181577324913,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.85,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5881104033970276,15,715,46,108,108,74,1.0,0.009931181577324913,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.85,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.386411889596603,3,370,18,84,84,33,1.0,0.009931181577324913,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.85,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.386411889596603,3,370,18,84,84,33,1.0,0.009931181577324913,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.85,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.2823779193205945,1,243,13,67,67,27,1.0,0.009931181577324913,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.85,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.2823779193205945,1,243,13,67,67,27,1.0,0.009931181577324913,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.9,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.49256900212314225,8,553,37,100,100,60,1.0,0.007032789954333424,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.9,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.49256900212314225,8,553,37,100,100,60,1.0,0.007032789954333424,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.9,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.29936305732484075,0,284,14,79,79,27,1.0,0.007032789954333424,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.9,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.29936305732484075,0,284,14,79,79,27,1.0,0.007032789954333424,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.9,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.19745222929936307,0,202,11,64,64,22,1.0,0.007032789954333424,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.9,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.19745222929936307,0,202,11,64,64,22,1.0,0.007032789954333424,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.95,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.37791932059447986,3,401,31,87,87,48,1.0,0.004265742422475131,True,False,False,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.95,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.37791932059447986,3,401,31,87,87,48,1.0,0.004265742422475131,True,False,False,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.95,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.2208067940552017,0,209,12,70,70,23,1.0,0.004265742422475131,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.95,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.2208067940552017,0,209,12,70,70,23,1.0,0.004265742422475131,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.95,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.12738853503184713,0,135,9,56,56,21,1.0,0.004265742422475131,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.95,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.12738853503184713,0,135,9,56,56,21,1.0,0.004265742422475131,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.99,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.18895966029723993,3,217,16,76,76,37,1.0,0.0014898732725556522,True,False,False,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.99,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.18895966029723993,3,217,16,76,76,37,1.0,0.0014898732725556522,True,False,False,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.99,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.08067940552016985,0,105,6,58,58,13,1.0,0.0014898732725556522,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.99,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.08067940552016985,0,105,6,58,58,13,1.0,0.0014898732725556522,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.99,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.04883227176220807,0,76,2,46,46,9,1.0,0.0014898732725556522,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608232,0.99,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.04883227176220807,0,76,2,46,46,9,1.0,0.0014898732725556522,True,False,True,0.29936305732484075,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R2_seed_202608233,0.05,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.8004246284501062,169,2257,99,174,174,127,1.0,0.05936360847306613,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.05,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.8046709129511678,168,2151,96,162,162,118,1.0,0.055905534193081696,True,False,True,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.05,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6518046709129511,153,1498,71,142,142,91,1.0,0.05936360847306613,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.05,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6348195329087049,151,1415,67,134,134,87,1.0,0.055905534193081696,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.05,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5753715498938429,101,1050,57,126,126,83,1.0,0.05936360847306613,True,False,True,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.05,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5583864118895966,99,990,56,121,121,76,1.0,0.055905534193081696,True,False,True,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.1,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.802547770700637,169,2192,99,162,162,119,1.0,0.056817101392737455,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.1,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.8046709129511678,168,2151,96,162,162,118,1.0,0.055905534193081696,True,False,True,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.1,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.643312101910828,152,1429,70,134,134,87,1.0,0.056817101392737455,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.1,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6348195329087049,151,1415,67,134,134,87,1.0,0.055905534193081696,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.1,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.564755838641189,100,1000,57,121,121,76,1.0,0.056817101392737455,True,False,True,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.1,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5583864118895966,99,990,56,121,121,76,1.0,0.055905534193081696,True,False,True,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.15,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.7961783439490446,168,2146,98,157,157,116,1.0,0.054806752654571904,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.15,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.7983014861995754,168,2112,95,157,157,115,1.0,0.05400398541100409,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.15,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6390658174097664,150,1371,69,133,133,83,1.0,0.054806752654571904,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.15,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6263269639065817,149,1361,67,133,133,83,1.0,0.05400398541100409,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.15,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5435244161358811,98,977,57,119,119,73,1.0,0.054806752654571904,True,False,True,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.15,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5414012738853503,98,969,56,119,119,73,1.0,0.05400398541100409,True,False,True,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.2,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.7961783439490446,166,2086,98,156,156,112,1.0,0.05294343088409276,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.2,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.7983014861995754,166,2054,95,156,156,111,1.0,0.05218967262975375,True,False,True,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.2,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6263269639065817,136,1312,68,131,131,80,1.0,0.05294343088409276,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.2,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6157112526539278,135,1302,66,131,131,80,1.0,0.05218967262975375,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.2,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5307855626326964,96,955,56,115,115,70,1.0,0.05294343088409276,True,False,True,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.2,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5286624203821656,96,947,55,115,115,70,1.0,0.05218967262975375,True,False,True,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.25,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.7940552016985138,155,2014,97,154,154,109,1.0,0.051065406416844976,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.25,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.7961783439490446,154,1981,94,154,154,108,1.0,0.05036261751130392,True,False,True,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.25,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6029723991507431,133,1271,68,126,126,77,1.0,0.051065406416844976,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.25,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5966029723991507,132,1263,66,126,126,77,1.0,0.05036261751130392,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.25,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.524416135881104,95,936,55,115,115,66,1.0,0.051065406416844976,True,False,True,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.25,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5222929936305732,95,929,53,115,115,66,1.0,0.05036261751130392,True,False,True,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.3,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.7791932059447984,151,1942,97,152,152,104,1.0,0.04928638010783938,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.3,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.7813163481953291,150,1910,94,152,152,103,1.0,0.04862769929260425,True,False,True,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.3,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6008492569002123,130,1223,66,123,123,69,1.0,0.04928638010783938,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.3,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5944798301486199,129,1215,64,123,123,69,1.0,0.04862769929260425,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.3,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5116772823779193,93,902,54,111,111,59,1.0,0.04928638010783938,True,False,True,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.3,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5095541401273885,93,895,52,111,111,59,1.0,0.04862769929260425,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.35,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.7664543524416136,147,1860,96,150,150,98,1.0,0.047541660091293944,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.35,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.7685774946921444,146,1846,93,150,150,97,1.0,0.04699373959171591,True,False,True,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.35,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5902335456475584,129,1174,63,120,120,68,1.0,0.047541660091293944,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.35,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5817409766454352,129,1166,62,120,120,68,1.0,0.04699373959171591,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.35,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.4989384288747346,93,883,52,110,110,59,1.0,0.047541660091293944,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.35,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.4968152866242038,93,877,50,110,110,59,1.0,0.04699373959171591,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.4,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.7473460721868365,145,1766,96,148,148,93,1.0,0.04548916362239162,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.4,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.7494692144373672,144,1753,93,148,148,91,1.0,0.04509807188834576,True,False,True,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.4,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5605095541401274,127,1127,63,115,115,61,1.0,0.04548916362239162,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.4,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5562632696390658,127,1124,62,115,115,61,1.0,0.04509807188834576,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.4,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.4883227176220807,89,850,51,106,106,50,1.0,0.04548916362239162,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.4,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.4883227176220807,89,848,49,106,106,51,1.0,0.04509807188834576,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.45,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.721868365180467,139,1694,92,146,146,92,1.0,0.043203384364760185,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.45,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.721868365180467,139,1682,91,146,146,90,1.0,0.042949517800554976,True,False,True,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.45,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5498938428874734,127,1084,58,113,113,55,1.0,0.043203384364760185,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.45,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5498938428874734,127,1081,57,113,113,54,1.0,0.042949517800554976,True,False,False,0.16985138004246284,0.0,168,2151,96
R2_seed_202608233,0.45,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.49256900212314225,89,827,46,104,104,45,1.0,0.043203384364760185,True,False,False,0.16985138004246284,0.0,168,2151,96
