candidate_id,evaluation_scope,run_id,fold,speed_mps,foot,contact_episode_id,onset_sample,detected,first_detection_sample,warning_margin_ms,late_latency_ms
F1_seed_202608242,POOLED_OOF,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v2,2,0.1,right,10,2277,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_right_mid_late_stance_native_strong_ice_v0,0,0.1,right,1,477,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_right_mid_late_stance_native_strong_ice_v0,0,0.1,right,6,1062,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_right_mid_late_stance_native_strong_ice_v1,1,0.1,right,1,911,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_right_mid_late_stance_native_strong_ice_v1,1,0.1,right,8,2672,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_early_loading_native_strong_ice_v0,0,0.15,left,0,139,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_early_loading_native_strong_ice_v0,0,0.15,left,5,591,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_early_loading_native_strong_ice_v0,0,0.15,left,22,1064,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_early_loading_native_strong_ice_v0,0,0.15,left,24,1169,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_early_loading_native_strong_ice_v1,1,0.15,left,1,369,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_early_loading_native_strong_ice_v1,1,0.15,left,4,454,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_early_loading_native_strong_ice_v1,1,0.15,left,14,874,True,839,35,0
F1_seed_202608242,POOLED_OOF,positive_0p15_left_early_loading_native_strong_ice_v1,1,0.15,left,20,1063,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_early_loading_native_strong_ice_v1,1,0.15,left,34,1337,True,1359,-22,22
F1_seed_202608242,POOLED_OOF,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v0,0,0.15,left,7,692,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v0,0,0.15,left,9,1237,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v0,0,0.15,left,14,2466,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,1,0.15,left,1,442,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,1,0.15,left,4,1054,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,1,0.15,left,6,1638,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,1,0.15,left,13,2868,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,2,0.15,left,0,234,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,2,0.15,left,2,888,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,2,0.15,left,4,1392,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,2,0.15,left,6,2004,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,2,0.15,left,9,2594,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_mid_late_stance_native_strong_ice_v1,1,0.15,left,1,567,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_mid_late_stance_native_strong_ice_v2,2,0.15,left,7,949,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_mid_late_stance_native_strong_ice_v2,2,0.15,left,13,1521,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_mid_late_stance_native_strong_ice_v2,2,0.15,left,17,2756,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_early_loading_native_strong_ice_v0,0,0.15,right,1,282,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_early_loading_native_strong_ice_v0,0,0.15,right,2,339,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_early_loading_native_strong_ice_v0,0,0.15,right,10,775,True,749,26,0
F1_seed_202608242,POOLED_OOF,positive_0p15_right_early_loading_native_strong_ice_v0,0,0.15,right,11,844,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_early_loading_native_strong_ice_v1,1,0.15,right,12,642,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_early_loading_native_strong_ice_v2,2,0.15,right,4,444,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_early_loading_native_strong_ice_v2,2,0.15,right,5,499,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_early_loading_native_strong_ice_v2,2,0.15,right,16,906,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v0,0,0.15,right,1,366,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v0,0,0.15,right,3,925,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v0,0,0.15,right,6,1521,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v0,0,0.15,right,9,2140,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1,1,0.15,right,0,193,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1,1,0.15,right,15,731,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1,1,0.15,right,21,1948,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1,1,0.15,right,24,2539,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,2,0.15,right,1,603,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,2,0.15,right,3,1095,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,2,0.15,right,7,1773,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,2,0.15,right,17,2237,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,2,0.15,right,22,2803,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_late_stance_native_strong_ice_v1,1,0.15,right,6,2074,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_late_stance_native_strong_ice_v2,2,0.15,right,1,638,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_late_stance_native_strong_ice_v2,2,0.15,right,4,1214,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_late_stance_native_strong_ice_v2,2,0.15,right,8,2444,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_early_loading_native_strong_ice_v0,0,0.2,left,0,134,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_early_loading_native_strong_ice_v0,0,0.2,left,5,623,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_early_loading_native_strong_ice_v0,0,0.2,left,17,1064,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_early_loading_native_strong_ice_v0,0,0.2,left,18,1152,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_early_loading_native_strong_ice_v0,0,0.2,left,20,1221,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_early_loading_native_strong_ice_v1,1,0.2,left,1,370,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_early_loading_native_strong_ice_v1,1,0.2,left,5,457,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_early_loading_native_strong_ice_v1,1,0.2,left,22,873,True,829,44,0
F1_seed_202608242,POOLED_OOF,positive_0p20_left_early_loading_native_strong_ice_v1,1,0.2,left,23,1000,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_early_loading_native_strong_ice_v1,1,0.2,left,37,1427,True,1399,28,0
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,0,0.2,left,2,699,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,0,0.2,left,3,1247,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,0,0.2,left,5,1826,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,0,0.2,left,7,2438,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,1,0.2,left,4,1037,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,1,0.2,left,9,2256,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,1,0.2,left,10,2858,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,2,0.2,left,3,923,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,2,0.2,left,5,1392,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,2,0.2,left,9,2088,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,2,0.2,left,10,2600,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_late_stance_native_strong_ice_v0,0,0.2,left,1,856,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_late_stance_native_strong_ice_v0,0,0.2,left,2,1429,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_late_stance_native_strong_ice_v0,0,0.2,left,8,1987,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_late_stance_native_strong_ice_v0,0,0.2,left,16,2574,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_late_stance_native_strong_ice_v1,1,0.2,left,4,1817,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_early_loading_native_strong_ice_v0,0,0.2,right,1,281,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_early_loading_native_strong_ice_v0,0,0.2,right,2,373,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_early_loading_native_strong_ice_v0,0,0.2,right,7,779,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_early_loading_native_strong_ice_v0,0,0.2,right,8,832,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_early_loading_native_strong_ice_v1,1,0.2,right,0,144,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_early_loading_native_strong_ice_v1,1,0.2,right,7,646,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_early_loading_native_strong_ice_v1,1,0.2,right,16,799,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_early_loading_native_strong_ice_v2,2,0.2,right,4,444,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_early_loading_native_strong_ice_v2,2,0.2,right,13,911,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_early_loading_native_strong_ice_v2,2,0.2,right,15,987,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0,0.2,right,1,365,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0,0.2,right,7,1551,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0,0.2,right,13,2760,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,1,0.2,right,0,188,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,1,0.2,right,9,1346,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,1,0.2,right,19,2529,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,0.2,right,4,522,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,0.2,right,11,1066,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,0.2,right,13,1701,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,0.2,right,23,2894,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,right,1,476,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,right,6,1067,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,right,13,1660,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,right,21,2266,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,right,22,2871,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_late_stance_native_strong_ice_v1,1,0.2,right,3,1524,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_late_stance_native_strong_ice_v1,1,0.2,right,6,2075,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_late_stance_native_strong_ice_v1,1,0.2,right,20,2652,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_late_stance_native_strong_ice_v2,2,0.2,right,8,2422,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_left_early_loading_v0_M1,0,0.1,left,4,627,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_left_early_loading_v0_M1,0,0.1,left,20,1096,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_left_early_loading_v1_M1,1,0.1,left,1,382,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_left_early_loading_v1_M1,1,0.1,left,18,932,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_left_early_loading_v1_M1,1,0.1,left,42,1528,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_loading_early_stance_v0_M1,0,0.1,left,1,738,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_loading_early_stance_v0_M1,0,0.1,left,3,1264,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_loading_early_stance_v0_M1,0,0.1,left,6,1876,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_loading_early_stance_v0_M1,0,0.1,left,8,2460,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_loading_early_stance_v1_M1,1,0.1,left,1,546,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_loading_early_stance_v1_M1,1,0.1,left,2,1065,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_loading_early_stance_v1_M1,1,0.1,left,5,1657,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_loading_early_stance_v2_M1,2,0.1,left,0,255,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_loading_early_stance_v2_M1,2,0.1,left,2,859,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_loading_early_stance_v2_M1,2,0.1,left,4,1409,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_late_stance_v1_M1,1,0.1,left,1,587,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_right_early_loading_v0_M1,0,0.1,right,1,307,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_right_early_loading_v0_M1,0,0.1,right,10,791,True,789,2,0
F1_seed_202608242,POOLED_OOF,positive_0p10_right_early_loading_v0_M1,0,0.1,right,24,946,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_right_early_loading_v0_M1,0,0.1,right,76,1569,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_right_early_loading_v1_M1,1,0.1,right,13,660,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_right_early_loading_v2_M1,2,0.1,right,6,925,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_right_early_loading_v2_M1,2,0.1,right,78,1705,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_right_mid_loading_early_stance_v0_M1,0,0.1,right,1,402,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_right_mid_loading_early_stance_v0_M1,0,0.1,right,4,1028,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_right_mid_loading_early_stance_v0_M1,0,0.1,right,15,2750,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_right_mid_loading_early_stance_v1_M1,1,0.1,right,5,793,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_right_mid_loading_early_stance_v1_M1,1,0.1,right,12,1962,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_right_mid_loading_early_stance_v2_M1,2,0.1,right,2,1147,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_right_mid_loading_early_stance_v2_M1,2,0.1,right,6,2330,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_right_mid_late_stance_v0_M1,0,0.1,right,1,507,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p10_right_mid_late_stance_v2_M1,2,0.1,right,7,2464,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_early_loading_v0_M1,0,0.15,left,7,648,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_early_loading_v0_M1,0,0.15,left,30,1121,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_early_loading_v1_M1,1,0.15,left,1,379,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_early_loading_v1_M1,1,0.15,left,17,891,True,839,52,0
F1_seed_202608242,POOLED_OOF,positive_0p15_left_early_loading_v1_M1,1,0.15,left,50,1459,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_early_loading_v1_M1,1,0.15,left,80,1986,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_early_loading_v2_M1,2,0.15,left,21,1219,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_early_loading_v2_M1,2,0.15,left,29,1444,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_mid_loading_early_stance_v1_M1,1,0.15,left,12,2880,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_left_mid_loading_early_stance_v2_M1,2,0.15,left,6,2107,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_early_loading_v0_M1,0,0.15,right,1,306,True,309,-3,3
F1_seed_202608242,POOLED_OOF,positive_0p15_right_early_loading_v0_M1,0,0.15,right,12,794,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_early_loading_v0_M1,0,0.15,right,81,1325,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_early_loading_v0_M1,0,0.15,right,85,1580,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_early_loading_v2_M1,2,0.15,right,3,460,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_early_loading_v2_M1,2,0.15,right,4,516,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_early_loading_v2_M1,2,0.15,right,9,929,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_early_loading_v2_M1,2,0.15,right,81,1712,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_loading_early_stance_v0_M1,0,0.15,right,1,404,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_loading_early_stance_v0_M1,0,0.15,right,11,2188,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_loading_early_stance_v1_M1,1,0.15,right,1,878,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_loading_early_stance_v1_M1,1,0.15,right,6,1983,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_loading_early_stance_v1_M1,1,0.15,right,8,2629,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_loading_early_stance_v2_M1,2,0.15,right,1,546,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_loading_early_stance_v2_M1,2,0.15,right,9,1784,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_loading_early_stance_v2_M1,2,0.15,right,13,2271,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_late_stance_v0_M1,0,0.15,right,1,509,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_late_stance_v0_M1,0,0.15,right,4,1097,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_late_stance_v1_M1,1,0.15,right,2,944,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p15_right_mid_late_stance_v1_M1,1,0.15,right,5,1511,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_early_loading_v1_M1,1,0.2,left,1,380,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_early_loading_v1_M1,1,0.2,left,18,887,True,839,48,0
F1_seed_202608242,POOLED_OOF,positive_0p20_left_early_loading_v1_M1,1,0.2,left,19,944,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_early_loading_v1_M1,1,0.2,left,58,1453,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_early_loading_v1_M1,1,0.2,left,78,1978,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_early_loading_v2_M1,2,0.2,left,1,243,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_early_loading_v2_M1,2,0.2,left,28,1218,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_loading_early_stance_v0_M1,0,0.2,left,8,1276,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_loading_early_stance_v0_M1,0,0.2,left,11,1859,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_loading_early_stance_v0_M1,0,0.2,left,14,2559,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_loading_early_stance_v1_M1,1,0.2,left,1,547,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_loading_early_stance_v1_M1,1,0.2,left,11,2879,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_loading_early_stance_v2_M1,2,0.2,left,0,250,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_loading_early_stance_v2_M1,2,0.2,left,3,864,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_loading_early_stance_v2_M1,2,0.2,left,5,1395,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_loading_early_stance_v2_M1,2,0.2,left,8,2008,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_left_mid_late_stance_v2_M1,2,0.2,left,4,2164,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_early_loading_v0_M1,0,0.2,right,3,388,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_early_loading_v0_M1,0,0.2,right,10,804,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_early_loading_v0_M1,0,0.2,right,98,1553,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_early_loading_v1_M1,1,0.2,right,1,180,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_early_loading_v1_M1,1,0.2,right,12,661,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_early_loading_v1_M1,1,0.2,right,13,707,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_early_loading_v2_M1,2,0.2,right,4,458,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_early_loading_v2_M1,2,0.2,right,14,924,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_early_loading_v2_M1,2,0.2,right,71,1488,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_early_loading_v2_M1,2,0.2,right,76,1771,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_loading_early_stance_v1_M1,1,0.2,right,6,1352,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_loading_early_stance_v1_M1,1,0.2,right,10,1938,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_loading_early_stance_v1_M1,1,0.2,right,15,2563,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_loading_early_stance_v2_M1,2,0.2,right,2,545,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_loading_early_stance_v2_M1,2,0.2,right,9,1711,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_loading_early_stance_v2_M1,2,0.2,right,13,2284,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_loading_early_stance_v2_M1,2,0.2,right,16,2909,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_late_stance_v1_M1,1,0.2,right,8,1502,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_late_stance_v1_M1,1,0.2,right,11,2684,False,,,
F1_seed_202608242,POOLED_OOF,positive_0p20_right_mid_late_stance_v2_M1,2,0.2,right,5,2444,False,,,
F1_seed_202608242,POOLED_OOF,supplemental_positive_v8_l00,0,0.15,left,1,687,False,,,
F1_seed_202608242,POOLED_OOF,supplemental_positive_v8_l00,0,0.15,left,2,1279,False,,,
F1_seed_202608242,POOLED_OOF,supplemental_positive_v8_l00,0,0.15,left,5,1882,False,,,
F1_seed_202608242,POOLED_OOF,supplemental_positive_v8_l00,0,0.15,left,7,2482,False,,,
F1_seed_202608242,POOLED_OOF,supplemental_positive_v8_l01,1,0.15,left,1,687,False,,,
F1_seed_202608242,POOLED_OOF,supplemental_positive_v8_l01,1,0.15,left,2,1282,False,,,
F1_seed_202608242,POOLED_OOF,supplemental_positive_v8_l02,2,0.15,left,3,1278,False,,,
F1_seed_202608242,POOLED_OOF,supplemental_positive_v8_l03,0,0.15,left,3,1278,False,,,
F1_seed_202608242,POOLED_OOF,supplemental_positive_v8_l06,0,0.15,left,1,584,False,,,
F1_seed_202608242,POOLED_OOF,supplemental_positive_v8_l09,0,0.15,left,7,2933,False,,,
