candidate_id,evaluation_scope,run_id,fold,foot,config_id,contact_loss_count,new_touchdown_count,first_fall_hard_reset_count,post_fall_mask_count,invalid_mask_count,score_recovery_count,first_fall_boundary_sample,invalid_persistence_increment_count,postfall_persistence_increment_count,contact_owner_mutation_count,latch_carryover_count
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_2of3_0p20_v02,2,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,12,1,1,163,0,1,1362,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_2of3_0p20_v02,2,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,42,3,1,163,0,0,1362,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_3of4_stronger_v2_0p20_v02,2,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,12,1,1,163,0,1,1361,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_3of4_stronger_v2_0p20_v02,2,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,41,3,1,163,0,0,1361,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_5of6_stronger_v2_0p20_v02,2,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,11,1,1,163,0,2,1360,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_5of6_stronger_v2_0p20_v02,2,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,40,3,1,163,0,0,1360,0,0,0,0
F1_seed_202608242,POOLED_OOF,marble_native_0p10_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,109,7,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,marble_native_0p10_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,134,9,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,concrete_native_0p10_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,109,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,concrete_native_0p10_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,133,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_hardened_0p10_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,104,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_hardened_0p10_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,129,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,ice_native_0p10_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,94,53,0,0,0,1,,0,0,0,0
F1_seed_202608242,POOLED_OOF,ice_native_0p10_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,45,51,0,0,0,1,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_1of3_0p10_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,104,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_1of3_0p10_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,117,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_2of3_0p10_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,103,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_2of3_0p10_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,108,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_3of4_stronger_v2_0p10_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,103,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_3of4_stronger_v2_0p10_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,107,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_5of6_stronger_v2_0p10_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,101,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_5of6_stronger_v2_0p10_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,102,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,marble_native_0p15_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,111,7,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,marble_native_0p15_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,134,9,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,concrete_native_0p15_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,111,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,concrete_native_0p15_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,132,7,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_hardened_0p15_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,104,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_hardened_0p15_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,128,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,ice_native_0p15_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,117,44,0,0,0,1,,0,0,0,0
F1_seed_202608242,POOLED_OOF,ice_native_0p15_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,68,59,0,0,0,1,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_1of3_0p15_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,106,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_1of3_0p15_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,119,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_2of3_0p15_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,39,3,1,106,0,0,1937,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_2of3_0p15_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,66,4,1,106,0,0,1937,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_3of4_stronger_v2_0p15_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,38,2,1,108,0,0,1913,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_3of4_stronger_v2_0p15_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,56,8,1,108,0,0,1913,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_5of6_stronger_v2_0p15_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,37,3,1,113,0,0,1865,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_5of6_stronger_v2_0p15_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,54,5,1,113,0,0,1865,0,0,0,0
F1_seed_202608242,POOLED_OOF,marble_native_0p20_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,113,8,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,marble_native_0p20_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,132,11,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,concrete_native_0p20_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,111,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,concrete_native_0p20_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,132,7,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_hardened_0p20_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,107,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_hardened_0p20_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,128,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,ice_native_0p20_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,126,49,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,ice_native_0p20_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,74,56,0,0,0,1,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_1of3_0p20_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,106,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_1of3_0p20_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,117,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_2of3_0p20_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,106,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_2of3_0p20_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,108,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_3of4_stronger_v2_0p20_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,105,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_3of4_stronger_v2_0p20_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,107,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_5of6_stronger_v2_0p20_v03,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,105,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_5of6_stronger_v2_0p20_v03,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,106,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,marble_native_0p10_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,127,7,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,marble_native_0p10_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,123,7,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,concrete_native_0p10_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,123,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,concrete_native_0p10_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,118,7,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_hardened_0p10_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,124,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_hardened_0p10_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,116,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,ice_native_0p10_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,91,53,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,ice_native_0p10_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,55,64,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_1of3_0p10_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,120,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_1of3_0p10_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,107,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_2of3_0p10_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,125,17,1,4,0,0,2954,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_2of3_0p10_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,92,5,1,4,0,0,2954,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,82,12,1,24,0,0,2751,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,52,5,1,24,0,3,2751,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_5of6_stronger_v2_0p10_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,85,7,1,21,0,0,2781,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_5of6_stronger_v2_0p10_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,53,5,1,21,0,2,2781,0,0,0,0
F1_seed_202608242,POOLED_OOF,marble_native_0p15_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,128,8,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,marble_native_0p15_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,121,7,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,concrete_native_0p15_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,128,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,concrete_native_0p15_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,117,7,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_hardened_0p15_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,124,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_hardened_0p15_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,114,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,ice_native_0p15_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,102,45,0,0,0,1,,0,0,0,0
F1_seed_202608242,POOLED_OOF,ice_native_0p15_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,63,53,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_1of3_0p15_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,124,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_1of3_0p15_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,108,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_2of3_0p15_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,122,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_2of3_0p15_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,98,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_3of4_stronger_v2_0p15_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,124,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_3of4_stronger_v2_0p15_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,97,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_5of6_stronger_v2_0p15_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,122,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_5of6_stronger_v2_0p15_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,94,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,marble_native_0p20_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,129,7,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,marble_native_0p20_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,118,8,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,concrete_native_0p20_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,131,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,concrete_native_0p20_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,117,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_hardened_0p20_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,124,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_hardened_0p20_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,114,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,ice_native_0p20_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,113,61,0,0,0,1,,0,0,0,0
F1_seed_202608242,POOLED_OOF,ice_native_0p20_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,82,56,0,0,0,1,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_1of3_0p20_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,124,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_1of3_0p20_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,108,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_2of3_0p20_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,124,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_2of3_0p20_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,98,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_3of4_stronger_v2_0p20_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,123,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_3of4_stronger_v2_0p20_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,97,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_5of6_stronger_v2_0p20_v04,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,125,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,sand_solref_interpolation_5of6_stronger_v2_0p20_v04,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,96,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,positive_0p10_left_early_loading_native_strong_ice_v0,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,61,32,1,126,0,0,1738,0,0,0,0
F1_seed_202608242,POOLED_OOF,positive_0p10_left_early_loading_native_strong_ice_v0,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,35,10,1,126,0,0,1738,0,0,0,0
F1_seed_202608242,POOLED_OOF,control_0p10_left_early_loading_native_strong_ice_v0,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,138,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,control_0p10_left_early_loading_native_strong_ice_v0,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,105,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,positive_0p10_left_early_loading_native_strong_ice_v1,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,39,26,1,153,0,1,1464,0,0,0,0
F1_seed_202608242,POOLED_OOF,positive_0p10_left_early_loading_native_strong_ice_v1,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,33,8,1,153,0,0,1464,0,0,0,0
F1_seed_202608242,POOLED_OOF,control_0p10_left_early_loading_native_strong_ice_v1,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,117,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,control_0p10_left_early_loading_native_strong_ice_v1,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,131,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,positive_0p10_left_early_loading_native_strong_ice_v2,2,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,62,42,1,115,0,0,1846,0,0,0,0
F1_seed_202608242,POOLED_OOF,positive_0p10_left_early_loading_native_strong_ice_v2,2,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,42,11,1,115,0,0,1846,0,0,0,0
F1_seed_202608242,POOLED_OOF,control_0p10_left_early_loading_native_strong_ice_v2,2,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,123,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,control_0p10_left_early_loading_native_strong_ice_v2,2,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,118,7,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v0,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,148,16,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v0,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,113,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,control_0p10_left_mid_loading_early_stance_native_strong_ice_v0,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,138,7,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,control_0p10_left_mid_loading_early_stance_native_strong_ice_v0,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,105,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,121,14,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,137,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,control_0p10_left_mid_loading_early_stance_native_strong_ice_v1,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,116,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,control_0p10_left_mid_loading_early_stance_native_strong_ice_v1,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,131,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,2,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,136,22,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,2,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,119,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,control_0p10_left_mid_loading_early_stance_native_strong_ice_v2,2,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,127,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,control_0p10_left_mid_loading_early_stance_native_strong_ice_v2,2,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,120,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_late_stance_native_strong_ice_v0,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,140,16,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_late_stance_native_strong_ice_v0,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,114,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,control_0p10_left_mid_late_stance_native_strong_ice_v0,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,138,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,control_0p10_left_mid_late_stance_native_strong_ice_v0,0,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,105,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_late_stance_native_strong_ice_v1,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,116,11,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_late_stance_native_strong_ice_v1,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,140,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,control_0p10_left_mid_late_stance_native_strong_ice_v1,1,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,118,6,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,control_0p10_left_mid_late_stance_native_strong_ice_v1,1,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,132,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_late_stance_native_strong_ice_v2,2,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,128,12,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,positive_0p10_left_mid_late_stance_native_strong_ice_v2,2,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,127,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,control_0p10_left_mid_late_stance_native_strong_ice_v2,2,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,123,5,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,control_0p10_left_mid_late_stance_native_strong_ice_v2,2,right,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,118,7,0,0,0,0,,0,0,0,0
F1_seed_202608242,POOLED_OOF,positive_0p10_right_early_loading_native_strong_ice_v0,0,left,s0.85_p0.85_e0.15_n0.10_f0.60_k3_h0.00,42,8,1,158,0,0,1418,0,0,0,0
