candidate_id,evaluation_scope,config_id,state_threshold,proposal_threshold,early_margin,normal_margin,foot_threshold,persistence_endpoints,hysteresis,run_count,actionable_episode_count,raw_actionable_argmax_detected,proposal_detected,verifier_detected,V4_masked_verifier_detected,persistence_detected,stable_episode_detection_detected,raw_actionable_argmax_recall,proposal_recall,verifier_recall,V4_masked_verifier_recall,persistence_recall,stable_episode_detection_recall,actionable_episode_detected,actionable_episode_recall,speed_total,speed_detected,speed_recall,minimum_speed_recall,foot_total,foot_detected,affected_foot_count,affected_foot_correct,affected_foot_accuracy,normal_run_fp,normal_contact_episode_fp,too_early,air_firing,touchdown_firing,invalid_firing,post_fall_firing,latch_carryover,cross_foot_violation,future_leakage,actionable_runs,detected_runs,median_warning_margin_ms,p95_warning_margin_ms,median_late_latency_ms,p95_late_latency_ms,contact_loss_resets,touchdown_resets,fall_boundary_resets,invalid_mask_resets,zero_safety_pass,variant,seed,diagnostic_only,selected_or_frozen,grid_frozen_before_scores,maximum_recall_run_fp_zero,maximum_recall_contact_episode_fp_zero,maximum_recall_too_early_zero,maximum_recall_all_three_zero,minimum_run_fp_at_recall_ge_0p80,minimum_contact_episode_fp_at_recall_ge_0p80,minimum_too_early_at_recall_ge_0p80
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.45_p0.45_e0.15_n0.10_f0.60_k1_h0.00,0.45,0.45,0.15,0.1,0.6,1,0.0,333,471,432,432,393,385,375,330,0.9171974522292994,0.9171974522292994,0.8343949044585988,0.8174097664543525,0.7961783439490446,0.7006369426751592,330,0.7006369426751592,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":115,""0.15"":115,""0.20"":100}","{""0.10"":0.696969696969697,""0.15"":0.7371794871794872,""0.20"":0.6666666666666666}",0.6666666666666666,"{""left"":229,""right"":242}","{""left"":157,""right"":173}",359,309,0.8607242339832869,12,424,61,0,0,0,0,0,50,0,125,113,55.0,91.0,0.0,35.85000000000008,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.45_p0.45_e0.15_n0.10_f0.60_k1_h0.05,0.45,0.45,0.15,0.1,0.6,1,0.05,333,471,432,432,393,385,375,330,0.9171974522292994,0.9171974522292994,0.8343949044585988,0.8174097664543525,0.7961783439490446,0.7006369426751592,330,0.7006369426751592,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":115,""0.15"":115,""0.20"":100}","{""0.10"":0.696969696969697,""0.15"":0.7371794871794872,""0.20"":0.6666666666666666}",0.6666666666666666,"{""left"":229,""right"":242}","{""left"":157,""right"":173}",359,309,0.8607242339832869,12,424,61,0,0,0,0,0,50,0,125,113,55.0,91.0,0.0,35.85000000000008,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.45_p0.45_e0.15_n0.10_f0.60_k2_h0.00,0.45,0.45,0.15,0.1,0.6,2,0.0,333,471,432,432,393,385,332,310,0.9171974522292994,0.9171974522292994,0.8343949044585988,0.8174097664543525,0.7048832271762208,0.6581740976645435,310,0.6581740976645435,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":112,""0.15"":106,""0.20"":92}","{""0.10"":0.6787878787878788,""0.15"":0.6794871794871795,""0.20"":0.6133333333333333}",0.6133333333333333,"{""left"":229,""right"":242}","{""left"":147,""right"":163}",332,301,0.9066265060240963,3,274,34,0,0,0,0,0,31,0,125,117,46.0,85.0,0.0,30.55000000000001,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.45_p0.45_e0.15_n0.10_f0.60_k2_h0.05,0.45,0.45,0.15,0.1,0.6,2,0.05,333,471,432,432,393,385,332,310,0.9171974522292994,0.9171974522292994,0.8343949044585988,0.8174097664543525,0.7048832271762208,0.6581740976645435,310,0.6581740976645435,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":112,""0.15"":106,""0.20"":92}","{""0.10"":0.6787878787878788,""0.15"":0.6794871794871795,""0.20"":0.6133333333333333}",0.6133333333333333,"{""left"":229,""right"":242}","{""left"":147,""right"":163}",332,301,0.9066265060240963,3,274,34,0,0,0,0,0,31,0,125,117,46.0,85.0,0.0,30.55000000000001,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.45_p0.45_e0.15_n0.10_f0.60_k3_h0.00,0.45,0.45,0.15,0.1,0.6,3,0.0,333,471,432,432,393,385,276,265,0.9171974522292994,0.9171974522292994,0.8343949044585988,0.8174097664543525,0.5859872611464968,0.5626326963906582,265,0.5626326963906582,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":100,""0.15"":89,""0.20"":76}","{""0.10"":0.6060606060606061,""0.15"":0.5705128205128205,""0.20"":0.5066666666666667}",0.5066666666666667,"{""left"":229,""right"":242}","{""left"":127,""right"":138}",281,260,0.9252669039145908,0,181,16,0,0,0,0,0,21,0,125,114,38.0,81.59999999999997,0.0,48.79999999999998,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.45_p0.45_e0.15_n0.10_f0.60_k3_h0.05,0.45,0.45,0.15,0.1,0.6,3,0.05,333,471,432,432,393,385,276,265,0.9171974522292994,0.9171974522292994,0.8343949044585988,0.8174097664543525,0.5859872611464968,0.5626326963906582,265,0.5626326963906582,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":100,""0.15"":89,""0.20"":76}","{""0.10"":0.6060606060606061,""0.15"":0.5705128205128205,""0.20"":0.5066666666666667}",0.5066666666666667,"{""left"":229,""right"":242}","{""left"":127,""right"":138}",281,260,0.9252669039145908,0,181,16,0,0,0,0,0,21,0,125,114,38.0,81.59999999999997,0.0,48.79999999999998,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.45_p0.45_e0.25_n0.20_f0.60_k1_h0.00,0.45,0.45,0.25,0.2,0.6,1,0.0,333,471,432,432,393,385,375,331,0.9171974522292994,0.9171974522292994,0.8343949044585988,0.8174097664543525,0.7961783439490446,0.70276008492569,331,0.70276008492569,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":115,""0.15"":116,""0.20"":100}","{""0.10"":0.696969696969697,""0.15"":0.7435897435897436,""0.20"":0.6666666666666666}",0.6666666666666666,"{""left"":229,""right"":242}","{""left"":157,""right"":174}",360,310,0.8611111111111112,12,423,60,0,0,0,0,0,50,0,125,113,55.0,91.0,0.0,35.5,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.45_p0.45_e0.25_n0.20_f0.60_k1_h0.05,0.45,0.45,0.25,0.2,0.6,1,0.05,333,471,432,432,393,385,375,331,0.9171974522292994,0.9171974522292994,0.8343949044585988,0.8174097664543525,0.7961783439490446,0.70276008492569,331,0.70276008492569,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":115,""0.15"":116,""0.20"":100}","{""0.10"":0.696969696969697,""0.15"":0.7435897435897436,""0.20"":0.6666666666666666}",0.6666666666666666,"{""left"":229,""right"":242}","{""left"":157,""right"":174}",360,310,0.8611111111111112,12,423,60,0,0,0,0,0,50,0,125,113,55.0,91.0,0.0,35.5,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.45_p0.45_e0.25_n0.20_f0.60_k2_h0.00,0.45,0.45,0.25,0.2,0.6,2,0.0,333,471,432,432,393,385,329,307,0.9171974522292994,0.9171974522292994,0.8343949044585988,0.8174097664543525,0.6985138004246284,0.6518046709129511,307,0.6518046709129511,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":112,""0.15"":105,""0.20"":90}","{""0.10"":0.6787878787878788,""0.15"":0.6730769230769231,""0.20"":0.6}",0.6,"{""left"":229,""right"":242}","{""left"":146,""right"":161}",329,298,0.9057750759878419,3,273,33,0,0,0,0,0,31,0,125,116,45.0,85.0,0.0,30.69999999999999,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.45_p0.45_e0.25_n0.20_f0.60_k2_h0.05,0.45,0.45,0.25,0.2,0.6,2,0.05,333,471,432,432,393,385,329,307,0.9171974522292994,0.9171974522292994,0.8343949044585988,0.8174097664543525,0.6985138004246284,0.6518046709129511,307,0.6518046709129511,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":112,""0.15"":105,""0.20"":90}","{""0.10"":0.6787878787878788,""0.15"":0.6730769230769231,""0.20"":0.6}",0.6,"{""left"":229,""right"":242}","{""left"":146,""right"":161}",329,298,0.9057750759878419,3,273,33,0,0,0,0,0,31,0,125,116,45.0,85.0,0.0,30.69999999999999,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.45_p0.45_e0.25_n0.20_f0.60_k3_h0.00,0.45,0.45,0.25,0.2,0.6,3,0.0,333,471,432,432,393,385,274,263,0.9171974522292994,0.9171974522292994,0.8343949044585988,0.8174097664543525,0.5817409766454352,0.5583864118895966,263,0.5583864118895966,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":100,""0.15"":88,""0.20"":75}","{""0.10"":0.6060606060606061,""0.15"":0.5641025641025641,""0.20"":0.5}",0.5,"{""left"":229,""right"":242}","{""left"":126,""right"":137}",279,258,0.9247311827956989,0,179,16,0,0,0,0,0,21,0,125,114,38.0,79.89999999999998,0.0,51.69999999999993,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.45_p0.45_e0.25_n0.20_f0.60_k3_h0.05,0.45,0.45,0.25,0.2,0.6,3,0.05,333,471,432,432,393,385,274,263,0.9171974522292994,0.9171974522292994,0.8343949044585988,0.8174097664543525,0.5817409766454352,0.5583864118895966,263,0.5583864118895966,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":100,""0.15"":88,""0.20"":75}","{""0.10"":0.6060606060606061,""0.15"":0.5641025641025641,""0.20"":0.5}",0.5,"{""left"":229,""right"":242}","{""left"":126,""right"":137}",279,258,0.9247311827956989,0,179,16,0,0,0,0,0,21,0,125,114,38.0,79.89999999999998,0.0,51.69999999999993,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.55_p0.55_e0.15_n0.10_f0.60_k1_h0.00,0.55,0.55,0.15,0.1,0.6,1,0.0,333,471,432,427,386,378,369,332,0.9171974522292994,0.9065817409766455,0.8195329087048833,0.802547770700637,0.7834394904458599,0.7048832271762208,332,0.7048832271762208,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":117,""0.15"":114,""0.20"":101}","{""0.10"":0.7090909090909091,""0.15"":0.7307692307692307,""0.20"":0.6733333333333333}",0.6733333333333333,"{""left"":229,""right"":242}","{""left"":160,""right"":172}",361,312,0.8642659279778393,11,409,53,0,0,0,0,0,49,0,125,115,55.0,92.0,0.0,38.44999999999999,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.55_p0.55_e0.15_n0.10_f0.60_k1_h0.05,0.55,0.55,0.15,0.1,0.6,1,0.05,333,471,432,427,386,378,369,332,0.9171974522292994,0.9065817409766455,0.8195329087048833,0.802547770700637,0.7834394904458599,0.7048832271762208,332,0.7048832271762208,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":117,""0.15"":114,""0.20"":101}","{""0.10"":0.7090909090909091,""0.15"":0.7307692307692307,""0.20"":0.6733333333333333}",0.6733333333333333,"{""left"":229,""right"":242}","{""left"":160,""right"":172}",361,312,0.8642659279778393,11,409,53,0,0,0,0,0,49,0,125,115,55.0,92.0,0.0,38.44999999999999,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.55_p0.55_e0.15_n0.10_f0.60_k2_h0.00,0.55,0.55,0.15,0.1,0.6,2,0.0,333,471,432,427,386,378,319,302,0.9171974522292994,0.9065817409766455,0.8195329087048833,0.802547770700637,0.6772823779193206,0.6411889596602972,302,0.6411889596602972,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":111,""0.15"":103,""0.20"":88}","{""0.10"":0.6727272727272727,""0.15"":0.6602564102564102,""0.20"":0.5866666666666667}",0.5866666666666667,"{""left"":229,""right"":242}","{""left"":143,""right"":159}",323,292,0.9040247678018576,3,259,28,0,0,0,0,0,31,0,125,117,46.0,83.0,0.0,30.94999999999999,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.55_p0.55_e0.15_n0.10_f0.60_k2_h0.05,0.55,0.55,0.15,0.1,0.6,2,0.05,333,471,432,427,386,378,319,302,0.9171974522292994,0.9065817409766455,0.8195329087048833,0.802547770700637,0.6772823779193206,0.6411889596602972,302,0.6411889596602972,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":111,""0.15"":103,""0.20"":88}","{""0.10"":0.6727272727272727,""0.15"":0.6602564102564102,""0.20"":0.5866666666666667}",0.5866666666666667,"{""left"":229,""right"":242}","{""left"":143,""right"":159}",323,292,0.9040247678018576,3,259,28,0,0,0,0,0,31,0,125,117,46.0,83.0,0.0,30.94999999999999,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.55_p0.55_e0.15_n0.10_f0.60_k3_h0.00,0.55,0.55,0.15,0.1,0.6,3,0.0,333,471,432,427,386,378,261,255,0.9171974522292994,0.9065817409766455,0.8195329087048833,0.802547770700637,0.554140127388535,0.5414012738853503,255,0.5414012738853503,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":98,""0.15"":86,""0.20"":71}","{""0.10"":0.593939393939394,""0.15"":0.5512820512820513,""0.20"":0.47333333333333333}",0.47333333333333333,"{""left"":229,""right"":242}","{""left"":124,""right"":131}",271,249,0.9188191881918819,0,174,11,0,0,0,0,0,22,0,125,116,37.0,75.0,0.0,60.69999999999985,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.55_p0.55_e0.15_n0.10_f0.60_k3_h0.05,0.55,0.55,0.15,0.1,0.6,3,0.05,333,471,432,427,386,378,261,255,0.9171974522292994,0.9065817409766455,0.8195329087048833,0.802547770700637,0.554140127388535,0.5414012738853503,255,0.5414012738853503,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":98,""0.15"":86,""0.20"":71}","{""0.10"":0.593939393939394,""0.15"":0.5512820512820513,""0.20"":0.47333333333333333}",0.47333333333333333,"{""left"":229,""right"":242}","{""left"":124,""right"":131}",271,249,0.9188191881918819,0,174,11,0,0,0,0,0,22,0,125,116,37.0,75.0,0.0,60.69999999999985,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.55_p0.55_e0.25_n0.20_f0.60_k1_h0.00,0.55,0.55,0.25,0.2,0.6,1,0.0,333,471,432,427,386,378,369,332,0.9171974522292994,0.9065817409766455,0.8195329087048833,0.802547770700637,0.7834394904458599,0.7048832271762208,332,0.7048832271762208,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":117,""0.15"":114,""0.20"":101}","{""0.10"":0.7090909090909091,""0.15"":0.7307692307692307,""0.20"":0.6733333333333333}",0.6733333333333333,"{""left"":229,""right"":242}","{""left"":160,""right"":172}",361,312,0.8642659279778393,11,408,53,0,0,0,0,0,49,0,125,115,55.0,92.0,0.0,38.44999999999999,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.55_p0.55_e0.25_n0.20_f0.60_k1_h0.05,0.55,0.55,0.25,0.2,0.6,1,0.05,333,471,432,427,386,378,369,332,0.9171974522292994,0.9065817409766455,0.8195329087048833,0.802547770700637,0.7834394904458599,0.7048832271762208,332,0.7048832271762208,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":117,""0.15"":114,""0.20"":101}","{""0.10"":0.7090909090909091,""0.15"":0.7307692307692307,""0.20"":0.6733333333333333}",0.6733333333333333,"{""left"":229,""right"":242}","{""left"":160,""right"":172}",361,312,0.8642659279778393,11,408,53,0,0,0,0,0,49,0,125,115,55.0,92.0,0.0,38.44999999999999,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.55_p0.55_e0.25_n0.20_f0.60_k2_h0.00,0.55,0.55,0.25,0.2,0.6,2,0.0,333,471,432,427,386,378,318,301,0.9171974522292994,0.9065817409766455,0.8195329087048833,0.802547770700637,0.6751592356687898,0.6390658174097664,301,0.6390658174097664,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":111,""0.15"":103,""0.20"":87}","{""0.10"":0.6727272727272727,""0.15"":0.6602564102564102,""0.20"":0.58}",0.58,"{""left"":229,""right"":242}","{""left"":143,""right"":158}",322,291,0.9037267080745341,3,258,27,0,0,0,0,0,31,0,125,117,46.0,83.0,0.0,36.0,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.55_p0.55_e0.25_n0.20_f0.60_k2_h0.05,0.55,0.55,0.25,0.2,0.6,2,0.05,333,471,432,427,386,378,318,301,0.9171974522292994,0.9065817409766455,0.8195329087048833,0.802547770700637,0.6751592356687898,0.6390658174097664,301,0.6390658174097664,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":111,""0.15"":103,""0.20"":87}","{""0.10"":0.6727272727272727,""0.15"":0.6602564102564102,""0.20"":0.58}",0.58,"{""left"":229,""right"":242}","{""left"":143,""right"":158}",322,291,0.9037267080745341,3,258,27,0,0,0,0,0,31,0,125,117,46.0,83.0,0.0,36.0,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.55_p0.55_e0.25_n0.20_f0.60_k3_h0.00,0.55,0.55,0.25,0.2,0.6,3,0.0,333,471,432,427,386,378,260,254,0.9171974522292994,0.9065817409766455,0.8195329087048833,0.802547770700637,0.5520169851380042,0.5392781316348195,254,0.5392781316348195,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":98,""0.15"":85,""0.20"":71}","{""0.10"":0.593939393939394,""0.15"":0.5448717948717948,""0.20"":0.47333333333333333}",0.47333333333333333,"{""left"":229,""right"":242}","{""left"":123,""right"":131}",270,248,0.9185185185185185,0,173,11,0,0,0,0,0,22,0,125,116,37.0,75.0,0.0,61.14999999999995,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.55_p0.55_e0.25_n0.20_f0.60_k3_h0.05,0.55,0.55,0.25,0.2,0.6,3,0.05,333,471,432,427,386,378,260,254,0.9171974522292994,0.9065817409766455,0.8195329087048833,0.802547770700637,0.5520169851380042,0.5392781316348195,254,0.5392781316348195,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":98,""0.15"":85,""0.20"":71}","{""0.10"":0.593939393939394,""0.15"":0.5448717948717948,""0.20"":0.47333333333333333}",0.47333333333333333,"{""left"":229,""right"":242}","{""left"":123,""right"":131}",270,248,0.9185185185185185,0,173,11,0,0,0,0,0,22,0,125,116,37.0,75.0,0.0,61.14999999999995,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.65_p0.65_e0.15_n0.10_f0.60_k1_h0.00,0.65,0.65,0.15,0.1,0.6,1,0.0,333,471,432,425,376,367,359,331,0.9171974522292994,0.9023354564755839,0.7983014861995754,0.7791932059447984,0.7622080679405521,0.70276008492569,331,0.70276008492569,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":117,""0.15"":115,""0.20"":99}","{""0.10"":0.7090909090909091,""0.15"":0.7371794871794872,""0.20"":0.66}",0.66,"{""left"":229,""right"":242}","{""left"":160,""right"":171}",358,313,0.8743016759776536,9,391,44,0,0,0,0,0,45,0,125,118,54.0,91.5,0.0,39.5,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.65_p0.65_e0.15_n0.10_f0.60_k1_h0.05,0.65,0.65,0.15,0.1,0.6,1,0.05,333,471,432,425,376,367,359,331,0.9171974522292994,0.9023354564755839,0.7983014861995754,0.7791932059447984,0.7622080679405521,0.70276008492569,331,0.70276008492569,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":117,""0.15"":115,""0.20"":99}","{""0.10"":0.7090909090909091,""0.15"":0.7371794871794872,""0.20"":0.66}",0.66,"{""left"":229,""right"":242}","{""left"":160,""right"":171}",358,313,0.8743016759776536,9,391,44,0,0,0,0,0,45,0,125,118,54.0,91.5,0.0,39.5,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.65_p0.65_e0.15_n0.10_f0.60_k2_h0.00,0.65,0.65,0.15,0.1,0.6,2,0.0,333,471,432,425,376,367,298,282,0.9171974522292994,0.9023354564755839,0.7983014861995754,0.7791932059447984,0.6326963906581741,0.5987261146496815,282,0.5987261146496815,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":103,""0.15"":99,""0.20"":80}","{""0.10"":0.6242424242424243,""0.15"":0.6346153846153846,""0.20"":0.5333333333333333}",0.5333333333333333,"{""left"":229,""right"":242}","{""left"":130,""right"":152}",304,274,0.9013157894736842,3,236,25,0,0,0,0,0,30,0,125,114,45.0,82.94999999999999,0.0,38.849999999999966,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.65_p0.65_e0.15_n0.10_f0.60_k2_h0.05,0.65,0.65,0.15,0.1,0.6,2,0.05,333,471,432,425,376,367,298,282,0.9171974522292994,0.9023354564755839,0.7983014861995754,0.7791932059447984,0.6326963906581741,0.5987261146496815,282,0.5987261146496815,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":103,""0.15"":99,""0.20"":80}","{""0.10"":0.6242424242424243,""0.15"":0.6346153846153846,""0.20"":0.5333333333333333}",0.5333333333333333,"{""left"":229,""right"":242}","{""left"":130,""right"":152}",304,274,0.9013157894736842,3,236,25,0,0,0,0,0,30,0,125,114,45.0,82.94999999999999,0.0,38.849999999999966,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.65_p0.65_e0.15_n0.10_f0.60_k3_h0.00,0.65,0.65,0.15,0.1,0.6,3,0.0,333,471,432,425,376,367,233,229,0.9171974522292994,0.9023354564755839,0.7983014861995754,0.7791932059447984,0.49469214437367304,0.4861995753715499,229,0.4861995753715499,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":87,""0.15"":75,""0.20"":67}","{""0.10"":0.5272727272727272,""0.15"":0.4807692307692308,""0.20"":0.44666666666666666}",0.44666666666666666,"{""left"":229,""right"":242}","{""left"":106,""right"":123}",248,225,0.907258064516129,0,152,8,0,0,0,0,0,23,0,125,111,37.0,73.0,0.0,94.79999999999998,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
F0_seed_202608241,DIAGNOSTIC_OOF_PARETO,s0.65_p0.65_e0.15_n0.10_f0.60_k3_h0.05,0.65,0.65,0.15,0.1,0.6,3,0.05,333,471,432,425,376,367,233,229,0.9171974522292994,0.9023354564755839,0.7983014861995754,0.7791932059447984,0.49469214437367304,0.4861995753715499,229,0.4861995753715499,"{""0.10"":165,""0.15"":156,""0.20"":150}","{""0.10"":87,""0.15"":75,""0.20"":67}","{""0.10"":0.5272727272727272,""0.15"":0.4807692307692308,""0.20"":0.44666666666666666}",0.44666666666666666,"{""left"":229,""right"":242}","{""left"":106,""right"":123}",248,225,0.907258064516129,0,152,8,0,0,0,0,0,23,0,125,111,37.0,73.0,0.0,94.79999999999998,73782,6973,100,0,False,F0,202608241,True,False,True,0.5626326963906582,0.0,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
