row_type,funnel_stage,count,run_id,fold,source_acquisition,speed_mps,foot,contact_episode_id,onset_phase,severity,contact_duration_ms,physical_active_duration_ms,physical_onset_sample,valid_actionable_sample_count,inter_episode_gap_ms,active_segment_count,short_oracle_deactivation_gap_count,fall_censored,insufficient_200ms_history,no_valid_actionable_samples_after_masks,per_foot_contact_owned,detected_by_R1_seed_202608231,short_gap_diagnostic_only,segmentation_changed
EPISODE,,,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1,1,v5_strong,0.15,right,21,mid_loading_early_stance,native_strong_ice,141,4,1948,98,1202,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1,1,v5_strong,0.15,right,24,mid_loading_early_stance,native_strong_ice,159,21,2539,96,588,2,1,False,False,False,True,False,True,False
EPISODE,,,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,2,v5_strong,0.15,right,1,mid_loading_early_stance,native_strong_ice,246,13,603,100,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,2,v5_strong,0.15,right,3,mid_loading_early_stance,native_strong_ice,151,14,1095,100,480,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,2,v5_strong,0.15,right,7,mid_loading_early_stance,native_strong_ice,146,17,1773,99,665,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,2,v5_strong,0.15,right,17,mid_loading_early_stance,native_strong_ice,194,71,2237,100,448,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,2,v5_strong,0.15,right,22,mid_loading_early_stance,native_strong_ice,186,65,2803,100,496,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_mid_late_stance_native_strong_ice_v1,1,v5_strong,0.15,right,6,mid_late_stance,native_strong_ice,271,11,2074,100,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_mid_late_stance_native_strong_ice_v2,2,v5_strong,0.15,right,1,mid_late_stance,native_strong_ice,289,16,638,100,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_mid_late_stance_native_strong_ice_v2,2,v5_strong,0.15,right,4,mid_late_stance,native_strong_ice,270,11,1214,100,561,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_mid_late_stance_native_strong_ice_v2,2,v5_strong,0.15,right,8,mid_late_stance,native_strong_ice,270,1,2444,100,1220,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_early_loading_native_strong_ice_v0,0,v5_strong,0.2,left,0,early_loading,native_strong_ice,122,24,134,88,,1,0,False,True,False,True,False,False,False
EPISODE,,,positive_0p20_left_early_loading_native_strong_ice_v0,0,v5_strong,0.2,left,5,early_loading,native_strong_ice,38,2,623,25,466,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_early_loading_native_strong_ice_v0,0,v5_strong,0.2,left,17,early_loading,native_strong_ice,127,59,1064,58,440,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_early_loading_native_strong_ice_v0,0,v5_strong,0.2,left,18,early_loading,native_strong_ice,50,22,1152,18,30,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_early_loading_native_strong_ice_v0,0,v5_strong,0.2,left,20,early_loading,native_strong_ice,31,2,1221,17,48,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_early_loading_native_strong_ice_v1,1,v5_strong,0.2,left,1,early_loading,native_strong_ice,63,1,370,50,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_early_loading_native_strong_ice_v1,1,v5_strong,0.2,left,5,early_loading,native_strong_ice,33,1,457,22,87,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_early_loading_native_strong_ice_v1,1,v5_strong,0.2,left,22,early_loading,native_strong_ice,172,97,873,65,416,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_early_loading_native_strong_ice_v1,1,v5_strong,0.2,left,23,early_loading,native_strong_ice,33,4,1000,19,31,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_early_loading_native_strong_ice_v1,1,v5_strong,0.2,left,37,early_loading,native_strong_ice,209,59,1427,100,424,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,0,v5_strong,0.2,left,2,mid_loading_early_stance,native_strong_ice,317,161,699,93,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,0,v5_strong,0.2,left,3,mid_loading_early_stance,native_strong_ice,179,39,1247,100,388,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,0,v5_strong,0.2,left,5,mid_loading_early_stance,native_strong_ice,270,136,1826,100,541,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,0,v5_strong,0.2,left,7,mid_loading_early_stance,native_strong_ice,239,104,2438,100,477,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,1,v5_strong,0.2,left,4,mid_loading_early_stance,native_strong_ice,269,133,1037,100,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,1,v5_strong,0.2,left,9,mid_loading_early_stance,native_strong_ice,330,184,2256,100,1087,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,1,v5_strong,0.2,left,10,mid_loading_early_stance,native_strong_ice,253,110,2858,100,419,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,2,v5_strong,0.2,left,3,mid_loading_early_stance,native_strong_ice,233,8,923,99,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,2,v5_strong,0.2,left,5,mid_loading_early_stance,native_strong_ice,177,36,1392,100,462,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,2,v5_strong,0.2,left,9,mid_loading_early_stance,native_strong_ice,241,100,2088,100,661,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,2,v5_strong,0.2,left,10,mid_loading_early_stance,native_strong_ice,154,12,2600,100,413,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_late_stance_native_strong_ice_v0,0,v5_strong,0.2,left,1,mid_late_stance,native_strong_ice,303,9,856,100,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_late_stance_native_strong_ice_v0,0,v5_strong,0.2,left,2,mid_late_stance,native_strong_ice,286,3,1429,100,565,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_late_stance_native_strong_ice_v0,0,v5_strong,0.2,left,8,mid_late_stance,native_strong_ice,280,14,1987,100,556,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_late_stance_native_strong_ice_v0,0,v5_strong,0.2,left,16,mid_late_stance,native_strong_ice,277,14,2574,100,574,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_late_stance_native_strong_ice_v1,1,v5_strong,0.2,left,4,mid_late_stance,native_strong_ice,289,11,1817,100,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_right_early_loading_native_strong_ice_v0,0,v5_strong,0.2,right,1,early_loading,native_strong_ice,136,60,281,66,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_right_early_loading_native_strong_ice_v0,0,v5_strong,0.2,right,2,early_loading,native_strong_ice,40,9,373,21,33,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_right_early_loading_native_strong_ice_v0,0,v5_strong,0.2,right,7,early_loading,native_strong_ice,111,17,779,78,398,3,2,False,False,False,True,False,True,False
EPISODE,,,positive_0p20_right_early_loading_native_strong_ice_v0,0,v5_strong,0.2,right,8,early_loading,native_strong_ice,30,1,832,17,31,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_right_early_loading_native_strong_ice_v1,1,v5_strong,0.2,right,0,early_loading,native_strong_ice,131,21,144,97,,2,1,False,True,False,True,False,True,False
EPISODE,,,positive_0p20_right_early_loading_native_strong_ice_v1,1,v5_strong,0.2,right,7,early_loading,native_strong_ice,84,25,646,43,479,2,1,False,False,False,True,False,True,False
EPISODE,,,positive_0p20_right_early_loading_native_strong_ice_v1,1,v5_strong,0.2,right,16,early_loading,native_strong_ice,56,14,799,32,126,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_right_early_loading_native_strong_ice_v2,2,v5_strong,0.2,right,4,early_loading,native_strong_ice,130,56,444,64,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_right_early_loading_native_strong_ice_v2,2,v5_strong,0.2,right,13,early_loading,native_strong_ice,116,37,911,66,412,2,1,False,False,False,True,False,True,False
EPISODE,,,positive_0p20_right_early_loading_native_strong_ice_v2,2,v5_strong,0.2,right,15,early_loading,native_strong_ice,43,13,987,20,37,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0,v5_strong,0.2,right,1,mid_loading_early_stance,native_strong_ice,316,144,365,99,,2,1,False,False,False,True,False,True,False
EPISODE,,,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0,v5_strong,0.2,right,7,mid_loading_early_stance,native_strong_ice,169,30,1551,95,1040,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0,v5_strong,0.2,right,13,mid_loading_early_stance,native_strong_ice,217,68,2760,100,1180,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,1,v5_strong,0.2,right,0,mid_loading_early_stance,native_strong_ice,157,3,188,100,,2,1,False,True,False,True,False,True,False
EPISODE,,,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,1,v5_strong,0.2,right,9,mid_loading_early_stance,native_strong_ice,150,13,1346,98,1153,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,1,v5_strong,0.2,right,19,mid_loading_early_stance,native_strong_ice,148,16,2529,100,1171,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,v5_strong,0.2,right,4,mid_loading_early_stance,native_strong_ice,183,28,522,100,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,v5_strong,0.2,right,11,mid_loading_early_stance,native_strong_ice,221,90,1066,100,517,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,v5_strong,0.2,right,13,mid_loading_early_stance,native_strong_ice,166,26,1701,98,546,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,v5_strong,0.2,right,23,mid_loading_early_stance,native_strong_ice,162,25,2894,97,1168,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,v5_strong,0.2,right,1,mid_late_stance,native_strong_ice,293,10,476,100,,2,1,False,False,False,True,False,True,False
EPISODE,,,positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,v5_strong,0.2,right,6,mid_late_stance,native_strong_ice,272,15,1067,100,579,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,v5_strong,0.2,right,13,mid_late_stance,native_strong_ice,270,12,1660,100,579,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,v5_strong,0.2,right,21,mid_late_stance,native_strong_ice,354,33,2266,100,595,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,v5_strong,0.2,right,22,mid_late_stance,native_strong_ice,262,4,2871,100,573,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_right_mid_late_stance_native_strong_ice_v1,1,v5_strong,0.2,right,3,mid_late_stance,native_strong_ice,290,6,1524,100,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_right_mid_late_stance_native_strong_ice_v1,1,v5_strong,0.2,right,6,mid_late_stance,native_strong_ice,275,11,2075,100,546,2,1,False,False,False,True,False,True,False
EPISODE,,,positive_0p20_right_mid_late_stance_native_strong_ice_v1,1,v5_strong,0.2,right,20,mid_late_stance,native_strong_ice,262,4,2652,100,564,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_right_mid_late_stance_native_strong_ice_v2,2,v5_strong,0.2,right,8,mid_late_stance,native_strong_ice,266,5,2422,100,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p10_left_early_loading_v0_M1,0,v7_moderate_v2,0.1,left,4,early_loading,moderate_v2,100,9,627,75,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p10_left_early_loading_v0_M1,0,v7_moderate_v2,0.1,left,20,early_loading,moderate_v2,75,6,1096,59,461,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p10_left_early_loading_v1_M1,1,v7_moderate_v2,0.1,left,1,early_loading,moderate_v2,88,13,382,62,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p10_left_early_loading_v1_M1,1,v7_moderate_v2,0.1,left,18,early_loading,moderate_v2,54,19,932,25,538,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p10_left_early_loading_v1_M1,1,v7_moderate_v2,0.1,left,42,early_loading,moderate_v2,327,50,1528,97,578,2,1,False,False,False,True,False,True,False
EPISODE,,,positive_0p10_left_mid_loading_early_stance_v0_M1,0,v7_moderate_v2,0.1,left,1,mid_loading_early_stance,moderate_v2,306,119,738,93,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p10_left_mid_loading_early_stance_v0_M1,0,v7_moderate_v2,0.1,left,3,mid_loading_early_stance,moderate_v2,166,9,1264,100,408,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p10_left_mid_loading_early_stance_v0_M1,0,v7_moderate_v2,0.1,left,6,mid_loading_early_stance,moderate_v2,190,31,1876,100,604,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p10_left_mid_loading_early_stance_v0_M1,0,v7_moderate_v2,0.1,left,8,mid_loading_early_stance,moderate_v2,183,26,2460,100,554,2,1,False,False,False,True,False,True,False
EPISODE,,,positive_0p10_left_mid_loading_early_stance_v1_M1,1,v7_moderate_v2,0.1,left,1,mid_loading_early_stance,moderate_v2,341,91,546,100,,3,2,False,False,False,True,False,True,False
EPISODE,,,positive_0p10_left_mid_loading_early_stance_v1_M1,1,v7_moderate_v2,0.1,left,2,mid_loading_early_stance,moderate_v2,184,25,1065,100,423,2,1,False,False,False,True,False,True,False
EPISODE,,,positive_0p10_left_mid_loading_early_stance_v1_M1,1,v7_moderate_v2,0.1,left,5,mid_loading_early_stance,moderate_v2,165,12,1657,100,565,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p10_left_mid_loading_early_stance_v2_M1,2,v7_moderate_v2,0.1,left,0,mid_loading_early_stance,moderate_v2,300,89,255,98,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p10_left_mid_loading_early_stance_v2_M1,2,v7_moderate_v2,0.1,left,2,mid_loading_early_stance,moderate_v2,303,133,859,96,516,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p10_left_mid_loading_early_stance_v2_M1,2,v7_moderate_v2,0.1,left,4,mid_loading_early_stance,moderate_v2,316,158,1409,100,418,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p10_left_mid_late_stance_v1_M1,1,v7_moderate_v2,0.1,left,1,mid_late_stance,moderate_v2,286,3,587,93,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p10_right_early_loading_v0_M1,0,v7_moderate_v2,0.1,right,1,early_loading,moderate_v2,101,1,307,90,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p10_right_early_loading_v0_M1,0,v7_moderate_v2,0.1,right,10,early_loading,moderate_v2,117,35,791,63,484,4,3,False,False,False,True,False,True,False
EPISODE,,,positive_0p10_right_early_loading_v0_M1,0,v7_moderate_v2,0.1,right,24,early_loading,moderate_v2,36,1,946,25,112,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p10_right_early_loading_v0_M1,0,v7_moderate_v2,0.1,right,76,early_loading,moderate_v2,46,26,1569,10,623,1,0,False,False,False,True,True,False,False
EPISODE,,,positive_0p10_right_early_loading_v1_M1,1,v7_moderate_v2,0.1,right,13,early_loading,moderate_v2,112,27,660,57,,5,4,False,False,False,True,False,True,False
EPISODE,,,positive_0p10_right_early_loading_v2_M1,2,v7_moderate_v2,0.1,right,6,early_loading,moderate_v2,102,27,925,62,,2,1,False,False,False,True,False,True,False
EPISODE,,,positive_0p10_right_early_loading_v2_M1,2,v7_moderate_v2,0.1,right,78,early_loading,moderate_v2,47,27,1705,9,751,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p10_right_mid_loading_early_stance_v0_M1,0,v7_moderate_v2,0.1,right,1,mid_loading_early_stance,moderate_v2,233,30,402,100,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p10_right_mid_loading_early_stance_v0_M1,0,v7_moderate_v2,0.1,right,4,mid_loading_early_stance,moderate_v2,343,109,1028,100,597,2,1,False,False,False,True,False,True,False
EPISODE,,,positive_0p10_right_mid_loading_early_stance_v0_M1,0,v7_moderate_v2,0.1,right,15,mid_loading_early_stance,moderate_v2,238,93,2750,95,1611,2,1,False,False,False,True,False,True,False
EPISODE,,,positive_0p10_right_mid_loading_early_stance_v1_M1,1,v7_moderate_v2,0.1,right,5,mid_loading_early_stance,moderate_v2,275,111,793,97,,2,1,False,False,False,True,False,True,False
EPISODE,,,positive_0p10_right_mid_loading_early_stance_v1_M1,1,v7_moderate_v2,0.1,right,12,mid_loading_early_stance,moderate_v2,261,111,1962,99,1056,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p10_right_mid_loading_early_stance_v2_M1,2,v7_moderate_v2,0.1,right,2,mid_loading_early_stance,moderate_v2,280,107,1147,100,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p10_right_mid_loading_early_stance_v2_M1,2,v7_moderate_v2,0.1,right,6,mid_loading_early_stance,moderate_v2,183,23,2330,100,1077,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p10_right_mid_late_stance_v0_M1,0,v7_moderate_v2,0.1,right,1,mid_late_stance,moderate_v2,318,10,507,100,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p10_right_mid_late_stance_v2_M1,2,v7_moderate_v2,0.1,right,7,mid_late_stance,moderate_v2,309,22,2464,100,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_left_early_loading_v0_M1,0,v7_moderate_v2,0.15,left,7,early_loading,moderate_v2,71,19,648,41,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_left_early_loading_v0_M1,0,v7_moderate_v2,0.15,left,30,early_loading,moderate_v2,45,12,1121,23,455,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_left_early_loading_v1_M1,1,v7_moderate_v2,0.15,left,1,early_loading,moderate_v2,76,3,379,59,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_left_early_loading_v1_M1,1,v7_moderate_v2,0.15,left,17,early_loading,moderate_v2,123,39,891,74,510,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_left_early_loading_v1_M1,1,v7_moderate_v2,0.15,left,50,early_loading,moderate_v2,222,67,1459,100,530,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_left_early_loading_v1_M1,1,v7_moderate_v2,0.15,left,80,early_loading,moderate_v2,32,11,1986,11,461,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_left_early_loading_v2_M1,2,v7_moderate_v2,0.15,left,21,early_loading,moderate_v2,167,67,1219,87,,2,1,False,False,False,True,False,True,False
EPISODE,,,positive_0p15_left_early_loading_v2_M1,2,v7_moderate_v2,0.15,left,29,early_loading,moderate_v2,45,6,1444,29,156,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_left_mid_loading_early_stance_v1_M1,1,v7_moderate_v2,0.15,left,12,mid_loading_early_stance,moderate_v2,263,100,2880,100,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_left_mid_loading_early_stance_v2_M1,2,v7_moderate_v2,0.15,left,6,mid_loading_early_stance,moderate_v2,263,16,2107,100,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_early_loading_v0_M1,0,v7_moderate_v2,0.15,right,1,early_loading,moderate_v2,142,41,306,91,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_early_loading_v0_M1,0,v7_moderate_v2,0.15,right,12,early_loading,moderate_v2,83,12,794,61,448,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_early_loading_v0_M1,0,v7_moderate_v2,0.15,right,81,early_loading,moderate_v2,56,3,1325,42,520,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_early_loading_v0_M1,0,v7_moderate_v2,0.15,right,85,early_loading,moderate_v2,45,20,1580,15,253,1,0,False,False,False,True,True,False,False
EPISODE,,,positive_0p15_right_early_loading_v2_M1,2,v7_moderate_v2,0.15,right,3,early_loading,moderate_v2,94,4,460,80,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_early_loading_v2_M1,2,v7_moderate_v2,0.15,right,4,early_loading,moderate_v2,62,11,516,41,53,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_early_loading_v2_M1,2,v7_moderate_v2,0.15,right,9,early_loading,moderate_v2,96,27,929,56,403,2,1,False,False,False,True,False,True,False
EPISODE,,,positive_0p15_right_early_loading_v2_M1,2,v7_moderate_v2,0.15,right,81,early_loading,moderate_v2,47,24,1712,13,754,1,0,False,False,False,True,True,False,False
EPISODE,,,positive_0p15_right_mid_loading_early_stance_v0_M1,0,v7_moderate_v2,0.15,right,1,mid_loading_early_stance,moderate_v2,221,14,404,100,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_mid_loading_early_stance_v0_M1,0,v7_moderate_v2,0.15,right,11,mid_loading_early_stance,moderate_v2,164,4,2188,100,1771,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_mid_loading_early_stance_v1_M1,1,v7_moderate_v2,0.15,right,1,mid_loading_early_stance,moderate_v2,298,48,878,99,,2,1,False,False,False,True,False,True,False
EPISODE,,,positive_0p15_right_mid_loading_early_stance_v1_M1,1,v7_moderate_v2,0.15,right,6,mid_loading_early_stance,moderate_v2,303,136,1983,100,1055,3,2,False,False,False,True,False,True,False
EPISODE,,,positive_0p15_right_mid_loading_early_stance_v1_M1,1,v7_moderate_v2,0.15,right,8,mid_loading_early_stance,moderate_v2,255,28,2629,100,505,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_mid_loading_early_stance_v2_M1,2,v7_moderate_v2,0.15,right,1,mid_loading_early_stance,moderate_v2,215,39,546,100,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_mid_loading_early_stance_v2_M1,2,v7_moderate_v2,0.15,right,9,mid_loading_early_stance,moderate_v2,265,34,1784,100,1200,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_mid_loading_early_stance_v2_M1,2,v7_moderate_v2,0.15,right,13,mid_loading_early_stance,moderate_v2,144,2,2271,95,454,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_mid_late_stance_v0_M1,0,v7_moderate_v2,0.15,right,1,mid_late_stance,moderate_v2,345,33,509,100,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_mid_late_stance_v0_M1,0,v7_moderate_v2,0.15,right,4,mid_late_stance,moderate_v2,283,5,1097,100,556,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_mid_late_stance_v1_M1,1,v7_moderate_v2,0.15,right,2,mid_late_stance,moderate_v2,314,5,944,94,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p15_right_mid_late_stance_v1_M1,1,v7_moderate_v2,0.15,right,5,mid_late_stance,moderate_v2,299,10,1511,100,563,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_early_loading_v1_M1,1,v7_moderate_v2,0.2,left,1,early_loading,moderate_v2,93,19,380,57,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_early_loading_v1_M1,1,v7_moderate_v2,0.2,left,18,early_loading,moderate_v2,100,16,887,74,489,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_early_loading_v1_M1,1,v7_moderate_v2,0.2,left,19,early_loading,moderate_v2,47,7,944,29,42,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_early_loading_v1_M1,1,v7_moderate_v2,0.2,left,58,early_loading,moderate_v2,249,75,1453,100,503,2,1,False,False,False,True,False,True,False
EPISODE,,,positive_0p20_left_early_loading_v1_M1,1,v7_moderate_v2,0.2,left,78,early_loading,moderate_v2,35,4,1978,11,448,1,0,True,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_early_loading_v2_M1,2,v7_moderate_v2,0.2,left,1,early_loading,moderate_v2,168,69,243,86,,2,1,False,False,False,True,False,True,False
EPISODE,,,positive_0p20_left_early_loading_v2_M1,2,v7_moderate_v2,0.2,left,28,early_loading,moderate_v2,127,35,1218,82,904,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_loading_early_stance_v0_M1,0,v7_moderate_v2,0.2,left,8,mid_loading_early_stance,moderate_v2,181,20,1276,100,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_loading_early_stance_v0_M1,0,v7_moderate_v2,0.2,left,11,mid_loading_early_stance,moderate_v2,160,7,1859,100,564,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_loading_early_stance_v0_M1,0,v7_moderate_v2,0.2,left,14,mid_loading_early_stance,moderate_v2,338,87,2559,100,694,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_loading_early_stance_v1_M1,1,v7_moderate_v2,0.2,left,1,mid_loading_early_stance,moderate_v2,250,7,547,100,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_loading_early_stance_v1_M1,1,v7_moderate_v2,0.2,left,11,mid_loading_early_stance,moderate_v2,178,16,2879,100,2326,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_loading_early_stance_v2_M1,2,v7_moderate_v2,0.2,left,0,mid_loading_early_stance,moderate_v2,305,99,250,99,,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_loading_early_stance_v2_M1,2,v7_moderate_v2,0.2,left,3,mid_loading_early_stance,moderate_v2,184,7,864,95,516,2,1,False,False,False,True,False,True,False
EPISODE,,,positive_0p20_left_mid_loading_early_stance_v2_M1,2,v7_moderate_v2,0.2,left,5,mid_loading_early_stance,moderate_v2,157,5,1395,100,522,1,0,False,False,False,True,False,False,False
EPISODE,,,positive_0p20_left_mid_loading_early_stance_v2_M1,2,v7_moderate_v2,0.2,left,8,mid_loading_early_stance,moderate_v2,266,113,2008,100,609,1,0,False,False,False,True,False,False,False
