outer_fold,inner_fold,fit_fold,mining_fold,reason,identity,run_id,outer_validation_member,actionable_score,foot_score
1,1,0,2,high_normal,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2:2499:0,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,False,0.9999975740581512,0.14766458009207614
1,1,0,2,high_normal,positive_0p20_left_mid_loading_early_stance_v2_M1:2169:1,positive_0p20_left_mid_loading_early_stance_v2_M1,False,0.9999976144796593,0.8177942559182557
1,1,0,2,high_normal,positive_0p15_left_mid_late_stance_native_strong_ice_v2:1719:1,positive_0p15_left_mid_late_stance_native_strong_ice_v2,False,0.9999976831489356,0.00026536411598027213
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:1659:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999979085641436,0.005583488309162928
1,1,0,2,high_normal,positive_0p10_left_early_loading_native_strong_ice_v2:809:1,positive_0p10_left_early_loading_native_strong_ice_v2,False,0.9999979274139823,0.004761318632997275
1,1,0,2,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:1029:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999979631489996,1.876435653707002e-05
1,1,0,2,high_normal,positive_0p15_left_mid_late_stance_native_strong_ice_v2:1659:1,positive_0p15_left_mid_late_stance_native_strong_ice_v2,False,0.9999980224579357,0.0024794909634060997
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:1579:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999981090937244,0.15728091541881922
1,1,0,2,high_normal,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2:2519:0,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,False,0.9999981288700063,0.15483612905844404
1,1,0,2,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v2:1299:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v2,False,0.9999981807879916,0.2612036535437902
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:1049:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.999998183916364,0.00018738628020105178
1,1,0,2,high_normal,positive_0p10_left_mid_loading_early_stance_v2_M1:1639:1,positive_0p10_left_mid_loading_early_stance_v2_M1,False,0.9999982054546385,0.00015427688905588218
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:1079:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999982266696023,0.00010670704021738858
1,1,0,2,high_normal,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2:2289:1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999982506046621,0.0010018116161143115
1,1,0,2,high_normal,positive_0p15_right_mid_loading_early_stance_v2_M1:1119:1,positive_0p15_right_mid_loading_early_stance_v2_M1,False,0.9999982674141326,0.9457437700476224
1,1,0,2,high_normal,positive_0p10_right_mid_loading_early_stance_v2_M1:1629:1,positive_0p10_right_mid_loading_early_stance_v2_M1,False,0.9999982718923636,0.9217977509731016
1,1,0,2,high_normal,positive_0p20_right_mid_late_stance_native_strong_ice_v2:1769:1,positive_0p20_right_mid_late_stance_native_strong_ice_v2,False,0.9999982901138975,0.9594688194247729
1,1,0,2,high_normal,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2:2829:1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999983047624114,0.07225705732901191
1,1,0,2,high_normal,supplemental_positive_v8_l02:629:0,supplemental_positive_v8_l02,False,0.9999983802120382,0.6782044239420616
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:1059:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999984177539658,0.00012034719946521533
1,1,0,2,high_normal,positive_0p20_left_early_loading_v2_M1:879:1,positive_0p20_left_early_loading_v2_M1,False,0.9999984360847247,1.6437307158602303e-06
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:1069:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999984537004128,0.00012714256505393594
1,1,0,2,high_normal,positive_0p10_left_early_loading_native_strong_ice_v2:1149:1,positive_0p10_left_early_loading_native_strong_ice_v2,False,0.9999984725431316,0.0040003174823772395
1,1,0,2,high_normal,positive_0p10_right_mid_loading_early_stance_v2_M1:589:1,positive_0p10_right_mid_loading_early_stance_v2_M1,False,0.9999985079342046,0.8336145223714241
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:2199:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999985410573657,0.0854228347321216
1,1,0,2,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:1039:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999986177598813,3.214230498012055e-06
1,1,0,2,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v2:709:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v2,False,0.999998619584022,0.0016491252793145665
1,1,0,2,high_normal,positive_0p20_right_mid_late_stance_v2_M1:599:1,positive_0p20_right_mid_late_stance_v2_M1,False,0.9999986530391318,0.9440212785330978
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:2229:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999986900242709,0.0968553546411508
1,1,0,2,high_normal,positive_0p20_right_mid_late_stance_native_strong_ice_v2:2959:1,positive_0p20_right_mid_late_stance_native_strong_ice_v2,False,0.9999987321995966,0.9973920445713712
1,1,0,2,high_normal,positive_0p10_right_mid_loading_early_stance_v2_M1:579:1,positive_0p10_right_mid_loading_early_stance_v2_M1,False,0.9999987342600685,0.9179034269769828
1,1,0,2,high_normal,positive_0p15_right_mid_loading_early_stance_v2_M1:2529:0,positive_0p15_right_mid_loading_early_stance_v2_M1,False,0.9999987361780142,0.054116867026735585
1,1,0,2,high_normal,positive_0p15_left_mid_late_stance_native_strong_ice_v2:2069:0,positive_0p15_left_mid_late_stance_native_strong_ice_v2,False,0.999998749418123,0.9582390240585917
1,1,0,2,high_normal,positive_0p20_right_mid_loading_early_stance_v2_M1:2519:0,positive_0p20_right_mid_loading_early_stance_v2_M1,False,0.9999987777656975,0.16126494287802617
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_v2_M1:1619:1,positive_0p15_left_mid_loading_early_stance_v2_M1,False,0.9999987790573214,0.01872630029391076
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:2189:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.999998812047633,0.03173210616923654
1,1,0,2,high_normal,positive_0p15_right_early_loading_native_strong_ice_v2:569:0,positive_0p15_right_early_loading_native_strong_ice_v2,False,0.9999988189726957,0.02519313567814183
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:969:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999988332930624,0.027371034823973364
1,1,0,2,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:1689:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999988956100214,0.03688429563215689
1,1,0,2,high_normal,positive_0p20_right_mid_late_stance_native_strong_ice_v2:2989:1,positive_0p20_right_mid_late_stance_native_strong_ice_v2,False,0.9999988980865394,0.9839066680989699
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:469:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999989181262228,0.016101979850046626
1,1,0,2,high_normal,positive_0p10_right_early_loading_v2_M1:1599:0,positive_0p10_right_early_loading_v2_M1,False,0.9999989346056628,3.0433470714630876e-05
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:1039:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.999999023401218,0.00018376558147728035
1,1,0,2,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:1649:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999990313456554,0.09521911951812667
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:1609:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999990777090477,0.00789425857743289
1,1,0,2,high_normal,positive_0p20_right_mid_late_stance_native_strong_ice_v2:589:1,positive_0p20_right_mid_late_stance_native_strong_ice_v2,False,0.9999991153141514,0.9760804874133668
1,1,0,2,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:2209:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999991225662491,0.15452026595168086
1,1,0,2,high_normal,positive_0p15_right_mid_loading_early_stance_v2_M1:2919:1,positive_0p15_right_mid_loading_early_stance_v2_M1,False,0.9999991231179495,0.8839241026826801
1,1,0,2,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v2:2489:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v2,False,0.999999145040114,0.09312292199702656
1,1,0,2,high_normal,positive_0p15_left_mid_late_stance_native_strong_ice_v2:1649:1,positive_0p15_left_mid_late_stance_native_strong_ice_v2,False,0.9999991564204775,0.00031514754001856914
1,1,0,2,high_normal,positive_0p15_left_early_loading_v2_M1:1979:0,positive_0p15_left_early_loading_v2_M1,False,0.9999991762398119,0.7307336606414172
1,1,0,2,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v2:719:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v2,False,0.99999921636565,0.02077228168188327
1,1,0,2,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:2249:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999992178336665,0.02501713452455303
1,1,0,2,high_normal,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2:1249:0,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,False,0.9999992229306908,6.764035758865625e-05
1,1,0,2,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:1019:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999992250473145,4.9245752628700716e-05
1,1,0,2,high_normal,ice_native_0p20_v02:2129:1,ice_native_0p20_v02,False,0.9999992436472332,0.9260547466754555
1,1,0,2,high_normal,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2:1309:0,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,False,0.9999992602179094,0.1483186902546743
1,1,0,2,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:1609:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999992607693358,0.003332267747030728
1,1,0,2,high_normal,positive_0p10_left_early_loading_native_strong_ice_v2:1139:1,positive_0p10_left_early_loading_native_strong_ice_v2,False,0.9999992783934213,0.00016714482521801175
1,1,0,2,high_normal,positive_0p20_left_early_loading_v2_M1:909:1,positive_0p20_left_early_loading_v2_M1,False,0.9999992944963138,1.1470267851556029e-07
1,1,0,2,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v2:2469:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v2,False,0.9999993019153345,0.15113310900525267
1,1,0,2,high_normal,ice_native_0p20_v02:2819:0,ice_native_0p20_v02,False,0.999999329162052,0.00022522575586758777
1,1,0,2,high_normal,positive_0p10_right_early_loading_native_strong_ice_v2:589:0,positive_0p10_right_early_loading_native_strong_ice_v2,False,0.9999993422133991,0.044042558654212347
1,1,0,2,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:1629:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999993479670123,0.011646431934880411
1,1,0,2,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v2:2919:1,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v2,False,0.9999993503025217,0.9663410960183152
1,1,0,2,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:2829:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999993647562694,5.242413410912327e-05
1,1,0,2,high_normal,positive_0p20_right_early_loading_v2_M1:1609:0,positive_0p20_right_early_loading_v2_M1,False,0.9999993896169814,0.912719754124493
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:1019:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999993957071692,0.00025276320169234813
1,1,0,2,high_normal,sand_solref_interpolation_5of6_stronger_v2_0p20_v02:1289:1,sand_solref_interpolation_5of6_stronger_v2_0p20_v02,False,0.9999994130822981,0.8785863567112864
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:1619:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999994199592412,0.008314594419379887
1,1,0,2,high_normal,ice_native_0p20_v02:2119:1,ice_native_0p20_v02,False,0.999999435832153,0.6629285967999715
1,1,0,2,high_normal,positive_0p15_right_early_loading_v2_M1:1599:0,positive_0p15_right_early_loading_v2_M1,False,0.9999994371843278,8.015509140335871e-05
1,1,0,2,high_normal,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2:1289:0,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,False,0.9999994372874939,0.5851228088250817
1,1,0,2,high_normal,positive_0p15_left_early_loading_v2_M1:529:1,positive_0p15_left_early_loading_v2_M1,False,0.9999994543378512,0.3967866358727971
1,1,0,2,high_normal,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2:2129:0,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,False,0.9999994656039555,0.00020594080870473016
1,1,0,2,high_normal,supplemental_positive_v8_l02:1829:0,supplemental_positive_v8_l02,False,0.9999994834553082,0.998506159415816
1,1,0,2,high_normal,positive_0p15_left_mid_late_stance_native_strong_ice_v2:1629:1,positive_0p15_left_mid_late_stance_native_strong_ice_v2,False,0.9999994911078028,4.80113198411879e-05
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:1029:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999995013358713,8.699156109096138e-05
1,1,0,2,high_normal,positive_0p15_right_early_loading_v2_M1:899:0,positive_0p15_right_early_loading_v2_M1,False,0.9999995216107501,0.0014635373570882878
1,1,0,2,high_normal,positive_0p10_left_early_loading_native_strong_ice_v2:859:1,positive_0p10_left_early_loading_native_strong_ice_v2,False,0.9999995433212937,7.443472208423233e-06
1,1,0,2,high_normal,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2:2509:0,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,False,0.9999995734140302,0.00018722389786114183
1,1,0,2,high_normal,positive_0p20_right_mid_loading_early_stance_v2_M1:2499:0,positive_0p20_right_mid_loading_early_stance_v2_M1,False,0.9999995739507163,0.41177928487121873
1,1,0,2,high_normal,ice_native_0p15_v02:1959:1,ice_native_0p15_v02,False,0.9999995996262594,0.984493764317703
1,1,0,2,high_normal,positive_0p10_right_early_loading_v2_M1:589:0,positive_0p10_right_early_loading_v2_M1,False,0.9999996035122161,0.32445483648878853
1,1,0,2,high_normal,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2:1299:0,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,False,0.9999996301446021,0.40256858647424354
1,1,0,2,high_normal,positive_0p20_left_early_loading_v2_M1:2199:1,positive_0p20_left_early_loading_v2_M1,False,0.9999996343057179,0.8212354827975565
1,1,0,2,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v2:2509:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v2,False,0.9999996451972388,0.07519514294322867
1,1,0,2,high_normal,positive_0p10_right_mid_late_stance_v2_M1:1769:1,positive_0p10_right_mid_late_stance_v2_M1,False,0.9999996491547235,0.9232077435761137
1,1,0,2,high_normal,positive_0p15_left_early_loading_v2_M1:869:1,positive_0p15_left_early_loading_v2_M1,False,0.9999996554732559,1.6638528479387858e-05
1,1,0,2,high_normal,positive_0p20_right_mid_late_stance_native_strong_ice_v2:2939:1,positive_0p20_right_mid_late_stance_native_strong_ice_v2,False,0.9999996774239722,0.9889270701247098
1,1,0,2,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:2239:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999997045782907,0.021514070659139465
1,1,0,2,high_normal,positive_0p15_left_mid_late_stance_native_strong_ice_v2:1639:1,positive_0p15_left_mid_late_stance_native_strong_ice_v2,False,0.999999707801876,0.00036131689683994707
1,1,0,2,high_normal,positive_0p15_right_mid_late_stance_native_strong_ice_v2:2969:1,positive_0p15_right_mid_late_stance_native_strong_ice_v2,False,0.9999997543390979,0.9962454054658539
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:1639:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999997623102393,0.014735098413637621
1,1,0,2,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:1669:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999997741970029,0.006518204032931744
1,1,0,2,high_normal,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2:2139:0,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,False,0.999999780322547,0.0008618309995653054
1,1,0,2,high_normal,positive_0p20_right_mid_late_stance_native_strong_ice_v2:2949:1,positive_0p20_right_mid_late_stance_native_strong_ice_v2,False,0.9999997951464425,0.9683985807388428
1,1,0,2,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:1049:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999998016841654,2.2147260083224878e-05
1,1,0,2,high_normal,positive_0p20_right_mid_late_stance_v2_M1:2969:1,positive_0p20_right_mid_late_stance_v2_M1,False,0.9999998066117951,0.9712949554782051
1,1,0,2,high_normal,positive_0p15_left_early_loading_v2_M1:1869:1,positive_0p15_left_early_loading_v2_M1,False,0.9999998179092727,0.890181083392061
1,1,0,2,high_normal,ice_native_0p20_v02:2109:1,ice_native_0p20_v02,False,0.9999998196697014,0.6462612806197119
1,1,0,2,high_normal,positive_0p20_left_early_loading_v2_M1:529:1,positive_0p20_left_early_loading_v2_M1,False,0.999999820187696,0.36765438036055975
1,1,0,2,high_normal,positive_0p10_right_mid_late_stance_v2_M1:589:1,positive_0p10_right_mid_late_stance_v2_M1,False,0.9999998217183885,0.7601156163280507
1,1,0,2,high_normal,positive_0p20_right_mid_late_stance_native_strong_ice_v2:2979:1,positive_0p20_right_mid_late_stance_native_strong_ice_v2,False,0.9999998229525511,0.9830191421541824
1,1,0,2,high_normal,positive_0p15_left_mid_late_stance_native_strong_ice_v2:2059:0,positive_0p15_left_mid_late_stance_native_strong_ice_v2,False,0.999999840515127,0.9866314945979937
1,1,0,2,high_normal,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2:1629:1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999998494104123,0.00021971161086290714
1,1,0,2,high_normal,ice_native_0p10_v02:2159:1,ice_native_0p10_v02,False,0.9999998508706538,0.298030774245865
1,1,0,2,high_normal,ice_native_0p15_v02:2229:0,ice_native_0p15_v02,False,0.9999998509586492,0.00032508302362287014
1,1,0,2,high_normal,positive_0p10_right_early_loading_v2_M1:1579:0,positive_0p10_right_early_loading_v2_M1,False,0.9999998576404264,3.0616408598756875e-08
1,1,0,2,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:1679:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.999999857796664,0.0034320008629631043
1,1,0,2,high_normal,positive_0p15_right_mid_loading_early_stance_v2_M1:2479:0,positive_0p15_right_mid_loading_early_stance_v2_M1,False,0.9999998583360469,0.2366674933982647
1,1,0,2,high_normal,positive_0p15_right_mid_late_stance_native_strong_ice_v2:1749:1,positive_0p15_right_mid_late_stance_native_strong_ice_v2,False,0.9999998597500624,0.9893761415699427
1,1,0,2,high_normal,positive_0p15_right_mid_loading_early_stance_v2_M1:2469:0,positive_0p15_right_mid_loading_early_stance_v2_M1,False,0.9999998660929204,0.3411421552405326
1,1,0,2,high_normal,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2:2429:0,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,False,0.9999998701431829,0.071112618462113
1,1,0,2,high_normal,positive_0p10_left_early_loading_native_strong_ice_v2:839:1,positive_0p10_left_early_loading_native_strong_ice_v2,False,0.9999998726995813,0.0017022410183467709
1,1,0,2,high_normal,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2:2819:1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999998894921545,0.5803150153985721
1,1,0,2,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:2229:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999998933792418,0.02450014499477088
1,1,0,2,high_normal,positive_0p15_right_mid_late_stance_native_strong_ice_v2:1739:1,positive_0p15_right_mid_late_stance_native_strong_ice_v2,False,0.999999900947131,0.9739970237925505
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:1629:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999999089604527,0.007803834607580269
1,1,0,2,high_normal,positive_0p15_right_mid_loading_early_stance_v2_M1:2519:0,positive_0p15_right_mid_loading_early_stance_v2_M1,False,0.9999999108720907,0.14026202166895332
1,1,0,2,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:1639:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999999114209918,0.03243380745288985
1,1,0,2,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:2219:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999999189865957,0.036247277019895205
1,1,0,2,high_normal,positive_0p10_right_early_loading_v2_M1:1409:1,positive_0p10_right_early_loading_v2_M1,False,0.9999999228896996,0.022523136700199245
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:1589:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999999253861485,0.11100301912703683
1,1,0,2,high_normal,positive_0p10_left_early_loading_native_strong_ice_v2:849:1,positive_0p10_left_early_loading_native_strong_ice_v2,False,0.999999926585902,1.9400317694638423e-05
1,1,0,2,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:1659:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999999311103135,0.026290312192467764
1,1,0,2,high_normal,positive_0p15_right_mid_loading_early_stance_v2_M1:2489:0,positive_0p15_right_mid_loading_early_stance_v2_M1,False,0.9999999330870784,0.7178390841058165
1,1,0,2,high_normal,positive_0p20_right_mid_late_stance_native_strong_ice_v2:579:1,positive_0p20_right_mid_late_stance_native_strong_ice_v2,False,0.9999999411134798,0.97933942100757
1,1,0,2,high_normal,ice_native_0p20_v02:2709:0,ice_native_0p20_v02,False,0.9999999454253182,0.4201895629673161
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:2219:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999999489791193,0.4434379613468582
1,1,0,2,high_normal,positive_0p20_left_mid_loading_early_stance_v2_M1:2229:1,positive_0p20_left_mid_loading_early_stance_v2_M1,False,0.9999999493300603,0.020830658331598903
1,1,0,2,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v2:2499:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v2,False,0.999999952014022,0.5131611806568747
1,1,0,2,high_normal,positive_0p20_right_mid_loading_early_stance_v2_M1:2469:0,positive_0p20_right_mid_loading_early_stance_v2_M1,False,0.999999953170382,0.03909359618276678
1,1,0,2,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:2839:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999999548755354,0.0003460647483153724
1,1,0,2,high_normal,positive_0p15_left_early_loading_v2_M1:879:1,positive_0p15_left_early_loading_v2_M1,False,0.9999999554137613,1.4219093460148644e-07
1,1,0,2,high_normal,supplemental_positive_v8_l02:2429:0,supplemental_positive_v8_l02,False,0.9999999568437269,0.9895766039453429
1,1,0,2,high_normal,positive_0p20_left_early_loading_v2_M1:2219:1,positive_0p20_left_early_loading_v2_M1,False,0.9999999571380304,0.9503651756778284
1,1,0,2,high_normal,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2:2809:1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999999583646064,0.05288837872672567
1,1,0,2,high_normal,positive_0p20_left_early_loading_v2_M1:1959:0,positive_0p20_left_early_loading_v2_M1,False,0.999999964216234,0.008455438240555503
1,1,0,2,high_normal,positive_0p20_right_mid_late_stance_native_strong_ice_v2:2969:1,positive_0p20_right_mid_late_stance_native_strong_ice_v2,False,0.9999999648186116,0.9856548784263685
1,1,0,2,high_normal,ice_native_0p10_v02:2149:1,ice_native_0p10_v02,False,0.9999999661079944,0.6099865241695186
1,1,0,2,high_normal,positive_0p20_right_mid_loading_early_stance_v2_M1:2489:0,positive_0p20_right_mid_loading_early_stance_v2_M1,False,0.9999999689176601,0.19309125992525
1,1,0,2,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v2:1289:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v2,False,0.9999999707060805,0.04246488337788377
1,1,0,2,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:1619:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999999707117173,0.02315070788960536
1,1,0,2,high_normal,sand_solref_interpolation_2of3_0p20_v02:1279:1,sand_solref_interpolation_2of3_0p20_v02,False,0.9999999710029699,0.9575446029312629
1,1,0,2,high_normal,positive_0p10_left_early_loading_native_strong_ice_v2:819:1,positive_0p10_left_early_loading_native_strong_ice_v2,False,0.9999999715921505,0.08599091713871557
1,1,0,2,high_normal,positive_0p20_left_early_loading_v2_M1:869:0,positive_0p20_left_early_loading_v2_M1,False,0.9999999724636787,0.9218466731273319
1,1,0,2,high_normal,supplemental_positive_v8_l02:1819:0,supplemental_positive_v8_l02,False,0.999999973620912,0.996649339861808
1,1,0,2,high_normal,positive_0p20_right_mid_late_stance_v2_M1:579:1,positive_0p20_right_mid_late_stance_v2_M1,False,0.9999999781704372,0.2231171594798628
1,1,0,2,high_normal,positive_0p20_right_early_loading_v2_M1:1649:0,positive_0p20_right_early_loading_v2_M1,False,0.9999999799925405,0.9913122025811253
1,1,0,2,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:2209:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9999999809784464,0.014132017486517635
1,1,0,2,high_normal,positive_0p15_left_early_loading_v2_M1:1969:0,positive_0p15_left_early_loading_v2_M1,False,0.999999982043123,0.566475639203821
1,1,0,2,high_normal,positive_0p10_left_early_loading_native_strong_ice_v2:829:1,positive_0p10_left_early_loading_native_strong_ice_v2,False,0.9999999840615756,0.03648799711362813
1,1,0,2,high_normal,positive_0p10_right_early_loading_native_strong_ice_v2:569:0,positive_0p10_right_early_loading_native_strong_ice_v2,False,0.9999999848443502,0.02614797405641318
