sample,foot,runtime_episode_id,actionable_score,normal_score,early_score,active_score,persistence,owner_foot,simultaneous_candidate_count,reconciliation_rule,candidate_id,evaluation_scope,outer_fold,run_id,speed_mps,physical_episode_id,physical_event_present,air_firing,touchdown_transient_firing,invalid_firing,postfall_firing,too_early_activation,cross_foot_ownership_violation
559,0,8,0.9914689064025879,7.798208606635271e-11,5.16270461048407e-07,0.008530600927770138,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,ice_native_0p15_v00,0.15,8,True,False,False,False,False,False,False
1016,0,23,0.9986342191696167,1.435348784273316e-10,4.270410499884747e-05,0.0013231121702119708,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,ice_native_0p15_v00,0.15,22,True,False,False,False,False,False,False
2664,1,48,0.9936670064926147,0.00046345856389962137,0.0009096111753024161,0.004959873855113983,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,ice_native_0p15_v00,0.15,42,True,False,False,False,False,False,False
84,0,0,0.9982892870903015,0.0005847427528351545,0.0005402588867582381,0.0005856133066117764,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,ice_native_0p20_v00,0.2,0,True,False,False,False,False,False,False
555,1,12,0.9986374974250793,8.315362147864869e-16,4.318387591961681e-10,0.0013625440187752247,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,ice_native_0p20_v00,0.2,10,True,False,False,False,False,False,False
585,0,9,0.9976577758789062,9.740384193657192e-11,2.2644212549494114e-07,0.0023420038633048534,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,ice_native_0p20_v00,0.2,9,False,False,False,False,False,False,True
2197,0,30,0.9997108578681946,1.7975812979846666e-37,3.0435177579157693e-17,0.0002890767646022141,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,ice_native_0p20_v00,0.2,29,False,False,False,False,False,False,False
65,1,0,0.9989190101623535,2.8498089305051266e-12,9.356033103813388e-08,0.0010807682992890477,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,ice_native_0p10_v03,0.1,0,False,False,False,False,False,False,False
1007,1,34,0.9948827624320984,2.159361656595138e-06,9.238255006494e-05,0.005022622644901276,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,ice_native_0p10_v03,0.1,30,True,False,False,False,False,False,False
1744,1,45,0.9930226802825928,5.355816756491549e-05,7.722252485109493e-05,0.006846487522125244,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,ice_native_0p10_v03,0.1,39,True,False,False,False,False,False,False
1888,0,53,0.9938473105430603,0.0011154201347380877,0.0019796625711023808,0.0030576142016798258,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,ice_native_0p10_v03,0.1,48,False,False,False,False,False,False,False
2655,1,78,0.9935809969902039,1.332617557636695e-05,0.0050876811146736145,0.00131802330724895,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,ice_native_0p10_v03,0.1,66,True,False,False,False,False,True,False
48,1,0,0.9929319620132446,9.252535733139666e-07,0.006763793062418699,0.00030338173382915556,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_1of3_0p10_v03,0.1,0,False,False,False,False,False,False,False
47,1,0,0.9940390586853027,9.461657555220881e-07,0.005562376230955124,0.00039761964580975473,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_2of3_0p10_v03,0.1,0,False,False,False,False,False,False,False
46,1,0,0.9973300099372864,1.923988719454428e-07,0.0019629178568720818,0.0007068520062603056,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_3of4_stronger_v2_0p10_v03,0.1,0,False,False,False,False,False,False,False
46,1,0,0.9972109794616699,3.0587378319069103e-07,0.0020782260689884424,0.0007105050608515739,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_5of6_stronger_v2_0p10_v03,0.1,0,False,False,False,False,False,False,False
64,1,0,0.9981952905654907,2.7686339332255727e-10,1.0372947372161434e-06,0.0018037002300843596,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,ice_native_0p15_v03,0.15,0,False,False,False,False,False,False,False
1338,0,17,0.9956206679344177,1.2772455246804561e-21,8.933147190720581e-13,0.004379416815936565,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,ice_native_0p15_v03,0.15,16,True,False,False,False,False,False,False
47,1,0,0.9915738105773926,6.621007173635007e-07,0.008101736195385456,0.000323778745951131,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_1of3_0p15_v03,0.15,0,False,False,False,False,False,False,False
46,1,0,0.9937528371810913,8.736800509723253e-07,0.005815271288156509,0.00043107845704071224,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_2of3_0p15_v03,0.15,0,False,False,False,False,False,False,False
1909,0,3,1.0,0.0,0.0,5.547712955689121e-09,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_2of3_0p15_v03,0.15,3,True,False,False,False,False,False,False
2019,1,4,1.0,0.0,0.0,1.1553118461904432e-09,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_2of3_0p15_v03,0.15,4,False,False,False,True,True,False,True
2144,1,5,0.995538592338562,9.711919853397366e-13,1.0585413434682778e-07,0.00446129497140646,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_2of3_0p15_v03,0.15,5,False,False,False,True,True,False,True
2260,1,7,0.9999194145202637,0.0,0.0,8.06102470960468e-05,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_2of3_0p15_v03,0.15,7,False,False,False,True,True,False,True
2337,1,8,0.9944834113121033,0.0,1.165039543239653e-41,0.00551653653383255,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_2of3_0p15_v03,0.15,8,False,False,False,True,True,False,True
2666,0,7,0.9987075328826904,1.8039259850675594e-38,2.3904727633726117e-36,0.001292502973228693,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_2of3_0p15_v03,0.15,7,False,False,False,True,True,False,False
2780,1,11,0.9995889067649841,0.0,2.1159606811304738e-43,0.00041116043576039374,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_2of3_0p15_v03,0.15,11,False,False,False,True,True,False,False
2943,0,8,1.0,0.0,0.0,1.4760324074103437e-09,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_2of3_0p15_v03,0.15,8,False,False,False,True,True,False,False
46,1,0,0.9931962490081787,1.4414625866265851e-06,0.006375474855303764,0.00042684146319516003,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_3of4_stronger_v2_0p15_v03,0.15,0,False,False,False,False,False,False,False
1932,0,3,1.0,0.0,0.0,4.939813003090876e-09,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_3of4_stronger_v2_0p15_v03,0.15,3,False,False,False,True,True,False,False
2080,1,8,0.9999921321868896,0.0,0.0,7.812117473804392e-06,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_3of4_stronger_v2_0p15_v03,0.15,7,False,False,False,True,True,False,False
2248,0,5,0.9998998641967773,1.4837788919349758e-40,1.8810722299434193e-39,0.00010011553968070075,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_3of4_stronger_v2_0p15_v03,0.15,4,False,False,False,True,True,False,False
2309,1,11,1.0,0.0,0.0,3.590691112498323e-12,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_3of4_stronger_v2_0p15_v03,0.15,10,False,False,False,True,True,False,False
2688,1,12,0.999736487865448,4.344025239406933e-44,0.0,0.0002634662960190326,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_3of4_stronger_v2_0p15_v03,0.15,11,False,False,False,True,True,False,False
2691,0,6,0.9999772310256958,0.0,0.0,2.2753229131922126e-05,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_3of4_stronger_v2_0p15_v03,0.15,5,False,False,False,True,True,False,False
46,1,0,0.9927923083305359,2.272757683385862e-06,0.006778552196919918,0.00042678648605942726,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_5of6_stronger_v2_0p15_v03,0.15,0,False,False,False,False,False,False,False
1884,0,5,1.0,0.0,0.0,6.066878555088806e-09,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_5of6_stronger_v2_0p15_v03,0.15,3,False,False,False,True,True,False,False
2010,0,6,0.9904381632804871,7.006492321624085e-45,1.4829626053114598e-35,0.009561856277287006,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_5of6_stronger_v2_0p15_v03,0.15,4,False,False,False,True,True,False,False
2028,1,5,0.9996094107627869,0.0,0.0,0.0003905824851244688,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_5of6_stronger_v2_0p15_v03,0.15,4,False,False,False,True,True,False,False
2099,0,9,0.9995418787002563,0.0,0.0,0.00045811021118424833,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_5of6_stronger_v2_0p15_v03,0.15,7,False,False,False,True,True,False,False
2118,0,10,1.0,0.0,0.0,5.578377759718478e-09,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_5of6_stronger_v2_0p15_v03,0.15,8,False,False,False,True,True,False,False
64,1,0,0.9991498589515686,2.472702487210654e-09,7.563934104837244e-06,0.0008425706182606518,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,ice_native_0p20_v03,0.2,0,False,False,False,False,False,False,False
1574,1,41,0.9977813959121704,1.8144767895678218e-16,2.672833732120239e-09,0.002218625508248806,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,ice_native_0p20_v03,0.2,41,False,False,False,False,False,False,False
2824,1,82,0.999272882938385,9.580411353880553e-40,1.3117869022690555e-30,0.0007271357462741435,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,ice_native_0p20_v03,0.2,82,True,False,False,False,False,False,False
2921,0,66,1.0,0.0,1.4474705680295778e-34,3.933138970069194e-08,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,ice_native_0p20_v03,0.2,55,False,False,False,False,False,False,True
46,1,0,0.991344153881073,3.3170883284583397e-07,0.00826174020767212,0.0003936947032343596,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_1of3_0p20_v03,0.2,0,False,False,False,False,False,False,False
45,1,0,0.994560182094574,5.455084988170711e-07,0.004830634221434593,0.0006086292560212314,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_2of3_0p20_v03,0.2,0,False,False,False,False,False,False,False
45,1,0,0.9940410256385803,9.843109864959843e-07,0.005351979751139879,0.0006059491424821317,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_3of4_stronger_v2_0p20_v03,0.2,0,False,False,False,False,False,False,False
45,1,0,0.9936635494232178,1.6660527535350411e-06,0.005725891795009375,0.0006089796661399305,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,sand_solref_interpolation_5of6_stronger_v2_0p20_v03,0.2,0,False,False,False,False,False,False,False
51,0,0,0.9984928369522095,1.1272753681623726e-06,0.00037387723568826914,0.0011321003548800945,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_left_early_loading_native_strong_ice_v0,0.1,0,True,False,False,False,False,False,False
719,1,2,0.9968576431274414,1.8696836079357126e-08,1.7549244279990717e-09,0.003142401808872819,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_left_early_loading_native_strong_ice_v0,0.1,2,False,False,False,False,False,False,False
1269,1,5,0.9927289485931396,2.690497824531235e-09,0.00028217039653100073,0.006988878827542067,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_left_early_loading_native_strong_ice_v0,0.1,5,False,False,False,False,False,False,False
1895,0,62,0.9999977350234985,0.0,0.0,2.273520522066974e-06,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_left_early_loading_native_strong_ice_v0,0.1,62,False,False,False,True,True,False,False
2092,1,74,0.9988663196563721,0.0,0.0,0.0011336468160152435,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_left_early_loading_native_strong_ice_v0,0.1,74,False,False,False,True,True,False,False
2392,0,22,0.992493748664856,6.885860784677789e-05,0.0018808108288794756,0.0055565680377185345,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v0,0.1,12,True,False,False,False,False,False,False
1384,0,6,0.9967570304870605,0.002332256641238928,0.00027520681032910943,0.0006354908691719174,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_left_mid_late_stance_native_strong_ice_v0,0.1,2,True,False,False,False,False,False,False
702,0,1,0.9946073889732361,0.001227842760272324,0.0006868229829706252,0.0034780465066432953,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_right_early_loading_native_strong_ice_v0,0.1,1,False,False,False,False,False,False,True
1398,0,11,0.992918074131012,1.5205693932370334e-17,1.8252741779503125e-14,0.007081878837198019,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_right_early_loading_native_strong_ice_v0,0.1,11,False,False,False,False,False,False,False
910,1,4,0.9920961856842041,4.832456852454925e-07,1.6500204083058634e-06,0.00790172815322876,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v0,0.1,4,False,False,False,False,False,False,False
1470,1,18,0.9919798970222473,0.001177127007395029,0.005973317194730043,0.0008696691365912557,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v0,0.1,18,True,False,False,False,False,False,False
2087,1,27,0.9958599209785461,1.5773124687257223e-05,0.0003544468490872532,0.003769864095374942,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v0,0.1,21,False,False,False,False,False,False,False
2727,1,35,0.9973742961883545,0.0006066838977858424,0.00031907917582429945,0.0017000127118080854,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v0,0.1,25,False,False,False,False,False,False,False
1028,1,6,0.9960497617721558,0.003010191721841693,0.0003087598888669163,0.0006313532358035445,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_right_mid_late_stance_native_strong_ice_v0,0.1,6,True,False,False,False,False,False,False
1599,1,16,0.997215747833252,0.001253381371498108,2.9292345061548986e-05,0.0015016383258625865,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_right_mid_late_stance_native_strong_ice_v0,0.1,16,False,False,False,False,False,False,False
2248,1,18,0.9954705834388733,1.808990418794565e-06,1.0605666830088012e-05,0.004516968037933111,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_right_mid_late_stance_native_strong_ice_v0,0.1,18,False,False,False,False,False,False,False
2836,1,20,0.9972328543663025,0.0016440179897472262,0.00030688263359479606,0.0008162314188666642,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_right_mid_late_stance_native_strong_ice_v0,0.1,20,False,False,False,False,False,False,False
51,0,0,0.998748779296875,4.485958925215527e-06,0.0008195129921659827,0.0004271666402928531,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_left_early_loading_native_strong_ice_v0,0.15,0,True,False,False,False,False,False,False
717,1,2,0.9923210740089417,1.4446603927353863e-05,5.638666493723576e-07,0.007664032280445099,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_left_early_loading_native_strong_ice_v0,0.15,2,False,False,False,False,False,False,False
1264,1,4,0.9989023208618164,5.485225051948817e-10,7.407332702769054e-08,0.0010975062614306808,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_left_early_loading_native_strong_ice_v0,0.15,4,False,False,False,False,False,False,False
1837,1,38,0.9999903440475464,0.0,0.0,9.613671863917261e-06,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_left_early_loading_native_strong_ice_v0,0.15,38,False,False,False,True,True,False,False
1856,1,39,0.9999793767929077,0.0,0.0,2.068188041448593e-05,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_left_early_loading_native_strong_ice_v0,0.15,39,False,False,False,True,True,False,False
1188,0,14,0.997339129447937,2.7228181352256797e-05,0.0010881467023864388,0.0015454714884981513,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v0,0.15,9,True,False,False,False,False,False,False
1341,0,15,0.9946894645690918,0.00045460520777851343,3.3326970878988504e-05,0.004822589922696352,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v0,0.15,10,False,False,False,False,False,False,False
1805,0,16,0.9977077841758728,7.575293238915037e-06,0.0007116091437637806,0.0015731200110167265,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v0,0.15,11,False,False,False,False,False,False,False
2421,0,19,0.9927394986152649,0.002567857503890991,0.0019723486620932817,0.0027203229255974293,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v0,0.15,14,True,False,False,False,False,False,False
704,0,1,0.994951069355011,0.0025944134686142206,0.001970231533050537,0.0004842636117246002,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_right_early_loading_native_strong_ice_v0,0.15,1,False,False,False,False,False,False,True
1862,1,85,0.9999376535415649,6.459985920537407e-43,2.3730751272601842e-39,6.233493331819773e-05,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_right_early_loading_native_strong_ice_v0,0.15,75,False,False,False,True,True,False,False
889,1,3,0.9981505274772644,6.015338385623181e-06,5.1216415158705786e-05,0.0017921237740665674,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v0,0.15,3,True,False,False,False,False,False,False
2098,1,13,0.9980935454368591,4.831438127439469e-05,0.0004022251523565501,0.001455928897485137,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v0,0.15,9,True,False,False,False,False,False,False
50,0,0,0.9986017942428589,7.251330202961981e-08,0.00012952655379194766,0.0012686087284237146,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_left_early_loading_native_strong_ice_v0,0.2,0,True,False,False,False,False,False,False
1268,1,5,0.9984177947044373,7.142855057429287e-11,1.0108926140617314e-08,0.001582237659022212,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_left_early_loading_native_strong_ice_v0,0.2,4,False,False,False,False,False,False,False
1813,1,38,0.9999821186065674,0.0,0.0,1.7823640519054607e-05,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_left_early_loading_native_strong_ice_v0,0.2,37,False,False,False,True,True,False,False
148,0,0,0.9935575723648071,0.0034856246784329414,1.3240710359241348e-05,0.0029435523319989443,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,0.2,0,False,False,False,False,False,False,False
1204,0,10,0.9918389916419983,6.104492786107585e-05,0.00042095695971511304,0.007678833324462175,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,0.2,3,True,False,False,False,False,False,False
2416,0,14,0.9950323700904846,7.549211659352295e-06,0.0019620636012405157,0.0029979643877595663,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,0.2,7,True,False,False,False,False,False,False
1406,0,2,0.9940404295921326,0.002469290280714631,0.0018377186497673392,0.0016525263199582696,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_left_mid_late_stance_native_strong_ice_v0,0.2,2,True,False,False,False,False,False,False
50,0,0,0.9939785599708557,0.001012069871649146,0.004502884577959776,0.0005063610733486712,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_right_early_loading_native_strong_ice_v0,0.2,0,False,False,False,False,False,False,False
1438,0,7,0.9978470802307129,4.224214220707161e-41,1.2203021521358436e-34,0.0021529654040932655,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_right_early_loading_native_strong_ice_v0,0.2,7,False,False,False,True,True,False,False
1625,0,8,0.9999997615814209,0.0,0.0,1.9831468023312482e-07,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_right_early_loading_native_strong_ice_v0,0.2,8,False,False,False,True,True,False,False
1793,1,89,0.9998323917388916,0.0,0.0,0.0001675442181294784,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_right_early_loading_native_strong_ice_v0,0.2,81,False,False,False,True,True,False,False
1964,0,10,0.9982118606567383,0.0,0.0,0.0017880966188386083,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_right_early_loading_native_strong_ice_v0,0.2,10,False,False,False,True,True,False,False
2782,0,11,0.9949544072151184,0.0,3.739045491874149e-34,0.0050456034950912,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_right_early_loading_native_strong_ice_v0,0.2,11,False,False,False,True,True,False,False
2938,0,15,0.9962968230247498,0.0,0.0,0.003703140653669834,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_right_early_loading_native_strong_ice_v0,0.2,15,False,False,False,True,True,False,False
884,1,6,0.9966753721237183,1.1792705663538072e-05,0.00019383741891942918,0.003118999768048525,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0.2,4,False,False,False,False,False,False,False
905,1,7,0.9945819973945618,0.0003227166598662734,0.0014098642859607935,0.003685489296913147,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0.2,4,False,False,False,False,False,False,False
2708,1,22,0.9987434148788452,7.461852510459721e-05,0.0007626183796674013,0.00041920997318811715,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0.2,13,True,False,False,False,False,False,False
1634,1,14,0.9975235462188721,0.0014237294672057033,0.0005756344180554152,0.00047707208432257175,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_right_mid_late_stance_native_strong_ice_v0,0.2,13,True,False,False,False,False,False,False
2232,1,22,0.9983344674110413,0.00042389746522530913,0.0004167442675679922,0.0008248799713328481,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_right_mid_late_stance_native_strong_ice_v0,0.2,21,True,False,False,False,False,False,False
2843,1,23,0.9975010752677917,1.9235581930843182e-05,2.569840034993831e-05,0.0024539518635720015,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_right_mid_late_stance_native_strong_ice_v0,0.2,22,True,False,False,False,False,False,False
50,0,0,0.9962396025657654,3.3593751140870154e-05,0.0034844172187149525,0.00024248220142908394,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_left_early_loading_v0_M1,0.1,0,False,False,False,False,False,False,False
584,0,4,0.9957759976387024,2.9152923161746003e-05,0.00028570613358169794,0.003909087739884853,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_left_early_loading_v0_M1,0.1,4,True,False,False,False,False,False,False
751,1,2,0.9924653172492981,1.5055881874559418e-07,3.083510364376707e-06,0.007531417068094015,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_left_early_loading_v0_M1,0.1,2,False,False,False,False,False,False,False
