candidate_id,outer_fold,source_fold,run_id,selected_sample_foot_count,normal_count,early_count,wrong_foot_count,bilateral_ambiguous_count,evaluated_fold_used,multiplier
R3_seed_202608232,1,2,positive_0p10_left_mid_loading_early_stance_v2_M1,150,64,32,0,54,False,4.0
R3_seed_202608232,1,2,control_0p10_left_mid_loading_early_stance_v2_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,0,control_0p10_left_mid_late_stance_v0_M1,124,64,0,0,60,False,4.0
R3_seed_202608232,1,2,control_0p10_left_mid_late_stance_v2_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,0,positive_0p10_right_early_loading_v0_M1,124,64,0,32,28,False,4.0
R3_seed_202608232,1,0,control_0p10_right_early_loading_v0_M1,114,64,0,0,50,False,4.0
R3_seed_202608232,1,2,positive_0p10_right_early_loading_v2_M1,160,64,0,32,64,False,4.0
R3_seed_202608232,1,2,control_0p10_right_early_loading_v2_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,0,positive_0p10_right_mid_loading_early_stance_v0_M1,156,64,32,0,60,False,4.0
R3_seed_202608232,1,0,control_0p10_right_mid_loading_early_stance_v0_M1,126,64,0,0,62,False,4.0
R3_seed_202608232,1,2,positive_0p10_right_mid_loading_early_stance_v2_M1,160,64,32,0,64,False,4.0
R3_seed_202608232,1,2,control_0p10_right_mid_loading_early_stance_v2_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,0,positive_0p10_right_mid_late_stance_v0_M1,160,64,32,0,64,False,4.0
R3_seed_202608232,1,0,control_0p10_right_mid_late_stance_v0_M1,122,64,0,0,58,False,4.0
R3_seed_202608232,1,2,positive_0p10_right_mid_late_stance_v2_M1,160,64,32,0,64,False,4.0
R3_seed_202608232,1,2,control_0p10_right_mid_late_stance_v2_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,0,positive_0p15_left_early_loading_v0_M1,100,64,0,0,36,False,4.0
R3_seed_202608232,1,0,control_0p15_left_early_loading_v0_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,2,positive_0p15_left_early_loading_v2_M1,160,64,0,32,64,False,4.0
R3_seed_202608232,1,2,control_0p15_left_early_loading_v2_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,0,control_0p15_left_mid_loading_early_stance_v0_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,2,positive_0p15_left_mid_loading_early_stance_v2_M1,160,64,32,0,64,False,4.0
R3_seed_202608232,1,2,control_0p15_left_mid_loading_early_stance_v2_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,0,control_0p15_left_mid_late_stance_v0_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,2,control_0p15_left_mid_late_stance_v2_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,0,positive_0p15_right_early_loading_v0_M1,114,64,0,32,18,False,4.0
R3_seed_202608232,1,0,control_0p15_right_early_loading_v0_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,2,positive_0p15_right_early_loading_v2_M1,160,64,0,32,64,False,4.0
R3_seed_202608232,1,2,control_0p15_right_early_loading_v2_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,0,positive_0p15_right_mid_loading_early_stance_v0_M1,160,64,32,0,64,False,4.0
R3_seed_202608232,1,0,control_0p15_right_mid_loading_early_stance_v0_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,2,positive_0p15_right_mid_loading_early_stance_v2_M1,160,64,32,0,64,False,4.0
R3_seed_202608232,1,2,control_0p15_right_mid_loading_early_stance_v2_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,0,positive_0p15_right_mid_late_stance_v0_M1,160,64,32,0,64,False,4.0
R3_seed_202608232,1,0,control_0p15_right_mid_late_stance_v0_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,2,control_0p15_right_mid_late_stance_v2_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,0,control_0p20_left_early_loading_v0_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,2,positive_0p20_left_early_loading_v2_M1,160,64,0,32,64,False,4.0
R3_seed_202608232,1,2,control_0p20_left_early_loading_v2_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,0,positive_0p20_left_mid_loading_early_stance_v0_M1,160,64,32,0,64,False,4.0
R3_seed_202608232,1,0,control_0p20_left_mid_loading_early_stance_v0_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,2,positive_0p20_left_mid_loading_early_stance_v2_M1,179,64,32,19,64,False,4.0
R3_seed_202608232,1,2,control_0p20_left_mid_loading_early_stance_v2_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,0,control_0p20_left_mid_late_stance_v0_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,2,positive_0p20_left_mid_late_stance_v2_M1,160,64,32,0,64,False,4.0
R3_seed_202608232,1,2,control_0p20_left_mid_late_stance_v2_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,0,positive_0p20_right_early_loading_v0_M1,151,64,0,23,64,False,4.0
R3_seed_202608232,1,0,control_0p20_right_early_loading_v0_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,2,positive_0p20_right_early_loading_v2_M1,160,64,0,32,64,False,4.0
R3_seed_202608232,1,2,control_0p20_right_early_loading_v2_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,0,control_0p20_right_mid_loading_early_stance_v0_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,2,positive_0p20_right_mid_loading_early_stance_v2_M1,160,64,32,0,64,False,4.0
R3_seed_202608232,1,2,control_0p20_right_mid_loading_early_stance_v2_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,0,control_0p20_right_mid_late_stance_v0_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,2,positive_0p20_right_mid_late_stance_v2_M1,160,64,32,0,64,False,4.0
R3_seed_202608232,1,2,control_0p20_right_mid_late_stance_v2_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,1,0,supplemental_positive_v8_l00,160,64,32,0,64,False,4.0
R3_seed_202608232,1,0,supplemental_control_v8_l00,128,64,0,0,64,False,4.0
R3_seed_202608232,1,2,supplemental_positive_v8_l02,160,64,32,0,64,False,4.0
R3_seed_202608232,1,2,supplemental_control_v8_l02,128,64,0,0,64,False,4.0
R3_seed_202608232,1,0,supplemental_positive_v8_l03,160,64,32,0,64,False,4.0
R3_seed_202608232,1,0,supplemental_control_v8_l03,128,64,0,0,64,False,4.0
R3_seed_202608232,1,2,supplemental_control_v8_l05,128,64,0,0,64,False,4.0
R3_seed_202608232,1,0,supplemental_positive_v8_l06,160,64,32,0,64,False,4.0
R3_seed_202608232,1,0,supplemental_control_v8_l06,128,64,0,0,64,False,4.0
R3_seed_202608232,1,2,supplemental_control_v8_l08,128,64,0,0,64,False,4.0
R3_seed_202608232,1,0,supplemental_positive_v8_l09,160,64,32,0,64,False,4.0
R3_seed_202608232,1,0,supplemental_control_v8_l09,128,64,0,0,64,False,4.0
R3_seed_202608232,1,2,supplemental_control_v8_l11,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,marble_native_0p10_v00,112,64,0,0,48,False,4.0
R3_seed_202608232,2,0,concrete_native_0p10_v00,118,64,0,0,54,False,4.0
R3_seed_202608232,2,0,sand_hardened_0p10_v00,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,ice_native_0p10_v00,200,64,64,64,8,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_1of3_0p10_v00,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_2of3_0p10_v00,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_3of4_stronger_v2_0p10_v00,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_5of6_stronger_v2_0p10_v00,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,marble_native_0p15_v00,124,64,0,0,60,False,4.0
R3_seed_202608232,2,0,concrete_native_0p15_v00,124,64,0,0,60,False,4.0
R3_seed_202608232,2,0,sand_hardened_0p15_v00,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,ice_native_0p15_v00,142,64,0,64,14,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_1of3_0p15_v00,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_2of3_0p15_v00,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_3of4_stronger_v2_0p15_v00,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_5of6_stronger_v2_0p15_v00,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,marble_native_0p20_v00,120,64,0,0,56,False,4.0
R3_seed_202608232,2,0,concrete_native_0p20_v00,120,64,0,0,56,False,4.0
R3_seed_202608232,2,0,sand_hardened_0p20_v00,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,ice_native_0p20_v00,188,64,32,64,28,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_1of3_0p20_v00,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_2of3_0p20_v00,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_3of4_stronger_v2_0p20_v00,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_5of6_stronger_v2_0p20_v00,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,marble_native_0p10_v01,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,concrete_native_0p10_v01,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,sand_hardened_0p10_v01,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,ice_native_0p10_v01,128,64,32,32,0,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_1of3_0p10_v01,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_2of3_0p10_v01,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_3of4_stronger_v2_0p10_v01,192,64,32,32,64,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_5of6_stronger_v2_0p10_v01,190,64,32,30,64,False,4.0
R3_seed_202608232,2,1,marble_native_0p15_v01,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,concrete_native_0p15_v01,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,sand_hardened_0p15_v01,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,ice_native_0p15_v01,176,64,46,64,2,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_1of3_0p15_v01,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_2of3_0p15_v01,192,64,32,32,64,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_3of4_stronger_v2_0p15_v01,214,64,32,54,64,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_5of6_stronger_v2_0p15_v01,195,64,32,35,64,False,4.0
R3_seed_202608232,2,1,marble_native_0p20_v01,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,concrete_native_0p20_v01,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,sand_hardened_0p20_v01,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,ice_native_0p20_v01,203,64,43,32,64,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_1of3_0p20_v01,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_2of3_0p20_v01,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_3of4_stronger_v2_0p20_v01,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_5of6_stronger_v2_0p20_v01,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,marble_native_0p10_v03,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,concrete_native_0p10_v03,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,sand_hardened_0p10_v03,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,ice_native_0p10_v03,221,64,32,63,62,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_1of3_0p10_v03,120,64,0,0,56,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_2of3_0p10_v03,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_3of4_stronger_v2_0p10_v03,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_5of6_stronger_v2_0p10_v03,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,marble_native_0p15_v03,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,concrete_native_0p15_v03,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,sand_hardened_0p15_v03,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,ice_native_0p15_v03,240,64,63,49,64,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_1of3_0p15_v03,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_2of3_0p15_v03,207,64,64,35,44,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_3of4_stronger_v2_0p15_v03,231,64,64,39,64,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_5of6_stronger_v2_0p15_v03,252,64,63,61,64,False,4.0
R3_seed_202608232,2,0,marble_native_0p20_v03,126,64,0,0,62,False,4.0
R3_seed_202608232,2,0,concrete_native_0p20_v03,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,sand_hardened_0p20_v03,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,ice_native_0p20_v03,205,64,45,32,64,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_1of3_0p20_v03,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_2of3_0p20_v03,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_3of4_stronger_v2_0p20_v03,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,sand_solref_interpolation_5of6_stronger_v2_0p20_v03,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,marble_native_0p10_v04,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,concrete_native_0p10_v04,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,sand_hardened_0p10_v04,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,ice_native_0p10_v04,212,64,64,64,20,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_1of3_0p10_v04,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_2of3_0p10_v04,184,64,32,24,64,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,192,64,32,32,64,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_5of6_stronger_v2_0p10_v04,192,64,32,32,64,False,4.0
R3_seed_202608232,2,1,marble_native_0p15_v04,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,concrete_native_0p15_v04,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,sand_hardened_0p15_v04,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,ice_native_0p15_v04,216,64,64,64,24,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_1of3_0p15_v04,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_2of3_0p15_v04,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_3of4_stronger_v2_0p15_v04,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_5of6_stronger_v2_0p15_v04,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,marble_native_0p20_v04,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,concrete_native_0p20_v04,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,sand_hardened_0p20_v04,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,ice_native_0p20_v04,218,64,64,64,26,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_1of3_0p20_v04,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_2of3_0p20_v04,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_3of4_stronger_v2_0p20_v04,128,64,0,0,64,False,4.0
R3_seed_202608232,2,1,sand_solref_interpolation_5of6_stronger_v2_0p20_v04,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p10_left_early_loading_native_strong_ice_v0,142,64,32,32,14,False,4.0
R3_seed_202608232,2,0,control_0p10_left_early_loading_native_strong_ice_v0,118,64,0,0,54,False,4.0
R3_seed_202608232,2,1,positive_0p10_left_early_loading_native_strong_ice_v1,138,64,0,32,42,False,4.0
R3_seed_202608232,2,1,control_0p10_left_early_loading_native_strong_ice_v1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v0,138,64,32,0,42,False,4.0
R3_seed_202608232,2,0,control_0p10_left_mid_loading_early_stance_native_strong_ice_v0,100,64,0,0,36,False,4.0
R3_seed_202608232,2,1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1,160,64,32,0,64,False,4.0
R3_seed_202608232,2,1,control_0p10_left_mid_loading_early_stance_native_strong_ice_v1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p10_left_mid_late_stance_native_strong_ice_v0,160,64,32,0,64,False,4.0
R3_seed_202608232,2,0,control_0p10_left_mid_late_stance_native_strong_ice_v0,118,64,0,0,54,False,4.0
R3_seed_202608232,2,1,positive_0p10_left_mid_late_stance_native_strong_ice_v1,160,64,32,0,64,False,4.0
R3_seed_202608232,2,1,control_0p10_left_mid_late_stance_native_strong_ice_v1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p10_right_early_loading_native_strong_ice_v0,102,64,0,32,6,False,4.0
R3_seed_202608232,2,0,control_0p10_right_early_loading_native_strong_ice_v0,100,64,0,0,36,False,4.0
R3_seed_202608232,2,1,positive_0p10_right_early_loading_native_strong_ice_v1,97,64,1,32,0,False,4.0
R3_seed_202608232,2,1,control_0p10_right_early_loading_native_strong_ice_v1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v0,160,64,32,0,64,False,4.0
R3_seed_202608232,2,0,control_0p10_right_mid_loading_early_stance_native_strong_ice_v0,118,64,0,0,54,False,4.0
R3_seed_202608232,2,1,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,144,64,32,0,48,False,4.0
R3_seed_202608232,2,1,control_0p10_right_mid_loading_early_stance_native_strong_ice_v1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p10_right_mid_late_stance_native_strong_ice_v0,160,64,32,0,64,False,4.0
R3_seed_202608232,2,0,control_0p10_right_mid_late_stance_native_strong_ice_v0,114,64,0,0,50,False,4.0
R3_seed_202608232,2,1,positive_0p10_right_mid_late_stance_native_strong_ice_v1,160,64,32,0,64,False,4.0
R3_seed_202608232,2,1,control_0p10_right_mid_late_stance_native_strong_ice_v1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p15_left_early_loading_native_strong_ice_v0,126,64,0,32,30,False,4.0
R3_seed_202608232,2,0,control_0p15_left_early_loading_native_strong_ice_v0,124,64,0,0,60,False,4.0
R3_seed_202608232,2,1,positive_0p15_left_early_loading_native_strong_ice_v1,169,64,31,32,42,False,4.0
R3_seed_202608232,2,1,control_0p15_left_early_loading_native_strong_ice_v1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v0,160,64,32,0,64,False,4.0
R3_seed_202608232,2,0,control_0p15_left_mid_loading_early_stance_native_strong_ice_v0,118,64,0,0,54,False,4.0
R3_seed_202608232,2,1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,160,64,32,0,64,False,4.0
R3_seed_202608232,2,1,control_0p15_left_mid_loading_early_stance_native_strong_ice_v1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,control_0p15_left_mid_late_stance_native_strong_ice_v0,124,64,0,0,60,False,4.0
R3_seed_202608232,2,1,positive_0p15_left_mid_late_stance_native_strong_ice_v1,160,64,32,0,64,False,4.0
R3_seed_202608232,2,1,control_0p15_left_mid_late_stance_native_strong_ice_v1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p15_right_early_loading_native_strong_ice_v0,118,64,0,32,22,False,4.0
R3_seed_202608232,2,0,control_0p15_right_early_loading_native_strong_ice_v0,120,64,0,0,56,False,4.0
R3_seed_202608232,2,1,positive_0p15_right_early_loading_native_strong_ice_v1,101,64,0,11,26,False,4.0
R3_seed_202608232,2,1,control_0p15_right_early_loading_native_strong_ice_v1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v0,160,64,32,0,64,False,4.0
R3_seed_202608232,2,0,control_0p15_right_mid_loading_early_stance_native_strong_ice_v0,124,64,0,0,60,False,4.0
R3_seed_202608232,2,1,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1,136,64,32,0,40,False,4.0
R3_seed_202608232,2,1,control_0p15_right_mid_loading_early_stance_native_strong_ice_v1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,control_0p15_right_mid_late_stance_native_strong_ice_v0,124,64,0,0,60,False,4.0
R3_seed_202608232,2,1,positive_0p15_right_mid_late_stance_native_strong_ice_v1,160,64,32,0,64,False,4.0
R3_seed_202608232,2,1,control_0p15_right_mid_late_stance_native_strong_ice_v1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p20_left_early_loading_native_strong_ice_v0,126,64,0,32,30,False,4.0
R3_seed_202608232,2,0,control_0p20_left_early_loading_native_strong_ice_v0,120,64,0,0,56,False,4.0
R3_seed_202608232,2,1,positive_0p20_left_early_loading_native_strong_ice_v1,178,64,32,32,50,False,4.0
R3_seed_202608232,2,1,control_0p20_left_early_loading_native_strong_ice_v1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,156,64,32,0,60,False,4.0
R3_seed_202608232,2,0,control_0p20_left_mid_loading_early_stance_native_strong_ice_v0,114,64,0,0,50,False,4.0
R3_seed_202608232,2,1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,160,64,32,0,64,False,4.0
R3_seed_202608232,2,1,control_0p20_left_mid_loading_early_stance_native_strong_ice_v1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p20_left_mid_late_stance_native_strong_ice_v0,150,64,32,0,54,False,4.0
R3_seed_202608232,2,0,control_0p20_left_mid_late_stance_native_strong_ice_v0,118,64,0,0,54,False,4.0
R3_seed_202608232,2,1,positive_0p20_left_mid_late_stance_native_strong_ice_v1,160,64,32,0,64,False,4.0
R3_seed_202608232,2,1,control_0p20_left_mid_late_stance_native_strong_ice_v1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p20_right_early_loading_native_strong_ice_v0,112,64,0,32,16,False,4.0
R3_seed_202608232,2,0,control_0p20_right_early_loading_native_strong_ice_v0,110,64,0,0,46,False,4.0
R3_seed_202608232,2,1,positive_0p20_right_early_loading_native_strong_ice_v1,98,64,0,32,2,False,4.0
R3_seed_202608232,2,1,control_0p20_right_early_loading_native_strong_ice_v1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,150,64,32,0,54,False,4.0
R3_seed_202608232,2,0,control_0p20_right_mid_loading_early_stance_native_strong_ice_v0,120,64,0,0,56,False,4.0
R3_seed_202608232,2,1,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,160,64,32,0,64,False,4.0
R3_seed_202608232,2,1,control_0p20_right_mid_loading_early_stance_native_strong_ice_v1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p20_right_mid_late_stance_native_strong_ice_v0,126,64,32,0,30,False,4.0
R3_seed_202608232,2,0,control_0p20_right_mid_late_stance_native_strong_ice_v0,112,64,0,0,48,False,4.0
R3_seed_202608232,2,1,positive_0p20_right_mid_late_stance_native_strong_ice_v1,160,64,32,0,64,False,4.0
R3_seed_202608232,2,1,control_0p20_right_mid_late_stance_native_strong_ice_v1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p10_left_early_loading_v0_M1,96,64,0,26,6,False,4.0
R3_seed_202608232,2,0,control_0p10_left_early_loading_v0_M1,118,64,0,0,54,False,4.0
R3_seed_202608232,2,1,positive_0p10_left_early_loading_v1_M1,173,64,32,13,64,False,4.0
R3_seed_202608232,2,1,control_0p10_left_early_loading_v1_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p10_left_mid_loading_early_stance_v0_M1,142,64,32,0,46,False,4.0
R3_seed_202608232,2,0,control_0p10_left_mid_loading_early_stance_v0_M1,102,64,0,0,38,False,4.0
R3_seed_202608232,2,1,positive_0p10_left_mid_loading_early_stance_v1_M1,160,64,32,0,64,False,4.0
R3_seed_202608232,2,1,control_0p10_left_mid_loading_early_stance_v1_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,control_0p10_left_mid_late_stance_v0_M1,118,64,0,0,54,False,4.0
R3_seed_202608232,2,1,positive_0p10_left_mid_late_stance_v1_M1,160,64,32,0,64,False,4.0
R3_seed_202608232,2,1,control_0p10_left_mid_late_stance_v1_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p10_right_early_loading_v0_M1,118,64,0,32,22,False,4.0
R3_seed_202608232,2,0,control_0p10_right_early_loading_v0_M1,96,64,0,0,32,False,4.0
R3_seed_202608232,2,1,positive_0p10_right_early_loading_v1_M1,112,64,0,14,34,False,4.0
R3_seed_202608232,2,1,control_0p10_right_early_loading_v1_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p10_right_mid_loading_early_stance_v0_M1,160,64,32,0,64,False,4.0
R3_seed_202608232,2,0,control_0p10_right_mid_loading_early_stance_v0_M1,118,64,0,0,54,False,4.0
R3_seed_202608232,2,1,positive_0p10_right_mid_loading_early_stance_v1_M1,160,64,32,0,64,False,4.0
R3_seed_202608232,2,1,control_0p10_right_mid_loading_early_stance_v1_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p10_right_mid_late_stance_v0_M1,160,64,32,0,64,False,4.0
R3_seed_202608232,2,0,control_0p10_right_mid_late_stance_v0_M1,118,64,0,0,54,False,4.0
R3_seed_202608232,2,1,control_0p10_right_mid_late_stance_v1_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p15_left_early_loading_v0_M1,112,64,0,0,48,False,4.0
R3_seed_202608232,2,0,control_0p15_left_early_loading_v0_M1,126,64,0,0,62,False,4.0
R3_seed_202608232,2,1,positive_0p15_left_early_loading_v1_M1,184,64,32,32,56,False,4.0
R3_seed_202608232,2,1,control_0p15_left_early_loading_v1_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,control_0p15_left_mid_loading_early_stance_v0_M1,124,64,0,0,60,False,4.0
R3_seed_202608232,2,1,positive_0p15_left_mid_loading_early_stance_v1_M1,160,64,32,0,64,False,4.0
R3_seed_202608232,2,1,control_0p15_left_mid_loading_early_stance_v1_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,control_0p15_left_mid_late_stance_v0_M1,114,64,0,0,50,False,4.0
R3_seed_202608232,2,1,control_0p15_left_mid_late_stance_v1_M1,128,64,0,0,64,False,4.0
R3_seed_202608232,2,0,positive_0p15_right_early_loading_v0_M1,112,64,0,32,16,False,4.0
