candidate_id,evaluation_scope,outer_fold,config_id,threshold,persistence_ms,actionable_margin,hysteresis,actionable_episode_count,actionable_episode_detected,actionable_episode_recall,affected_foot_accuracy,crossing_count,median_warning_margin_ms,p95_warning_margin_ms,median_late_latency_ms,p95_late_latency_ms,normal_run_fp,normal_contact_episode_fp,too_early_activation,air_firing,touchdown_transient_firing,invalid_firing,postfall_firing,latch_carryover,cross_foot_ownership_violation,worst_speed_recall,safety_total,selected
R2_seed_202608232,INNER_TRAIN_CONFIG,0,t0.70_p5_m0.10_h0.05,0.7,5,0.1,0.05,301,106,0.3521594684385382,1.0,355,31.0,71.79999999999994,0.0,39.25,0,217,18,0,0,66,66,0,20,0.20833333333333334,387,False
R2_seed_202608232,INNER_TRAIN_CONFIG,0,t0.70_p5_m0.00_h0.05,0.7,5,0.0,0.05,301,106,0.3521594684385382,1.0,355,31.0,71.79999999999994,0.0,39.25,0,217,18,0,0,66,66,0,20,0.20833333333333334,387,False
R2_seed_202608232,INNER_TRAIN_CONFIG,0,t0.70_p3_m0.10_h0.05,0.7,3,0.1,0.05,301,140,0.46511627906976744,1.0,532,36.0,78.19999999999999,0.0,45.14999999999995,0,337,25,0,0,78,78,0,26,0.3541666666666667,544,False
R2_seed_202608232,INNER_TRAIN_CONFIG,0,t0.70_p3_m0.00_h0.05,0.7,3,0.0,0.05,301,140,0.46511627906976744,1.0,532,36.0,78.19999999999999,0.0,45.14999999999995,0,337,25,0,0,78,78,0,26,0.3541666666666667,544,False
R2_seed_202608232,INNER_TRAIN_CONFIG,1,t0.99_p5_m0.10_h0.05,0.99,5,0.1,0.05,288,14,0.04861111111111111,1.0,66,42.0,86.35,0.0,129.1,0,51,1,0,0,29,29,0,3,0.030927835051546393,113,True
R2_seed_202608232,INNER_TRAIN_CONFIG,1,t0.99_p5_m0.00_h0.05,0.99,5,0.0,0.05,288,14,0.04861111111111111,1.0,66,42.0,86.35,0.0,129.1,0,51,1,0,0,29,29,0,3,0.030927835051546393,113,False
R2_seed_202608232,INNER_TRAIN_CONFIG,1,t0.99_p3_m0.10_h0.05,0.99,3,0.1,0.05,288,30,0.10416666666666667,1.0,96,43.0,82.64999999999999,13.5,128.29999999999998,0,64,2,0,0,31,31,0,5,0.05434782608695652,133,False
R2_seed_202608232,INNER_TRAIN_CONFIG,1,t0.99_p3_m0.00_h0.05,0.99,3,0.0,0.05,288,30,0.10416666666666667,1.0,96,43.0,82.64999999999999,13.5,128.29999999999998,0,64,2,0,0,31,31,0,5,0.05434782608695652,133,False
R2_seed_202608232,INNER_TRAIN_CONFIG,1,t0.95_p5_m0.10_h0.05,0.95,5,0.1,0.05,288,49,0.1701388888888889,1.0,140,40.0,76.25,0.0,111.59999999999988,0,83,7,0,0,31,31,0,7,0.06521739130434782,159,False
R2_seed_202608232,INNER_TRAIN_CONFIG,1,t0.95_p5_m0.00_h0.05,0.95,5,0.0,0.05,288,49,0.1701388888888889,1.0,140,40.0,76.25,0.0,111.59999999999988,0,83,7,0,0,31,31,0,7,0.06521739130434782,159,False
R2_seed_202608232,INNER_TRAIN_CONFIG,1,t0.95_p3_m0.10_h0.05,0.95,3,0.1,0.05,288,77,0.2673611111111111,1.0,227,45.0,82.79999999999998,0.0,93.80000000000001,0,135,9,0,0,34,34,0,12,0.17391304347826086,224,False
R2_seed_202608232,INNER_TRAIN_CONFIG,1,t0.95_p3_m0.00_h0.05,0.95,3,0.0,0.05,288,77,0.2673611111111111,1.0,227,45.0,82.79999999999998,0.0,93.80000000000001,0,135,9,0,0,34,34,0,12,0.17391304347826086,224,False
R2_seed_202608232,INNER_TRAIN_CONFIG,1,t0.85_p5_m0.10_h0.05,0.85,5,0.1,0.05,288,96,0.3333333333333333,1.0,264,41.0,79.5,0.0,97.5,0,152,11,0,0,31,31,0,15,0.2608695652173913,240,False
R2_seed_202608232,INNER_TRAIN_CONFIG,1,t0.85_p5_m0.00_h0.05,0.85,5,0.0,0.05,288,96,0.3333333333333333,1.0,264,41.0,79.5,0.0,97.5,0,152,11,0,0,31,31,0,15,0.2608695652173913,240,False
R2_seed_202608232,INNER_TRAIN_CONFIG,1,t0.85_p3_m0.10_h0.05,0.85,3,0.1,0.05,288,126,0.4375,1.0,406,46.5,84.05,0.0,83.75,15,252,15,0,0,34,34,0,18,0.358695652173913,368,False
R2_seed_202608232,INNER_TRAIN_CONFIG,1,t0.85_p3_m0.00_h0.05,0.85,3,0.0,0.05,288,126,0.4375,1.0,406,46.5,84.05,0.0,83.75,15,252,15,0,0,34,34,0,18,0.358695652173913,368,False
R2_seed_202608232,INNER_TRAIN_CONFIG,1,t0.70_p5_m0.10_h0.05,0.7,5,0.1,0.05,288,129,0.4479166666666667,1.0,418,45.0,86.0,0.0,91.19999999999999,0,262,14,0,0,35,35,0,22,0.3804347826086957,368,False
R2_seed_202608232,INNER_TRAIN_CONFIG,1,t0.70_p5_m0.00_h0.05,0.7,5,0.0,0.05,288,129,0.4479166666666667,1.0,418,45.0,86.0,0.0,91.19999999999999,0,262,14,0,0,35,35,0,22,0.3804347826086957,368,False
R2_seed_202608232,INNER_TRAIN_CONFIG,1,t0.70_p3_m0.10_h0.05,0.7,3,0.1,0.05,288,155,0.5381944444444444,1.0,616,46.0,82.39999999999998,0.0,73.09999999999988,33,412,19,0,0,39,39,0,26,0.45652173913043476,568,False
R2_seed_202608232,INNER_TRAIN_CONFIG,1,t0.70_p3_m0.00_h0.05,0.7,3,0.0,0.05,288,155,0.5381944444444444,1.0,616,46.0,82.39999999999998,0.0,73.09999999999988,33,412,19,0,0,39,39,0,26,0.45652173913043476,568,False
R2_seed_202608232,INNER_TRAIN_CONFIG,2,t0.99_p5_m0.10_h0.05,0.99,5,0.1,0.05,353,9,0.025495750708215296,1.0,42,12.0,66.39999999999999,0.0,0.0,0,33,0,0,0,23,23,0,3,0.016129032258064516,82,True
R2_seed_202608232,INNER_TRAIN_CONFIG,2,t0.99_p5_m0.00_h0.05,0.99,5,0.0,0.05,353,9,0.025495750708215296,1.0,42,12.0,66.39999999999999,0.0,0.0,0,33,0,0,0,23,23,0,3,0.016129032258064516,82,False
R2_seed_202608232,INNER_TRAIN_CONFIG,2,t0.99_p3_m0.10_h0.05,0.99,3,0.1,0.05,353,15,0.042492917847025496,1.0,66,18.0,73.19999999999999,0.0,0.0,0,51,0,0,0,27,27,0,4,0.017857142857142856,109,False
R2_seed_202608232,INNER_TRAIN_CONFIG,2,t0.99_p3_m0.00_h0.05,0.99,3,0.0,0.05,353,15,0.042492917847025496,1.0,66,18.0,73.19999999999999,0.0,0.0,0,51,0,0,0,27,27,0,4,0.017857142857142856,109,False
R2_seed_202608232,INNER_TRAIN_CONFIG,2,t0.95_p5_m0.10_h0.05,0.95,5,0.1,0.05,353,40,0.11331444759206799,1.0,113,28.0,70.0,0.0,40.099999999999824,0,67,5,0,0,29,29,0,6,0.07142857142857142,136,False
R2_seed_202608232,INNER_TRAIN_CONFIG,2,t0.95_p5_m0.00_h0.05,0.95,5,0.0,0.05,353,40,0.11331444759206799,1.0,113,28.0,70.0,0.0,40.099999999999824,0,67,5,0,0,29,29,0,6,0.07142857142857142,136,False
R2_seed_202608232,INNER_TRAIN_CONFIG,2,t0.95_p3_m0.10_h0.05,0.95,3,0.1,0.05,353,70,0.19830028328611898,1.0,209,35.0,75.1,0.0,25.999999999999943,0,131,6,0,0,42,42,0,11,0.13392857142857142,232,False
R2_seed_202608232,INNER_TRAIN_CONFIG,2,t0.95_p3_m0.00_h0.05,0.95,3,0.0,0.05,353,70,0.19830028328611898,1.0,209,35.0,75.1,0.0,25.999999999999943,0,131,6,0,0,42,42,0,11,0.13392857142857142,232,False
R2_seed_202608232,INNER_TRAIN_CONFIG,2,t0.85_p5_m0.10_h0.05,0.85,5,0.1,0.05,353,113,0.32011331444759206,1.0,304,34.0,70.0,0.0,125.3999999999999,3,178,7,0,0,44,44,0,18,0.22321428571428573,294,False
R2_seed_202608232,INNER_TRAIN_CONFIG,2,t0.85_p5_m0.00_h0.05,0.85,5,0.0,0.05,353,113,0.32011331444759206,1.0,304,34.0,70.0,0.0,125.3999999999999,3,178,7,0,0,44,44,0,18,0.22321428571428573,294,False
R2_seed_202608232,INNER_TRAIN_CONFIG,2,t0.85_p3_m0.10_h0.05,0.85,3,0.1,0.05,353,155,0.43909348441926344,1.0,465,34.5,74.59999999999997,0.0,109.19999999999993,9,278,12,0,0,55,55,0,25,0.36607142857142855,434,False
R2_seed_202608232,INNER_TRAIN_CONFIG,2,t0.85_p3_m0.00_h0.05,0.85,3,0.0,0.05,353,155,0.43909348441926344,1.0,465,34.5,74.59999999999997,0.0,109.19999999999993,9,278,12,0,0,55,55,0,25,0.36607142857142855,434,False
R2_seed_202608232,INNER_TRAIN_CONFIG,2,t0.70_p5_m0.10_h0.05,0.7,5,0.1,0.05,353,168,0.47592067988668557,1.0,536,34.0,75.0,0.0,85.55000000000004,24,325,15,0,0,51,51,0,34,0.375,500,False
R2_seed_202608232,INNER_TRAIN_CONFIG,2,t0.70_p5_m0.00_h0.05,0.7,5,0.0,0.05,353,168,0.47592067988668557,1.0,536,34.0,75.0,0.0,85.55000000000004,24,325,15,0,0,51,51,0,34,0.375,500,False
R2_seed_202608232,INNER_TRAIN_CONFIG,2,t0.70_p3_m0.10_h0.05,0.7,3,0.1,0.05,353,199,0.5637393767705382,1.0,814,36.0,77.0,0.0,62.29999999999998,61,549,19,0,0,65,65,0,42,0.48214285714285715,801,False
R2_seed_202608232,INNER_TRAIN_CONFIG,2,t0.70_p3_m0.00_h0.05,0.7,3,0.0,0.05,353,199,0.5637393767705382,1.0,814,36.0,77.0,0.0,62.29999999999998,61,549,19,0,0,65,65,0,42,0.48214285714285715,801,False
R2_seed_202608233,INNER_TRAIN_CONFIG,0,t0.99_p5_m0.10_h0.05,0.99,5,0.1,0.05,301,15,0.04983388704318937,1.0,112,9.0,52.5,0.0,150.09999999999957,0,95,2,0,0,61,61,0,10,0.020833333333333332,229,True
R2_seed_202608233,INNER_TRAIN_CONFIG,0,t0.99_p5_m0.00_h0.05,0.99,5,0.0,0.05,301,15,0.04983388704318937,1.0,112,9.0,52.5,0.0,150.09999999999957,0,95,2,0,0,61,61,0,10,0.020833333333333332,229,False
R2_seed_202608233,INNER_TRAIN_CONFIG,0,t0.99_p3_m0.10_h0.05,0.99,3,0.1,0.05,301,24,0.07973421926910298,1.0,153,23.0,77.65,0.0,234.04999999999944,0,125,4,0,0,74,74,0,11,0.07291666666666667,288,False
R2_seed_202608233,INNER_TRAIN_CONFIG,0,t0.99_p3_m0.00_h0.05,0.99,3,0.0,0.05,301,24,0.07973421926910298,1.0,153,23.0,77.65,0.0,234.04999999999944,0,125,4,0,0,74,74,0,11,0.07291666666666667,288,False
R2_seed_202608233,INNER_TRAIN_CONFIG,0,t0.95_p5_m0.10_h0.05,0.95,5,0.1,0.05,301,36,0.11960132890365449,1.0,180,37.0,83.8,0.0,12.25,0,136,6,0,0,70,70,0,16,0.08333333333333333,298,False
R2_seed_202608233,INNER_TRAIN_CONFIG,0,t0.95_p5_m0.00_h0.05,0.95,5,0.0,0.05,301,36,0.11960132890365449,1.0,180,37.0,83.8,0.0,12.25,0,136,6,0,0,70,70,0,16,0.08333333333333333,298,False
R2_seed_202608233,INNER_TRAIN_CONFIG,0,t0.85_p5_m0.10_h0.05,0.85,5,0.1,0.05,301,58,0.19269102990033224,1.0,237,42.0,89.60000000000001,0.0,89.44999999999996,0,164,10,0,0,73,73,0,20,0.14583333333333334,340,False
R2_seed_202608233,INNER_TRAIN_CONFIG,0,t0.85_p5_m0.00_h0.05,0.85,5,0.0,0.05,301,58,0.19269102990033224,1.0,237,42.0,89.60000000000001,0.0,89.44999999999996,0,164,10,0,0,73,73,0,20,0.14583333333333334,340,False
R2_seed_202608233,INNER_TRAIN_CONFIG,0,t0.95_p3_m0.10_h0.05,0.95,3,0.1,0.05,301,49,0.16279069767441862,1.0,225,43.0,91.19999999999999,0.0,101.79999999999993,0,164,7,0,0,82,82,0,19,0.14285714285714285,354,False
R2_seed_202608233,INNER_TRAIN_CONFIG,0,t0.95_p3_m0.00_h0.05,0.95,3,0.0,0.05,301,49,0.16279069767441862,1.0,225,43.0,91.19999999999999,0.0,101.79999999999993,0,164,7,0,0,82,82,0,19,0.14285714285714285,354,False
R2_seed_202608233,INNER_TRAIN_CONFIG,0,t0.70_p5_m0.10_h0.05,0.7,5,0.1,0.05,301,76,0.25249169435215946,1.0,311,37.0,85.19999999999999,0.0,109.75,3,212,16,0,0,77,77,0,23,0.22916666666666666,408,False
R2_seed_202608233,INNER_TRAIN_CONFIG,0,t0.70_p5_m0.00_h0.05,0.7,5,0.0,0.05,301,76,0.25249169435215946,1.0,311,37.0,85.19999999999999,0.0,109.75,3,212,16,0,0,77,77,0,23,0.22916666666666666,408,False
R2_seed_202608233,INNER_TRAIN_CONFIG,0,t0.85_p3_m0.10_h0.05,0.85,3,0.1,0.05,301,72,0.23920265780730898,1.0,298,43.0,87.19999999999999,0.0,82.80000000000013,0,203,14,0,0,86,86,0,24,0.22916666666666666,413,False
R2_seed_202608233,INNER_TRAIN_CONFIG,0,t0.85_p3_m0.00_h0.05,0.85,3,0.0,0.05,301,72,0.23920265780730898,1.0,298,43.0,87.19999999999999,0.0,82.80000000000013,0,203,14,0,0,86,86,0,24,0.22916666666666666,413,False
R2_seed_202608233,INNER_TRAIN_CONFIG,0,t0.70_p3_m0.10_h0.05,0.7,3,0.1,0.05,301,90,0.29900332225913623,1.0,414,43.0,77.59999999999997,0.0,106.1,14,289,20,0,0,92,92,0,27,0.2653061224489796,534,False
R2_seed_202608233,INNER_TRAIN_CONFIG,0,t0.70_p3_m0.00_h0.05,0.7,3,0.0,0.05,301,90,0.29900332225913623,1.0,414,43.0,77.59999999999997,0.0,106.1,14,289,20,0,0,92,92,0,27,0.2653061224489796,534,False
R2_seed_202608233,INNER_TRAIN_CONFIG,1,t0.99_p5_m0.10_h0.05,0.99,5,0.1,0.05,288,0,0.0,0.0,6,,,,,0,6,0,0,0,5,5,0,0,0.0,16,True
R2_seed_202608233,INNER_TRAIN_CONFIG,1,t0.99_p5_m0.00_h0.05,0.99,5,0.0,0.05,288,0,0.0,0.0,6,,,,,0,6,0,0,0,5,5,0,0,0.0,16,False
R2_seed_202608233,INNER_TRAIN_CONFIG,1,t0.99_p3_m0.10_h0.05,0.99,3,0.1,0.05,288,0,0.0,0.0,6,,,,,0,6,0,0,0,5,5,0,0,0.0,16,False
R2_seed_202608233,INNER_TRAIN_CONFIG,1,t0.99_p3_m0.00_h0.05,0.99,3,0.0,0.05,288,0,0.0,0.0,6,,,,,0,6,0,0,0,5,5,0,0,0.0,16,False
R2_seed_202608233,INNER_TRAIN_CONFIG,1,t0.95_p5_m0.10_h0.05,0.95,5,0.1,0.05,288,14,0.04861111111111111,1.0,68,59.5,86.25,11.0,122.35,0,53,1,0,0,12,12,0,1,0.03260869565217391,79,False
R2_seed_202608233,INNER_TRAIN_CONFIG,1,t0.95_p5_m0.00_h0.05,0.95,5,0.0,0.05,288,14,0.04861111111111111,1.0,68,59.5,86.25,11.0,122.35,0,53,1,0,0,12,12,0,1,0.03260869565217391,79,False
R2_seed_202608233,INNER_TRAIN_CONFIG,1,t0.95_p3_m0.10_h0.05,0.95,3,0.1,0.05,288,30,0.10416666666666667,1.0,108,49.5,92.0,0.0,120.55,0,74,2,0,0,14,14,0,1,0.08247422680412371,105,False
R2_seed_202608233,INNER_TRAIN_CONFIG,1,t0.95_p3_m0.00_h0.05,0.95,3,0.0,0.05,288,30,0.10416666666666667,1.0,108,49.5,92.0,0.0,120.55,0,74,2,0,0,14,14,0,1,0.08247422680412371,105,False
R2_seed_202608233,INNER_TRAIN_CONFIG,1,t0.85_p5_m0.10_h0.05,0.85,5,0.1,0.05,288,82,0.2847222222222222,1.0,326,44.0,81.35,0.0,188.60000000000014,7,221,12,0,0,19,19,0,6,0.22826086956521738,284,False
R2_seed_202608233,INNER_TRAIN_CONFIG,1,t0.85_p5_m0.00_h0.05,0.85,5,0.0,0.05,288,82,0.2847222222222222,1.0,326,44.0,81.35,0.0,188.60000000000014,7,221,12,0,0,19,19,0,6,0.22826086956521738,284,False
R2_seed_202608233,INNER_TRAIN_CONFIG,1,t0.85_p3_m0.10_h0.05,0.85,3,0.1,0.05,288,111,0.3854166666666667,1.0,480,42.5,82.35,0.0,124.0,36,332,19,0,0,26,26,0,10,0.36082474226804123,449,False
R2_seed_202608233,INNER_TRAIN_CONFIG,1,t0.85_p3_m0.00_h0.05,0.85,3,0.0,0.05,288,111,0.3854166666666667,1.0,480,42.5,82.35,0.0,124.0,36,332,19,0,0,26,26,0,10,0.36082474226804123,449,False
R2_seed_202608233,INNER_TRAIN_CONFIG,1,t0.70_p5_m0.10_h0.05,0.7,5,0.1,0.05,288,130,0.4513888888888889,1.0,568,40.0,83.6,0.0,60.54999999999994,28,392,18,0,0,28,28,0,14,0.42391304347826086,508,False
R2_seed_202608233,INNER_TRAIN_CONFIG,1,t0.70_p5_m0.00_h0.05,0.7,5,0.0,0.05,288,130,0.4513888888888889,1.0,568,40.0,83.6,0.0,60.54999999999994,28,392,18,0,0,28,28,0,14,0.42391304347826086,508,False
R2_seed_202608233,INNER_TRAIN_CONFIG,1,t0.70_p3_m0.10_h0.05,0.7,3,0.1,0.05,288,158,0.5486111111111112,1.0,788,45.0,83.19999999999999,0.0,60.75000000000003,59,565,26,0,0,31,31,0,17,0.5217391304347826,729,False
R2_seed_202608233,INNER_TRAIN_CONFIG,1,t0.70_p3_m0.00_h0.05,0.7,3,0.0,0.05,288,158,0.5486111111111112,1.0,788,45.0,83.19999999999999,0.0,60.75000000000003,59,565,26,0,0,31,31,0,17,0.5217391304347826,729,False
R2_seed_202608233,INNER_TRAIN_CONFIG,2,t0.99_p5_m0.10_h0.05,0.99,5,0.1,0.05,353,16,0.0453257790368272,1.0,74,29.0,66.6,0.0,289.25,0,55,2,0,0,39,39,0,6,0.0,141,True
R2_seed_202608233,INNER_TRAIN_CONFIG,2,t0.99_p5_m0.00_h0.05,0.99,5,0.0,0.05,353,16,0.0453257790368272,1.0,74,29.0,66.6,0.0,289.25,0,55,2,0,0,39,39,0,6,0.0,141,False
R2_seed_202608233,INNER_TRAIN_CONFIG,2,t0.99_p3_m0.10_h0.05,0.99,3,0.1,0.05,353,24,0.0679886685552408,1.0,104,40.0,65.0,0.0,236.29999999999941,0,74,5,0,0,54,54,0,7,0.026785714285714284,194,False
R2_seed_202608233,INNER_TRAIN_CONFIG,2,t0.99_p3_m0.00_h0.05,0.99,3,0.0,0.05,353,24,0.0679886685552408,1.0,104,40.0,65.0,0.0,236.29999999999941,0,74,5,0,0,54,54,0,7,0.026785714285714284,194,False
R2_seed_202608233,INNER_TRAIN_CONFIG,2,t0.95_p5_m0.10_h0.05,0.95,5,0.1,0.05,353,44,0.12464589235127478,1.0,163,37.5,78.1,0.0,110.85,0,111,6,0,0,57,57,0,15,0.08928571428571429,246,False
R2_seed_202608233,INNER_TRAIN_CONFIG,2,t0.95_p5_m0.00_h0.05,0.95,5,0.0,0.05,353,44,0.12464589235127478,1.0,163,37.5,78.1,0.0,110.85,0,111,6,0,0,57,57,0,15,0.08928571428571429,246,False
R2_seed_202608233,INNER_TRAIN_CONFIG,2,t0.95_p3_m0.10_h0.05,0.95,3,0.1,0.05,353,54,0.1529745042492918,1.0,202,39.5,73.69999999999997,0.0,103.79999999999995,0,138,7,0,0,66,66,0,18,0.125,295,False
R2_seed_202608233,INNER_TRAIN_CONFIG,2,t0.95_p3_m0.00_h0.05,0.95,3,0.0,0.05,353,54,0.1529745042492918,1.0,202,39.5,73.69999999999997,0.0,103.79999999999995,0,138,7,0,0,66,66,0,18,0.125,295,False
R2_seed_202608233,INNER_TRAIN_CONFIG,2,t0.85_p5_m0.10_h0.05,0.85,5,0.1,0.05,353,90,0.254957507082153,1.0,359,35.0,80.0,0.0,86.49999999999997,10,238,16,0,0,68,68,0,28,0.24107142857142858,428,False
R2_seed_202608233,INNER_TRAIN_CONFIG,2,t0.85_p5_m0.00_h0.05,0.85,5,0.0,0.05,353,90,0.254957507082153,1.0,359,35.0,80.0,0.0,86.49999999999997,10,238,16,0,0,68,68,0,28,0.24107142857142858,428,False
R2_seed_202608233,INNER_TRAIN_CONFIG,2,t0.85_p3_m0.10_h0.05,0.85,3,0.1,0.05,353,109,0.3087818696883853,1.0,515,38.0,77.79999999999998,0.0,84.99999999999994,38,368,20,0,0,81,81,0,31,0.2767857142857143,619,False
R2_seed_202608233,INNER_TRAIN_CONFIG,2,t0.85_p3_m0.00_h0.05,0.85,3,0.0,0.05,353,109,0.3087818696883853,1.0,515,38.0,77.79999999999998,0.0,84.99999999999994,38,368,20,0,0,81,81,0,31,0.2767857142857143,619,False
R2_seed_202608233,INNER_TRAIN_CONFIG,2,t0.70_p5_m0.10_h0.05,0.7,5,0.1,0.05,353,142,0.40226628895184136,1.0,603,35.0,82.69999999999999,0.0,81.44999999999987,23,409,23,0,0,81,81,0,33,0.375,650,False
R2_seed_202608233,INNER_TRAIN_CONFIG,2,t0.70_p5_m0.00_h0.05,0.7,5,0.0,0.05,353,142,0.40226628895184136,1.0,603,35.0,82.69999999999999,0.0,81.44999999999987,23,409,23,0,0,81,81,0,33,0.375,650,False
R2_seed_202608233,INNER_TRAIN_CONFIG,2,t0.70_p3_m0.10_h0.05,0.7,3,0.1,0.05,353,164,0.46458923512747874,1.0,840,40.5,83.09999999999997,0.0,80.85,57,610,27,0,0,96,96,0,41,0.452991452991453,927,False
R2_seed_202608233,INNER_TRAIN_CONFIG,2,t0.70_p3_m0.00_h0.05,0.7,3,0.0,0.05,353,164,0.46458923512747874,1.0,840,40.5,83.09999999999997,0.0,80.85,57,610,27,0,0,96,96,0,41,0.452991452991453,927,False
R3_seed_202608231,INNER_TRAIN_CONFIG,0,t0.99_p5_m0.10_h0.05,0.99,5,0.1,0.05,301,45,0.14950166112956811,1.0,183,41.5,84.44999999999999,0.0,95.1999999999997,0,130,6,0,0,64,64,0,24,0.125,288,True
R3_seed_202608231,INNER_TRAIN_CONFIG,0,t0.99_p5_m0.00_h0.05,0.99,5,0.0,0.05,301,45,0.14950166112956811,1.0,183,41.5,84.44999999999999,0.0,95.1999999999997,0,130,6,0,0,64,64,0,24,0.125,288,False
R3_seed_202608231,INNER_TRAIN_CONFIG,0,t0.99_p3_m0.10_h0.05,0.99,3,0.1,0.05,301,62,0.2059800664451827,1.0,265,50.0,84.3,0.0,113.04999999999993,5,189,11,0,0,67,67,0,37,0.17708333333333334,376,False
R3_seed_202608231,INNER_TRAIN_CONFIG,0,t0.99_p3_m0.00_h0.05,0.99,3,0.0,0.05,301,62,0.2059800664451827,1.0,265,50.0,84.3,0.0,113.04999999999993,5,189,11,0,0,67,67,0,37,0.17708333333333334,376,False
R3_seed_202608231,INNER_TRAIN_CONFIG,0,t0.95_p5_m0.10_h0.05,0.95,5,0.1,0.05,301,75,0.24916943521594684,1.0,367,39.5,89.09999999999997,0.0,127.49999999999999,3,263,22,0,0,75,75,0,33,0.21428571428571427,471,False
R3_seed_202608231,INNER_TRAIN_CONFIG,0,t0.95_p5_m0.00_h0.05,0.95,5,0.0,0.05,301,75,0.24916943521594684,1.0,367,39.5,89.09999999999997,0.0,127.49999999999999,3,263,22,0,0,75,75,0,33,0.21428571428571427,471,False
R3_seed_202608231,INNER_TRAIN_CONFIG,0,t0.95_p3_m0.10_h0.05,0.95,3,0.1,0.05,301,110,0.3654485049833887,1.0,563,37.0,86.89999999999999,0.0,68.89999999999995,18,412,30,0,0,85,85,0,47,0.30612244897959184,677,False
R3_seed_202608231,INNER_TRAIN_CONFIG,0,t0.95_p3_m0.00_h0.05,0.95,3,0.0,0.05,301,110,0.3654485049833887,1.0,563,37.0,86.89999999999999,0.0,68.89999999999995,18,412,30,0,0,85,85,0,47,0.30612244897959184,677,False
R3_seed_202608231,INNER_TRAIN_CONFIG,0,t0.85_p5_m0.10_h0.05,0.85,5,0.1,0.05,301,152,0.5049833887043189,1.0,984,47.0,88.0,0.0,66.69999999999993,85,751,57,0,0,85,85,0,35,0.46938775510204084,1098,False
R3_seed_202608231,INNER_TRAIN_CONFIG,0,t0.85_p5_m0.00_h0.05,0.85,5,0.0,0.05,301,152,0.5049833887043189,1.0,984,47.0,88.0,0.0,66.69999999999993,85,751,57,0,0,85,85,0,35,0.46938775510204084,1098,False
R3_seed_202608231,INNER_TRAIN_CONFIG,0,t0.85_p3_m0.10_h0.05,0.85,3,0.1,0.05,301,183,0.6079734219269103,1.0,1392,50.0,93.1,0.0,39.90000000000006,125,1083,74,0,0,96,96,0,57,0.5408163265306123,1531,False
R3_seed_202608231,INNER_TRAIN_CONFIG,0,t0.85_p3_m0.00_h0.05,0.85,3,0.0,0.05,301,183,0.6079734219269103,1.0,1392,50.0,93.1,0.0,39.90000000000006,125,1083,74,0,0,96,96,0,57,0.5408163265306123,1531,False
R3_seed_202608231,INNER_TRAIN_CONFIG,0,t0.70_p5_m0.10_h0.05,0.7,5,0.1,0.05,301,185,0.6146179401993356,1.0,2097,51.0,95.0,0.0,23.599999999999966,129,1758,105,0,0,94,94,0,46,0.5714285714285714,2226,False
R3_seed_202608231,INNER_TRAIN_CONFIG,0,t0.70_p5_m0.00_h0.05,0.7,5,0.0,0.05,301,185,0.6146179401993356,1.0,2097,51.0,95.0,0.0,23.599999999999966,129,1758,105,0,0,94,94,0,46,0.5714285714285714,2226,False
R3_seed_202608231,INNER_TRAIN_CONFIG,0,t0.70_p3_m0.10_h0.05,0.7,3,0.1,0.05,301,188,0.6245847176079734,1.0,2379,53.0,96.0,0.0,2.6500000000000057,129,1997,114,0,0,104,104,0,68,0.5510204081632653,2516,False
R3_seed_202608231,INNER_TRAIN_CONFIG,0,t0.70_p3_m0.00_h0.05,0.7,3,0.0,0.05,301,188,0.6245847176079734,1.0,2379,53.0,96.0,0.0,2.6500000000000057,129,1997,114,0,0,104,104,0,68,0.5510204081632653,2516,False
R3_seed_202608231,INNER_TRAIN_CONFIG,1,t0.99_p5_m0.10_h0.05,0.99,5,0.1,0.05,288,77,0.2673611111111111,1.0,333,57.0,88.9,0.0,116.20000000000007,2,239,15,0,0,53,53,0,17,0.25773195876288657,379,True
R3_seed_202608231,INNER_TRAIN_CONFIG,1,t0.99_p5_m0.00_h0.05,0.99,5,0.0,0.05,288,77,0.2673611111111111,1.0,333,57.0,88.9,0.0,116.20000000000007,2,239,15,0,0,53,53,0,17,0.25773195876288657,379,False
R3_seed_202608231,INNER_TRAIN_CONFIG,1,t0.99_p3_m0.10_h0.05,0.99,3,0.1,0.05,288,112,0.3888888888888889,1.0,541,63.0,92.55,0.0,106.79999999999995,9,388,34,0,0,65,65,0,25,0.3711340206185567,586,False
R3_seed_202608231,INNER_TRAIN_CONFIG,1,t0.99_p3_m0.00_h0.05,0.99,3,0.0,0.05,288,112,0.3888888888888889,1.0,541,63.0,92.55,0.0,106.79999999999995,9,388,34,0,0,65,65,0,25,0.3711340206185567,586,False
R3_seed_202608231,INNER_TRAIN_CONFIG,1,t0.95_p5_m0.10_h0.05,0.95,5,0.1,0.05,288,134,0.4652777777777778,1.0,740,68.0,96.25,0.0,77.2499999999998,65,539,58,0,0,62,62,0,27,0.41414141414141414,813,False
R3_seed_202608231,INNER_TRAIN_CONFIG,1,t0.95_p5_m0.00_h0.05,0.95,5,0.0,0.05,288,134,0.4652777777777778,1.0,740,68.0,96.25,0.0,77.2499999999998,65,539,58,0,0,62,62,0,27,0.41414141414141414,813,False
