run_id,terrain_name,profile_name,acquisition_role,walking_speed_mps,contact_episode_id,start_sample,end_sample_exclusive,duration_samples,duration_ms,loaded_samples_pre_fall,post_touchdown_slip_samples_pre_fall,post_touchdown_sink_samples_pre_fall,max_anchor_drift_m,net_anchor_drift_m,max_anchor_drift_post_touchdown_m,max_tangential_velocity_post_touchdown_mps,max_contact_penetration_m,max_contact_penetration_post_touchdown_m,max_surface_relative_sole_depth_m,max_surface_relative_sole_depth_post_touchdown_m,max_loaded_penetration_change_m,stable_loaded_contact_pre_fall,entire_episode_pre_fall,has_pre_fall_calibration_samples
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,15,790,797,7,7,7,0,0,0.0037184653805829803,0.0037184653805829803,,,3.0859584199858896e-05,,3.0859584199858896e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,16,798,805,7,7,7,0,0,0.00381055454945018,0.00381055454945018,,,2.4996176675932784e-05,,2.4996176675932784e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,17,807,812,5,5,5,0,0,0.0025695282670765416,0.0025695282670765416,,,1.7364537297249842e-05,,1.7364537297249842e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,18,814,818,4,4,4,0,0,0.0019215595196860871,0.0019215595196860871,,,1.059423179130669e-05,,1.059423179130669e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,19,819,822,3,3,3,0,0,0.0012872201291134647,0.0012872201291134644,,,4.519204260695735e-06,,4.519204260695735e-06,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,20,824,826,2,2,2,0,0,0.0006626700077074052,0.0006626700077074052,,,2.2907140270573764e-06,,2.2907140270573764e-06,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,21,827,829,2,2,2,0,0,0.0006681023644976684,0.0006681023644976684,,,2.5851058552640513e-06,,2.5851058552640513e-06,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,22,830,832,2,2,2,0,0,0.0006701157392252287,0.0006701157392252287,,,3.9265345781426195e-06,,3.9265345781426195e-06,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,23,833,836,3,3,3,0,0,0.001338923594990553,0.001338923594990553,,,4.2904153535845355e-06,,4.2904153535845355e-06,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,24,837,840,3,3,3,0,0,0.0013329682100936626,0.0013329682100936626,,,6.76931827949933e-06,,6.76931827949933e-06,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,25,847,851,4,4,4,0,0,0.0021643104100011372,0.0021643104100011372,,,1.1936196619456545e-05,,1.1936196619456545e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,26,853,855,2,2,2,0,0,0.0007284779460752406,0.0007284779460752406,,,2.1970049814646828e-06,,2.1970049814646828e-06,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,27,856,858,2,2,2,0,0,0.0007294941183283552,0.0007294941183283553,,,2.9914884238048042e-06,,2.991488423811743e-06,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,28,859,861,2,2,1,0,0,0.0007324607085918108,0.0007324607085918108,,,2.0748538409288628e-06,,2.0748538409288628e-06,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,29,877,883,6,6,3,0,0,0.004198022129431888,0.004198022129431888,,,3.113901485100445e-05,,3.113901485100445e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,30,891,918,27,27,27,17,17,0.02390538730581471,0.02390538730581471,0.02390538730581471,0.9389750294885671,0.0007299653066245122,0.0007294793674234813,0.0007299653066245122,0.0007294793674234743,0.0007262154936858861,0,1,1
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,31,920,929,9,9,9,0,0,0.007426243968707594,0.007426243968707594,,,6.120945267206867e-05,,6.120945267207561e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,32,930,945,15,15,15,5,5,0.013053339533962533,0.013053339533962533,0.013053339533962533,0.9281380452176857,5.229624658110565e-05,5.049075273299685e-05,5.229624658110565e-05,5.049075273299685e-05,4.074924794050805e-05,0,1,1
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,33,946,1236,290,290,290,280,280,0.0787682662691202,0.0787682662691202,0.0787682662691202,0.894080775152689,0.0005811294333190843,0.0005811294333190843,0.0005811294333190808,0.0005811294333190808,0.0005645214359653317,1,1,1
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,34,1237,1257,20,20,20,10,10,0.01200144250212936,0.01200144250212936,0.01200144250212936,0.7200585546680794,0.0003148018507008977,0.0002906952358202276,0.0003148018507008908,0.00029069523582022066,0.00021117453677194087,0,1,1
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,35,1258,1273,15,15,15,5,5,0.009133364454626819,0.009133364454626819,0.009133364454626819,0.7347136330015556,0.00020069808838718128,0.00014124759838838718,0.00020069808838718128,0.00014124759838838718,8.08439702469077e-05,0,1,1
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,36,1274,1303,29,29,29,19,19,0.017648150364889204,0.017648150364889204,0.017648150364889204,0.7886886633070375,9.676465141208578e-05,5.448835949772423e-05,9.676465141209272e-05,5.448835949772423e-05,2.3814106413500014e-05,0,1,1
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,37,1304,1310,6,6,6,0,0,0.003516870985982648,0.003516870985982648,,,4.52969060163828e-05,,4.52969060163828e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,38,1311,1316,5,5,5,0,0,0.0030535063732174276,0.0030535063732174276,,,2.5760500640468857e-05,,2.5760500640468857e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,39,1317,1319,2,2,2,0,0,0.0008163893054557382,0.0008163893054557382,,,8.829423221774595e-06,,8.829423221774595e-06,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,40,1320,1321,1,1,1,0,0,0.0,0.0,,,3.407076990906248e-06,,3.407076990906248e-06,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,41,1609,1698,89,89,87,77,77,0.07498719170988914,0.07498719170988914,0.07498719170988914,1.219667970599236,0.005733750670263267,0.005733750670263267,0.005733750670263267,0.005733750670263267,0.004802275300161224,1,1,1
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,42,1699,1945,246,246,242,232,232,0.06536722198959347,0.04855651416012992,0.06536722198959347,1.0126764171842915,0.0003081517915327304,0.0003081517915327304,0.00030815179153273736,0.00030815179153273736,0.0002714253797558158,1,1,1
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,43,1946,1960,14,14,14,4,4,0.0066939805235192475,0.0066939805235192475,0.0066939805235192475,0.5204355772327963,5.3039760473462365e-05,3.5070805999094616e-05,5.3039760473455426e-05,3.507080599908768e-05,2.178693363051598e-05,0,1,1
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,44,1962,1968,6,6,6,0,0,0.003178897648133332,0.003178897648133332,,,2.0006116869249017e-05,,2.0006116869255956e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,45,1969,1976,7,7,7,0,0,0.00425643589061088,0.00425643589061088,,,1.031316679280924e-05,,1.031316679280924e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,46,1977,1981,4,4,3,0,0,0.002262785452625785,0.002262785452625785,,,9.601467360838105e-06,,9.601467360838105e-06,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,47,2216,2356,140,140,139,129,129,0.08261754440420307,0.08261754440420307,0.08261754440420307,0.9322954300623773,0.010293840285339442,0.010293840285339442,0.010293840285339449,0.010293840285339449,0.009280325921394189,1,1,1
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,48,2357,2385,28,28,28,18,18,0.022942226740130096,0.022942226740130096,0.022942226740130096,1.0366647636324102,0.00039260172192314823,0.00031228954398243147,0.00039260172192314823,0.0003122895439824384,0.00020210915375078187,0,1,1
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,49,2386,2393,7,7,7,0,0,0.0056793116550052985,0.0056793116550052985,,,9.652597269798734e-05,,9.652597269799428e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,50,2394,2401,7,7,7,0,0,0.005854432071781815,0.005854432071781815,,,0.0001123120559636771,,0.0001123120559636771,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,51,2402,2412,10,10,10,0,0,0.008470025636187843,0.008470025636187843,,,0.000241612846225407,,0.000241612846225407,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,52,2413,2420,7,7,7,0,0,0.005532053154376945,0.005532053154376945,,,0.00010713652037421927,,0.00010713652037421927,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,53,2421,2426,5,5,5,0,0,0.003500942216947848,0.003500942216947848,,,6.0372559930489504e-05,,6.0372559930489504e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,54,2427,2433,6,6,6,0,0,0.004601603457364563,0.004601603457364563,,,8.361947242363065e-05,,8.361947242363065e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,55,2434,2439,5,5,5,0,0,0.004298082437212298,0.004298082437212298,,,4.3456189779782044e-05,,4.3456189779782044e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,56,2440,2442,2,2,2,0,0,0.0011969590657159245,0.0011969590657159245,,,1.881237540915081e-05,,1.881237540915081e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,57,2443,2444,1,1,1,0,0,0.0,0.0,,,5.617367032926916e-06,,5.617367032926916e-06,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,58,2445,2447,2,2,2,0,0,0.001349282011932106,0.001349282011932106,,,1.068976448185665e-05,,1.068976448185665e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,59,2448,2452,4,4,4,0,0,0.004468080366525674,0.0044680803665256745,,,5.968214567486207e-05,,5.968214567486207e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,60,2453,2457,4,4,4,0,0,0.005015183999834446,0.005015183999834446,,,3.963530315250884e-05,,3.963530315250884e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,61,2458,2473,15,15,15,5,5,0.02792711025236426,0.02792711025236426,0.02792711025236426,2.2076666570751273,0.0005973319685396118,0.0005149742678769399,0.0005973319685396118,0.0005149742678769399,0.0005136073062577684,0,1,1
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,62,2478,2485,7,7,7,0,0,0.013880312958605154,0.013880312958605154,,,0.00019627226747500736,,0.00019627226747500736,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,63,2493,2496,3,3,3,0,0,0.005029151952437118,0.005029151952437118,,,5.0917200009182977e-05,,5.0917200009182977e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,64,2719,2791,72,72,72,62,62,0.04560909082825829,0.04560909082825829,0.04560909082825829,0.913711160852632,0.019954892646008453,0.019954892646008453,0.01995489264600845,0.01995489264600845,0.019548050504299253,1,1,1
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,65,2792,2806,14,14,14,4,4,0.010205122220451977,0.010205122220451977,0.010205122220451977,0.7836976806786587,0.0003634077535617881,0.00021253188953984214,0.0003634077535617881,0.00021253188953984908,0.00011455720013062165,0,1,1
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,66,2807,2824,17,17,17,7,7,0.0097422497771893,0.0097422497771893,0.0097422497771893,0.7149645991756879,0.0003017549412274957,0.0002501964247046918,0.0003017549412275026,0.00025019642470469877,0.000213133235073798,0,1,1
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,67,2827,2872,45,45,45,35,35,0.08911944393527535,0.08911944393527535,0.08911944393527535,2.5551710913270784,0.0025693992680617906,0.0025693992680617906,0.0025693992680617976,0.0025693992680617976,0.0025255581778093894,1,1,1
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,68,2873,2876,3,3,3,0,0,0.005019609587641462,0.005019609587641462,,,2.693553781761126e-05,,2.693553781761126e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,69,2877,2883,6,6,6,0,0,0.012063567010768484,0.012063567010768484,,,7.428466427966251e-05,,7.428466427966251e-05,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,70,2884,2922,38,38,38,28,28,0.049484127998191026,0.049484127998191026,0.049484127998191026,1.6573098663801509,0.00106947177388043,0.00106947177388043,0.00106947177388043,0.00106947177388043,0.0010201056739347347,1,1,1
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,71,2923,2932,9,9,9,0,0,0.008360534779774005,0.008360534779774005,,,0.00023425292166264888,,0.00023425292166264888,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,72,2933,2951,18,18,18,8,8,0.024346241773211555,0.02434624177321156,0.024346241773211555,1.8808881043686583,0.00038195331660159215,0.00038195331660159215,0.00038195331660159215,0.00038195331660159215,0.00031359097122983515,0,1,1
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,73,2952,2962,10,10,10,0,0,0.019994961005434773,0.019994961005434773,,,0.0006132009446213156,,0.0006132009446213156,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,74,2963,2968,5,5,5,0,0,0.011158753771244381,0.011158753771244381,,,0.00017836136368617594,,0.00017836136368617594,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,75,2969,2973,4,4,4,0,0,0.009546753802744074,0.009546753802744074,,,0.000230207689330973,,0.000230207689330973,,,0,1,0
ice_native_0p15_r00,ice,ice,slip_candidate,0.15,76,2975,2978,3,3,3,0,0,0.006864415107257381,0.006864415107257381,,,0.00022446696007596533,,0.00022446696007596533,,,0,1,0
marble_native_0p20_r00,marble,marble,hard_negative,0.2,0,37,275,238,238,238,228,228,0.0029506260487455528,0.0027535804916839976,0.0029506260487455528,0.1002730436025794,0.003186277665021729,0.003186277665021729,0.0031862776650217256,0.0031862776650217256,0.003052299929993424,1,1,1
marble_native_0p20_r00,marble,marble,hard_negative,0.2,1,276,282,6,6,4,0,0,0.0002845504308936015,0.0002845504308936015,,,6.704107178900475e-05,,6.704107178900128e-05,,,0,1,0
marble_native_0p20_r00,marble,marble,hard_negative,0.2,2,605,944,339,339,335,325,325,0.002596213980909091,0.002099819844247001,0.002596213980909091,0.15797685915715948,0.0028387213067462237,0.0028387213067462237,0.0028387213067462306,0.0028387213067462306,0.002441208364742764,1,1,1
marble_native_0p20_r00,marble,marble,hard_negative,0.2,3,1210,1526,316,316,315,305,305,0.004659862806927556,0.004391536205726612,0.004659862806927556,0.2084474947140869,0.0022775667516949883,0.0022775667516949883,0.002277566751694992,0.002277566751694992,0.0021501061827511325,1,1,1
marble_native_0p20_r00,marble,marble,hard_negative,0.2,4,1810,2122,312,312,310,300,300,0.0048724940923105895,0.004788154229278971,0.0048724940923105895,0.21250601582981535,0.002432315186724053,0.002432315186724053,0.0024323151867240564,0.0024323151867240564,0.002269556864652411,1,1,1
marble_native_0p20_r00,marble,marble,hard_negative,0.2,5,2397,2721,324,324,323,313,313,0.005870414462588111,0.005815504945862499,0.005870414462588111,0.341007521047022,0.0025609256137963067,0.0025609256137963067,0.00256092561379631,0.00256092561379631,0.002496282610912254,1,1,1
marble_native_0p20_r00,marble,marble,hard_negative,0.2,6,2997,3000,3,3,3,0,0,0.0009070571538934278,0.0009070571538934278,,,0.0007304986977971174,,0.0007304986977971105,,,0,1,0
concrete_native_0p20_r00,concrete,concrete,hard_negative,0.2,0,37,284,247,247,243,233,233,0.0033808011632554687,0.003380801163255469,0.0031884799221529544,0.10037278420540338,0.0031878271862179853,0.0031878271862179853,0.0031878271862179853,0.0031878271862179853,0.003053914943849406,1,1,1
concrete_native_0p20_r00,concrete,concrete,hard_negative,0.2,1,604,948,344,344,337,327,327,0.0017079749753312263,0.0006889280552414204,0.0017079749753312263,0.05165022083053367,0.002763606174404405,0.002763606174404405,0.0027636061744044016,0.0027636061744044016,0.0025696020472581044,1,1,1
concrete_native_0p20_r00,concrete,concrete,hard_negative,0.2,2,1210,1529,319,319,310,300,300,0.0029162229721045657,0.0023645595943600603,0.0029162229721045657,0.06293758376789708,0.002182893414715957,0.002182893414715957,0.0021828934147159603,0.0021828934147159603,0.001972929256793543,1,1,1
concrete_native_0p20_r00,concrete,concrete,hard_negative,0.2,3,1808,2126,318,318,312,302,302,0.003116131979288222,0.002793208880765658,0.003116131979288222,0.1170546045836593,0.002327457412390872,0.002327457412390872,0.002327457412390872,0.002327457412390872,0.002072622343276556,1,1,1
concrete_native_0p20_r00,concrete,concrete,hard_negative,0.2,4,2398,2726,328,328,322,312,312,0.0026545815420201658,0.00232847464706762,0.0026545815420201658,0.097263723018238,0.0024693755175387118,0.0024693755175387118,0.0024693755175387152,0.0024693755175387152,0.0020742409113949506,1,1,1
concrete_native_0p20_r00,concrete,concrete,hard_negative,0.2,5,2999,3000,1,1,1,0,0,0.0,0.0,,,0.00012211313444154392,,0.00012211313444154392,,,0,1,0
sand_hardened_0p20_r00,sand,sand_walking_support_v1_hardened,hard_negative,0.2,0,37,290,253,253,243,233,233,0.002406147171456348,0.0016761403054973106,0.002406147171456348,0.08624185463050967,0.003667711838603006,0.003667711838603006,0.003667711838603013,0.003667711838603013,0.0035338591872691033,1,1,1
sand_hardened_0p20_r00,sand,sand_walking_support_v1_hardened,hard_negative,0.2,1,599,951,352,352,341,331,331,0.006618499669515627,0.00558095290913208,0.006618499669515627,0.1063799995716945,0.0037352325661355558,0.0037352325661355558,0.0037352325661355592,0.0037352325661355592,0.003379263877135802,1,1,1
sand_hardened_0p20_r00,sand,sand_walking_support_v1_hardened,hard_negative,0.2,2,1191,1529,338,338,329,319,319,0.007647330079867324,0.005190348047287481,0.007647330079867324,0.14780209334282618,0.003063036792022823,0.003063036792022823,0.00306303679202283,0.00306303679202283,0.0030415247475438223,1,1,1
sand_hardened_0p20_r00,sand,sand_walking_support_v1_hardened,hard_negative,0.2,3,1788,2128,340,340,332,322,322,0.008933439521696398,0.006365671151227694,0.008933439521696398,0.16752809939706795,0.0033963925891450043,0.0033963925891450043,0.0033963925891450112,0.0033963925891450112,0.0033145267756877206,1,1,1
sand_hardened_0p20_r00,sand,sand_walking_support_v1_hardened,hard_negative,0.2,4,2387,2728,341,341,333,323,323,0.008659447363150887,0.006031398798615044,0.008659447363150887,0.15103586814259648,0.003435756350410292,0.003435756350410292,0.0034357563504102953,0.0034357563504102953,0.003223843333135551,1,1,1
sand_hardened_0p20_r00,sand,sand_walking_support_v1_hardened,hard_negative,0.2,5,2987,3000,13,13,13,3,3,0.0031190351417046723,0.0031190351417046723,0.0031190351417046723,0.1539477200895459,0.002356975233985532,0.002356975233985532,0.002356975233985532,0.002356975233985532,0.0021991560927745735,0,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,0,37,180,143,143,142,132,132,0.05324098433316578,0.05324098433316577,0.05324098433316578,1.3097632750423445,0.0032540733437496317,0.0032540733437496317,0.003254073343749635,0.003254073343749635,0.003120304667783458,1,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,1,181,191,10,10,10,0,0,0.013051774420631624,0.013051774420631624,,,0.00021209014379474766,,0.00021209014379474072,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,2,192,201,9,9,9,0,0,0.013290385837105003,0.013290385837105005,,,0.000204520558509942,,0.000204520558509942,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,3,202,224,22,22,22,12,12,0.041951980604532715,0.041951980604532715,0.041951980604532715,2.2138171038932164,0.00012281328427715243,7.269951732997559e-05,0.00012281328427715243,7.269951732997559e-05,4.556448073252117e-05,0,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,4,226,230,4,4,4,0,0,0.006274143421581653,0.006274143421581653,,,6.320474999902802e-05,,6.320474999902802e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,5,232,233,1,1,1,0,0,0.0,0.0,,,6.706235610938298e-06,,6.706235610945237e-06,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,6,234,236,2,2,2,0,0,0.0019535560775054634,0.0019535560775054634,,,1.0315854796836936e-05,,1.0315854796836936e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,7,238,240,2,2,2,0,0,0.001848527405536209,0.0018485274055362092,,,8.958894119985399e-06,,8.958894119985399e-06,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,8,478,549,71,71,71,61,61,0.08815665042431275,0.08815665042431275,0.08815665042431275,2.1381277210756746,0.013908114014791455,0.013908114014791455,0.013908114014791459,0.013908114014791459,0.01365770270687823,1,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,9,550,584,34,34,34,24,24,0.06325620618121956,0.06325620618121956,0.06325620618121956,2.0669458202536948,0.00015222603651749832,7.217042086487668e-05,0.00015222603651749832,7.217042086488362e-05,3.86066117469136e-05,1,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,10,585,588,3,3,3,0,0,0.00285839936590695,0.00285839936590695,,,2.3085055978695583e-05,,2.3085055978695583e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,11,589,747,158,158,154,144,144,0.06136694106917007,0.0556620737199637,0.06136694106917007,1.173459263324177,0.0001530037323425838,0.0001530037323425838,0.0001530037323425838,0.0001530037323425838,0.00012634015914389507,1,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,12,748,752,4,4,4,0,0,0.001642987999227283,0.001642987999227283,,,1.700415480325023e-05,,1.700415480325023e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,13,753,757,4,4,4,0,0,0.0017500650770293834,0.0017500650770293834,,,1.6402721756232468e-05,,1.6402721756232468e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,14,758,761,3,3,3,0,0,0.0012289268567466252,0.001228926856746625,,,9.909614408050264e-06,,9.909614408043325e-06,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,15,762,777,15,15,15,5,5,0.008906294180959156,0.008906294180959156,0.008906294180959156,0.642243103755089,1.3794183768285444e-05,6.67332416009591e-06,1.3794183768285444e-05,6.67332416009591e-06,-3.2002726421398453e-06,0,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,16,778,782,4,4,4,0,0,0.0020061548015526615,0.0020061548015526615,,,1.1242838127627046e-05,,1.1242838127627046e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,17,783,789,6,6,6,0,0,0.0033387380329348805,0.0033387380329348805,,,3.306996374282788e-05,,3.306996374283482e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,18,791,796,5,5,5,0,0,0.0026811488223844318,0.0026811488223844318,,,1.7776175333407244e-05,,1.7776175333407244e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,19,797,803,6,6,6,0,0,0.003388696995047897,0.0033886969950478974,,,2.8228048496860107e-05,,2.822804849685317e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,20,805,813,8,8,8,0,0,0.004739213534707592,0.004739213534707592,,,4.0575130492530136e-05,,4.0575130492530136e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,21,814,822,8,8,8,0,0,0.00471078689628405,0.00471078689628405,,,3.619856331523851e-05,,3.619856331523851e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,22,823,828,5,5,5,0,0,0.002758265733813827,0.002758265733813827,,,1.2567981321316528e-05,,1.2567981321316528e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,23,829,832,3,3,3,0,0,0.001384424573237047,0.001384424573237047,,,8.690384240668363e-06,,8.690384240668363e-06,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,24,833,838,5,5,5,0,0,0.0027536402890585812,0.0027536402890585812,,,6.972456168259471e-06,,6.972456168259471e-06,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,25,839,844,5,5,5,0,0,0.0027954453607391787,0.0027954453607391787,,,1.7922743236596476e-05,,1.7922743236596476e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,26,847,852,5,5,5,0,0,0.0029258267126217757,0.0029258267126217757,,,2.0544276864676962e-05,,2.05442768646839e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,27,854,857,3,3,3,0,0,0.0014642391136990701,0.0014642391136990701,,,7.919215421019025e-06,,7.919215421019025e-06,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,28,858,862,4,4,4,0,0,0.0022030905503603038,0.0022030905503603038,,,9.023898186018113e-06,,9.023898186025052e-06,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,29,866,870,4,4,4,0,0,0.002381368130272282,0.002381368130272282,,,8.173645357707586e-06,,8.173645357700647e-06,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,30,872,876,4,4,4,0,0,0.002420720278174973,0.002420720278174973,,,1.1276879181436154e-05,,1.1276879181436154e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,31,878,883,5,5,4,0,0,0.0032876633054058765,0.0032876633054058765,,,1.6089633710174127e-05,,1.6089633710174127e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,32,889,910,21,21,21,11,11,0.01788511070941532,0.017885110709415324,0.01788511070941532,0.9111374760301166,0.0004169670128566184,0.0003901112571168359,0.0004169670128566184,0.0003901112571168359,0.0003082027291096828,0,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,33,913,933,20,20,18,8,8,0.017922984884549305,0.017922984884549308,0.017922984884549305,0.9717550135584744,0.00011526703222011336,0.00010661532373306814,0.0001152670322201203,0.00010661532373306814,7.642510603653174e-05,0,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,34,934,947,13,13,13,3,3,0.011652388201007889,0.011652388201007889,0.011652388201007889,0.9762565794524988,6.202907572061111e-05,2.6807257074916262e-05,6.202907572060417e-05,2.6807257074916262e-05,1.828346159930827e-05,0,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,35,948,1159,211,211,210,200,200,0.054558387118826886,0.05415402711978694,0.054558387118826886,0.94283315593042,0.0005847045326731705,0.0005847045326731705,0.0005847045326731739,0.0005847045326731739,0.0005753031541698705,1,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,36,1160,1190,30,30,30,20,20,0.011123343828211254,0.011123343828211254,0.011123343828211254,0.4387477686422888,0.0005414956314872777,0.0005410667677880022,0.0005414956314872777,0.0005410667677879953,0.000430494758177552,1,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,37,1191,1218,27,27,27,17,17,0.013010768094292689,0.013010768094292689,0.013010768094292689,0.6160547117746051,0.0004992064960325461,0.0004954696628002254,0.0004992064960325461,0.0004954696628002324,0.00038248597259610273,0,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,38,1219,1241,22,22,22,12,12,0.013944245246294078,0.013944245246294076,0.013944245246294078,0.7646785709356971,0.000389809095257025,0.0003724281394305263,0.000389809095257025,0.0003724281394305194,0.0002761517039383543,0,1,1
